datetime,122_WIND_1,309_WIND_1,317_WIND_1,303_WIND_1
2008-08-11 16:00:00,7.11,0.98,3.97,1.6
2008-08-11 17:00:00,5.51,3.43,3.09,1.75
2008-08-11 18:00:00,5.66,3.78,3.17,1.18
2008-08-11 19:00:00,5.32,2.73,2.16,1.26
2008-08-11 20:00:00,4.88,3.18,1.9,1.75
2008-08-11 21:00:00,5.74,4.98,1.82,1.73
2008-08-11 22:00:00,6.6000000000000005,5.57,2.08,1.07
2008-08-11 23:00:00,6.5,5.91,2.73,2.05
2008-08-12 00:00:00,7.3,6.95,2.88,12.11
2008-08-12 01:00:00,7.28,9.78,3.79,14.01
2008-08-12 02:00:00,7.0,11.65,5.0200000000000005,16.37
2008-08-12 03:00:00,6.78,11.12,5.74,16.25
2008-08-12 04:00:00,6.92,8.64,8.75,15.73
2008-08-12 05:00:00,6.93,9.52,8.34,15.72
2008-08-12 06:00:00,7.15,9.31,7.140000000000001,15.06
2008-08-12 07:00:00,7.21,8.82,7.59,14.07
2008-08-12 08:00:00,7.32,8.370000000000001,8.76,13.65
2008-08-12 09:00:00,7.43,7.68,7.47,12.53
2008-08-12 10:00:00,7.6,7.0600000000000005,5.58,11.56
2008-08-12 11:00:00,7.42,6.63,4.93,10.86
2008-08-12 12:00:00,7.12,4.95,4.76,10.92
2008-08-12 13:00:00,6.6000000000000005,4.12,4.95,9.52
2008-08-12 14:00:00,5.99,4.23,4.3100000000000005,8.41
2008-08-12 15:00:00,5.16,0.76,3.47,2.71
2008-08-12 16:00:00,4.5200000000000005,0.99,3.87,3.15
2008-08-12 17:00:00,3.94,0.51,3.99,2.18
2008-08-12 18:00:00,3.79,1.1,4.0200000000000005,2.08
2008-08-12 19:00:00,3.88,4.03,4.11,2.19
2008-08-12 20:00:00,4.62,5.3500000000000005,4.15,2.58
2008-08-12 21:00:00,5.75,7.09,3.63,2.07
2008-08-12 22:00:00,7.140000000000001,8.22,3.68,2.74
2008-08-12 23:00:00,8.23,9.75,3.54,8.09
2008-08-13 00:00:00,8.040000000000001,10.77,4.14,12.08
2008-08-13 01:00:00,7.94,11.39,3.96,13.42
2008-08-13 02:00:00,7.69,6.46,4.0200000000000005,16.06
2008-08-13 03:00:00,7.17,4.23,4.71,16.71
2008-08-13 04:00:00,7.28,5.1000000000000005,9.15,15.79
2008-08-13 05:00:00,7.1000000000000005,7.11,9.35,15.35
2008-08-13 06:00:00,6.46,7.49,8.3,15.08
2008-08-13 07:00:00,5.71,6.49,7.72,13.63
2008-08-13 08:00:00,5.3100000000000005,6.5,5.99,12.61
2008-08-13 09:00:00,4.84,6.28,5.88,11.41
2008-08-13 10:00:00,3.92,4.89,4.61,9.14
2008-08-13 11:00:00,2.65,2.32,3.33,5.95
2008-08-13 12:00:00,0.79,0.72,2.49,4.33
2008-08-13 13:00:00,1.42,0.81,2.12,3.42
2008-08-13 14:00:00,1.6,0.46,1.28,1.57
2008-08-13 15:00:00,2.66,0.28,1.33,1.67
2008-08-13 16:00:00,4.21,1.15,1.56,1.43
2008-08-13 17:00:00,5.07,1.52,1.19,0.55
2008-08-13 18:00:00,6.390000000000001,1.65,1.73,1.48
2008-08-13 19:00:00,7.28,1.52,1.66,1.67
2008-08-13 20:00:00,7.32,0.24,1.72,2.43
2008-08-13 21:00:00,7.65,1.15,2.28,3.04
2008-08-13 22:00:00,7.56,5.58,2.76,3.76
2008-08-13 23:00:00,5.83,7.47,3.03,5.3
2008-08-14 00:00:00,3.44,9.57,1.18,5.11
2008-08-14 01:00:00,2.42,10.24,2.36,7.34
2008-08-14 02:00:00,0.81,11.72,3.89,13.42
2008-08-14 03:00:00,0.81,6.26,4.3500000000000005,14.4
2008-08-14 04:00:00,1.39,3.29,4.16,13.56
2008-08-14 05:00:00,2.25,3.6,10.17,13.71
2008-08-14 06:00:00,2.57,2.62,5.64,13.36
2008-08-14 07:00:00,2.19,1.52,4.7700000000000005,13.13
2008-08-14 08:00:00,2.33,1.7,5.05,12.81
2008-08-14 09:00:00,0.54,5.93,4.16,11.21
2008-08-14 10:00:00,0.67,6.0600000000000005,4.33,10.56
2008-08-14 11:00:00,2.45,4.86,2.86,10.75
2008-08-14 12:00:00,4.19,3.56,3.67,8.11
2008-08-14 13:00:00,4.9,3.0700000000000003,3.93,6.43
2008-08-14 14:00:00,5.4,1.18,3.24,3.85
2008-08-14 15:00:00,4.43,0.1,3.17,1.23
2008-08-14 16:00:00,5.41,0.27,2.97,2.03
2008-08-14 17:00:00,5.79,0.54,3.18,1.82
2008-08-14 18:00:00,6.19,0.4,3.1,1.8
2008-08-14 19:00:00,6.29,3.98,3.03,2.03
2008-08-14 20:00:00,5.88,5.75,2.6,2.73
2008-08-14 21:00:00,6.48,7.34,2.4,2.54
2008-08-14 22:00:00,3.68,8.94,2.22,3.04
2008-08-14 23:00:00,8.08,10.43,1.95,8.78
2008-08-15 00:00:00,8.3,12.2,2.38,14.53
2008-08-15 01:00:00,8.23,11.69,3.34,15.35
2008-08-15 02:00:00,7.86,11.88,4.48,17.17
2008-08-15 03:00:00,7.41,8.19,11.87,17.37
2008-08-15 04:00:00,6.67,9.95,9.3,17.56
2008-08-15 05:00:00,7.33,10.3,9.31,18.85
2008-08-15 06:00:00,6.8100000000000005,10.65,9.36,18.88
2008-08-15 07:00:00,8.64,10.92,10.46,19.0
2008-08-15 08:00:00,7.97,11.33,11.37,18.6
2008-08-15 09:00:00,6.38,10.83,10.17,18.02
2008-08-15 10:00:00,4.66,10.61,8.44,17.48
2008-08-15 11:00:00,4.11,9.89,8.08,17.05
2008-08-15 12:00:00,2.94,9.4,7.61,16.02
2008-08-15 13:00:00,3.06,8.85,5.55,15.16
2008-08-15 14:00:00,2.19,6.44,5.15,12.72
2008-08-15 15:00:00,1.96,4.72,5.0,10.88
2008-08-15 16:00:00,2.6,4.58,4.6000000000000005,7.73
2008-08-15 17:00:00,3.23,5.45,3.74,3.35
2008-08-15 18:00:00,4.36,5.04,3.2,2.78
2008-08-15 19:00:00,5.0,6.96,3.34,2.1
2008-08-15 20:00:00,6.18,8.28,2.92,1.46
2008-08-15 21:00:00,7.47,10.61,3.15,5.04
2008-08-15 22:00:00,9.73,12.52,3.86,12.19
2008-08-15 23:00:00,10.61,13.25,4.43,14.83
2008-08-16 00:00:00,10.12,13.06,5.23,16.5
2008-08-16 01:00:00,10.26,13.14,12.62,18.1
2008-08-16 02:00:00,9.74,13.92,13.36,19.07
2008-08-16 03:00:00,9.86,14.22,13.65,17.72
2008-08-16 04:00:00,9.99,14.81,14.59,18.88
2008-08-16 05:00:00,10.43,14.49,15.27,18.05
2008-08-16 06:00:00,10.22,14.2,14.81,18.56
2008-08-16 07:00:00,10.09,15.03,13.64,18.7
2008-08-16 08:00:00,9.96,15.48,13.03,18.3
2008-08-16 09:00:00,9.76,15.34,13.34,17.900000000000002
2008-08-16 10:00:00,9.64,15.71,13.57,16.35
2008-08-16 11:00:00,9.3,15.38,13.53,14.29
2008-08-16 12:00:00,8.83,14.94,11.66,14.49
2008-08-16 13:00:00,8.66,14.62,12.43,12.85
2008-08-16 14:00:00,8.84,13.74,10.16,11.92
2008-08-16 15:00:00,7.63,12.02,9.63,10.87
2008-08-16 16:00:00,6.45,11.67,8.63,5.91
2008-08-16 17:00:00,6.18,10.14,8.790000000000001,2.37
2008-08-16 18:00:00,6.5,9.62,7.49,2.09
2008-08-16 19:00:00,6.66,9.56,6.7,1.58
2008-08-16 20:00:00,7.11,9.05,6.83,1.19
2008-08-16 21:00:00,7.34,10.79,6.63,5.26
2008-08-16 22:00:00,8.98,12.42,6.2,9.96
2008-08-16 23:00:00,9.46,13.56,6.8,13.43
2008-08-17 00:00:00,9.91,13.82,8.52,14.67
2008-08-17 01:00:00,10.21,13.7,10.86,15.85
2008-08-17 02:00:00,9.65,13.19,13.3,18.36
2008-08-17 03:00:00,9.76,13.42,14.28,18.76
2008-08-17 04:00:00,9.58,13.45,14.11,18.64
2008-08-17 05:00:00,9.49,13.48,14.66,18.41
2008-08-17 06:00:00,9.2,13.4,14.75,17.52
2008-08-17 07:00:00,8.76,13.1,12.1,16.55
2008-08-17 08:00:00,9.18,13.3,10.97,16.22
2008-08-17 09:00:00,8.22,12.1,13.83,14.5
2008-08-17 10:00:00,7.91,13.48,12.7,14.06
2008-08-17 11:00:00,8.1,14.0,10.54,13.28
2008-08-17 12:00:00,7.91,13.48,8.72,13.07
2008-08-17 13:00:00,7.42,13.3,7.94,10.44
2008-08-17 14:00:00,6.72,12.63,6.12,7.1000000000000005
2008-08-17 15:00:00,6.5200000000000005,10.75,7.55,2.4
2008-08-17 16:00:00,5.83,10.44,8.17,2.83
2008-08-17 17:00:00,6.2,8.86,7.72,1.57
2008-08-17 18:00:00,6.88,9.45,6.6000000000000005,1.8
2008-08-17 19:00:00,6.67,9.99,6.23,1.61
2008-08-17 20:00:00,7.7,10.34,6.0,6.65
2008-08-17 21:00:00,8.58,11.2,5.68,9.41
2008-08-17 22:00:00,8.59,12.62,5.97,11.32
2008-08-17 23:00:00,9.07,13.39,7.35,13.32
2008-08-18 00:00:00,9.6,13.52,8.59,14.39
2008-08-18 01:00:00,10.02,13.21,10.54,16.46
2008-08-18 02:00:00,9.53,12.89,12.04,18.56
2008-08-18 03:00:00,9.8,12.39,11.19,19.13
2008-08-18 04:00:00,9.46,11.93,11.7,18.91
2008-08-18 05:00:00,9.86,11.16,12.36,19.32
2008-08-18 06:00:00,10.49,10.61,13.18,19.85
2008-08-18 07:00:00,10.01,10.12,11.23,20.08
2008-08-18 08:00:00,10.32,10.15,8.15,19.46
2008-08-18 09:00:00,9.67,9.13,5.7700000000000005,18.19
2008-08-18 10:00:00,10.49,9.37,3.56,17.830000000000002
2008-08-18 11:00:00,9.99,8.43,2.57,17.59
2008-08-18 12:00:00,10.59,7.75,0.89,17.72
2008-08-18 13:00:00,10.6,8.75,2.7,17.37
2008-08-18 14:00:00,8.8,8.33,5.65,16.57
2008-08-18 15:00:00,8.53,8.34,7.72,15.04
2008-08-18 16:00:00,7.37,6.76,8.35,13.08
2008-08-18 17:00:00,6.8100000000000005,6.11,7.17,11.52
2008-08-18 18:00:00,7.83,6.49,7.75,10.69
2008-08-18 19:00:00,7.97,7.5,7.72,10.42
2008-08-18 20:00:00,8.24,9.12,7.68,10.37
2008-08-18 21:00:00,8.81,9.83,7.94,10.83
2008-08-18 22:00:00,8.85,10.74,8.700000000000001,11.83
2008-08-18 23:00:00,9.19,11.72,9.24,12.86
2008-08-19 00:00:00,9.26,12.0,10.8,13.85
2008-08-19 01:00:00,8.96,11.51,11.94,14.45
2008-08-19 02:00:00,8.6,11.29,10.29,15.92
2008-08-19 03:00:00,9.04,10.11,12.84,16.68
2008-08-19 04:00:00,9.84,10.49,13.85,17.13
2008-08-19 05:00:00,10.43,9.42,13.46,17.62
2008-08-19 06:00:00,10.66,9.59,12.44,18.26
2008-08-19 07:00:00,10.53,9.33,11.49,19.43
2008-08-19 08:00:00,11.21,9.56,5.33,19.66
2008-08-19 09:00:00,11.79,7.76,8.57,19.03
2008-08-19 10:00:00,11.52,8.31,6.51,18.63
2008-08-19 11:00:00,11.98,8.05,3.04,18.34
2008-08-19 12:00:00,11.77,8.38,2.85,17.69
2008-08-19 13:00:00,11.08,8.9,4.09,17.29
2008-08-19 14:00:00,11.22,8.700000000000001,5.17,16.78
2008-08-19 15:00:00,10.36,8.45,6.98,15.97
2008-08-19 16:00:00,10.07,9.39,9.71,14.25
2008-08-19 17:00:00,9.57,9.99,10.43,14.36
2008-08-19 18:00:00,9.34,9.73,10.32,13.65
2008-08-19 19:00:00,9.91,9.94,11.18,15.31
2008-08-19 20:00:00,10.03,9.96,11.47,16.41
2008-08-19 21:00:00,10.33,10.27,11.2,17.3
2008-08-19 22:00:00,10.42,11.17,11.78,17.89
2008-08-19 23:00:00,10.37,11.28,12.51,18.69
2008-08-20 00:00:00,10.54,12.2,12.44,19.77
2008-08-20 01:00:00,10.03,10.97,14.23,21.4
2008-08-20 02:00:00,9.75,10.32,14.3,23.28
2008-08-20 03:00:00,9.32,10.11,13.0,24.65
2008-08-20 04:00:00,10.11,9.3,14.05,24.22
2008-08-20 05:00:00,10.71,9.76,15.96,24.46
2008-08-20 06:00:00,10.54,9.74,13.86,24.79
2008-08-20 07:00:00,10.55,9.87,14.99,24.93
2008-08-20 08:00:00,10.8,9.57,12.27,24.55
2008-08-20 09:00:00,10.34,9.84,8.93,22.92
2008-08-20 10:00:00,10.35,8.81,12.02,21.35
2008-08-20 11:00:00,9.92,7.37,11.27,19.26
2008-08-20 12:00:00,9.46,7.9,7.8,17.27
2008-08-20 13:00:00,8.45,6.42,8.58,16.07
2008-08-20 14:00:00,7.7,4.19,5.97,12.16
2008-08-20 15:00:00,6.17,1.63,3.56,10.27
2008-08-20 16:00:00,6.2,1.72,3.16,7.7
2008-08-20 17:00:00,5.71,1.4,2.63,4.87
2008-08-20 18:00:00,5.84,1.03,1.05,1.86
2008-08-20 19:00:00,6.34,2.03,1.43,1.26
2008-08-20 20:00:00,6.72,4.66,1.84,1.66
2008-08-20 21:00:00,7.25,4.82,2.03,5.59
2008-08-20 22:00:00,7.6,5.83,1.98,9.48
2008-08-20 23:00:00,8.6,6.84,2.73,12.43
2008-08-21 00:00:00,7.930000000000001,6.51,2.74,15.1
2008-08-21 01:00:00,7.640000000000001,7.28,4.36,17.03
2008-08-21 02:00:00,7.87,7.99,5.39,16.73
2008-08-21 03:00:00,8.05,5.19,9.58,18.12
2008-08-21 04:00:00,8.370000000000001,5.11,9.25,17.16
2008-08-21 05:00:00,8.040000000000001,7.87,9.32,16.080000000000002
2008-08-21 06:00:00,8.44,7.07,9.15,15.63
2008-08-21 07:00:00,8.11,6.34,7.79,15.37
2008-08-21 08:00:00,7.87,5.59,6.45,14.5
2008-08-21 09:00:00,7.96,5.04,6.75,12.5
2008-08-21 10:00:00,7.3,3.97,5.93,10.08
2008-08-21 11:00:00,6.76,1.64,5.3,7.35
2008-08-21 12:00:00,6.5600000000000005,0.45,4.97,7.08
2008-08-21 13:00:00,6.390000000000001,0.97,4.5,6.71
2008-08-21 14:00:00,6.09,1.33,4.36,6.07
2008-08-21 15:00:00,6.0600000000000005,0.64,3.94,4.17
2008-08-21 16:00:00,5.82,0.24,3.85,2.19
2008-08-21 17:00:00,5.68,0.28,3.92,2.58
2008-08-21 18:00:00,5.93,0.56,3.51,2.91
2008-08-21 19:00:00,6.72,0.45,3.62,2.54
2008-08-21 20:00:00,6.88,5.24,4.44,2.48
2008-08-21 21:00:00,7.69,7.34,4.13,0.11
2008-08-21 22:00:00,8.27,9.28,4.64,10.19
2008-08-21 23:00:00,8.91,11.5,5.7700000000000005,12.78
2008-08-22 00:00:00,8.3,13.23,4.86,14.69
2008-08-22 01:00:00,8.27,13.77,5.18,16.14
2008-08-22 02:00:00,7.41,14.03,11.1,16.95
2008-08-22 03:00:00,7.48,13.25,12.37,17.84
2008-08-22 04:00:00,6.93,12.92,13.34,17.85
2008-08-22 05:00:00,6.49,12.68,14.42,16.94
2008-08-22 06:00:00,6.41,12.52,15.24,16.35
2008-08-22 07:00:00,6.94,12.14,15.26,16.03
2008-08-22 08:00:00,7.36,12.19,13.4,14.41
2008-08-22 09:00:00,8.36,12.25,10.82,13.45
2008-08-22 10:00:00,8.43,12.57,8.99,12.78
2008-08-22 11:00:00,8.22,12.34,7.97,10.62
2008-08-22 12:00:00,7.48,12.31,7.05,8.14
2008-08-22 13:00:00,6.25,11.32,6.7,2.92
2008-08-22 14:00:00,6.08,9.37,5.7,1.25
2008-08-22 15:00:00,6.0,7.19,5.08,0.87
2008-08-22 16:00:00,5.75,6.47,5.68,1.4
2008-08-22 17:00:00,5.2,3.4,5.32,0.87
2008-08-22 18:00:00,3.94,5.53,4.65,1.54
2008-08-22 19:00:00,4.37,5.91,5.38,1.87
2008-08-22 20:00:00,3.71,5.73,5.28,2.06
2008-08-22 21:00:00,3.64,6.32,4.71,1.98
2008-08-22 22:00:00,5.5,7.84,5.05,2.69
2008-08-22 23:00:00,6.09,9.18,5.8500000000000005,5.95
2008-08-23 00:00:00,6.78,11.07,5.72,6.73
2008-08-23 01:00:00,6.37,12.0,5.46,11.47
2008-08-23 02:00:00,6.41,11.97,5.87,13.88
2008-08-23 03:00:00,4.43,12.11,12.67,14.43
2008-08-23 04:00:00,4.34,10.5,11.91,13.35
2008-08-23 05:00:00,4.65,4.79,10.18,12.69
2008-08-23 06:00:00,4.91,3.82,8.94,12.98
2008-08-23 07:00:00,4.37,3.74,6.71,12.01
2008-08-23 08:00:00,4.3,2.14,5.7700000000000005,10.78
2008-08-23 09:00:00,4.59,3.2,7.26,8.77
2008-08-23 10:00:00,4.73,4.63,6.55,6.09
2008-08-23 11:00:00,4.73,4.3500000000000005,6.08,2.89
2008-08-23 12:00:00,5.24,1.93,5.87,1.48
2008-08-23 13:00:00,5.25,1.0,4.69,0.98
2008-08-23 14:00:00,5.16,1.31,3.49,0.5
2008-08-23 15:00:00,4.38,0.9,3.0500000000000003,0.42
2008-08-23 16:00:00,4.19,0.37,4.29,0.5
2008-08-23 17:00:00,3.25,0.7000000000000001,4.3,1.92
2008-08-23 18:00:00,2.76,0.96,2.43,1.07
2008-08-23 19:00:00,2.54,1.53,3.04,3.22
2008-08-23 20:00:00,2.34,1.5,2.87,3.75
2008-08-23 21:00:00,2.44,3.16,3.65,5.41
2008-08-23 22:00:00,5.8,4.34,2.84,5.32
2008-08-23 23:00:00,6.69,7.54,2.83,4.64
2008-08-24 00:00:00,7.38,8.93,2.83,5.16
2008-08-24 01:00:00,7.81,10.42,2.69,9.69
2008-08-24 02:00:00,6.51,11.47,4.01,13.25
2008-08-24 03:00:00,6.12,12.34,9.55,13.49
2008-08-24 04:00:00,5.29,5.0600000000000005,9.32,13.3
2008-08-24 05:00:00,5.43,2.93,8.76,12.73
2008-08-24 06:00:00,4.12,3.08,7.35,12.75
2008-08-24 07:00:00,6.75,1.93,7.15,12.22
2008-08-24 08:00:00,4.18,0.41,5.96,11.81
2008-08-24 09:00:00,5.37,1.18,4.72,9.85
2008-08-24 10:00:00,1.63,1.14,4.5200000000000005,7.94
2008-08-24 11:00:00,0.66,1.05,4.82,0.52
2008-08-24 12:00:00,2.71,1.28,2.28,2.87
2008-08-24 13:00:00,2.52,2.5,2.38,2.22
2008-08-24 14:00:00,2.42,1.41,2.6,0.75
2008-08-24 15:00:00,4.2700000000000005,0.84,2.21,1.21
2008-08-24 16:00:00,6.05,0.59,2.56,1.82
2008-08-24 17:00:00,8.32,1.05,2.79,0.97
2008-08-24 18:00:00,7.97,1.17,6.16,0.68
2008-08-24 19:00:00,9.93,0.63,8.59,1.78
2008-08-24 20:00:00,8.08,2.47,8.040000000000001,4.64
2008-08-24 21:00:00,6.9,4.4,6.8500000000000005,4.07
2008-08-24 22:00:00,2.43,6.96,6.96,5.43
2008-08-24 23:00:00,2.5500000000000003,9.88,6.67,4.97
2008-08-25 00:00:00,3.7,12.83,7.97,6.33
2008-08-25 01:00:00,3.87,6.34,15.06,7.53
2008-08-25 02:00:00,7.27,5.13,11.93,9.78
2008-08-25 03:00:00,1.46,6.4,12.31,7.15
2008-08-25 04:00:00,2.22,7.17,11.69,12.37
2008-08-25 05:00:00,1.06,1.17,9.94,10.56
2008-08-25 06:00:00,1.17,5.51,6.54,12.96
2008-08-25 07:00:00,0.77,0.89,9.46,13.75
2008-08-25 08:00:00,1.09,0.61,10.47,15.08
2008-08-25 09:00:00,0.1,3.67,8.72,13.8
2008-08-25 10:00:00,2.37,3.23,9.33,13.05
2008-08-25 11:00:00,4.7700000000000005,1.11,4.63,12.08
2008-08-25 12:00:00,6.0200000000000005,1.61,1.18,13.78
2008-08-25 13:00:00,6.37,0.88,4.25,12.9
2008-08-25 14:00:00,7.71,2.32,4.34,11.16
2008-08-25 15:00:00,7.390000000000001,1.39,7.91,10.28
2008-08-25 16:00:00,5.28,1.89,8.040000000000001,3.99
2008-08-25 17:00:00,3.75,0.95,6.44,3.6
2008-08-25 18:00:00,4.98,0.99,5.98,5.66
2008-08-25 19:00:00,4.01,7.25,7.45,6.5600000000000005
2008-08-25 20:00:00,10.03,10.31,11.99,7.7
2008-08-25 21:00:00,7.75,10.29,12.65,9.32
2008-08-25 22:00:00,9.37,10.78,10.36,11.2
2008-08-25 23:00:00,3.1,11.91,10.78,12.95
2008-08-26 00:00:00,5.97,12.16,17.55,14.75
2008-08-26 01:00:00,6.51,11.58,13.47,16.18
2008-08-26 02:00:00,6.26,10.33,10.87,19.8
2008-08-26 03:00:00,4.91,10.08,7.32,20.25
2008-08-26 04:00:00,4.54,10.28,9.78,20.34
2008-08-26 05:00:00,2.45,8.45,12.89,20.54
2008-08-26 06:00:00,4.25,8.01,11.84,20.08
2008-08-26 07:00:00,7.390000000000001,7.38,8.66,20.62
2008-08-26 08:00:00,5.26,6.94,8.75,21.12
2008-08-26 09:00:00,4.84,5.92,8.92,20.33
2008-08-26 10:00:00,3.37,6.5200000000000005,6.78,18.63
2008-08-26 11:00:00,2.54,8.64,8.06,17.44
2008-08-26 12:00:00,2.97,10.06,7.96,15.67
2008-08-26 13:00:00,1.32,9.6,5.63,13.0
2008-08-26 14:00:00,2.33,8.290000000000001,5.86,9.69
2008-08-26 15:00:00,2.38,7.18,4.83,7.03
2008-08-26 16:00:00,3.42,6.78,7.36,2.57
2008-08-26 17:00:00,2.58,6.0,7.82,5.05
2008-08-26 18:00:00,3.35,6.03,7.21,9.33
2008-08-26 19:00:00,3.0700000000000003,6.8,6.44,9.71
2008-08-26 20:00:00,3.0700000000000003,7.87,5.53,10.16
2008-08-26 21:00:00,2.47,8.74,4.73,10.04
2008-08-26 22:00:00,5.0600000000000005,9.05,3.62,13.2
2008-08-26 23:00:00,6.87,9.83,4.03,15.12
2008-08-27 00:00:00,7.67,10.93,5.01,15.9
2008-08-27 01:00:00,7.83,11.11,8.0,17.26
2008-08-27 02:00:00,7.36,10.25,11.19,18.56
2008-08-27 03:00:00,6.94,9.16,12.85,18.49
2008-08-27 04:00:00,7.19,9.49,11.42,17.55
2008-08-27 05:00:00,7.78,10.23,7.03,16.06
2008-08-27 06:00:00,7.33,10.18,6.69,15.61
2008-08-27 07:00:00,5.62,9.92,7.09,15.53
2008-08-27 08:00:00,5.51,9.06,7.61,14.04
2008-08-27 09:00:00,3.96,8.14,4.84,13.06
2008-08-27 10:00:00,3.72,7.0200000000000005,4.19,10.58
2008-08-27 11:00:00,2.84,5.86,3.51,6.4
2008-08-27 12:00:00,3.88,4.57,2.83,3.29
2008-08-27 13:00:00,5.79,4.7,2.4,2.08
2008-08-27 14:00:00,4.94,4.29,2.98,1.39
2008-08-27 15:00:00,3.84,1.25,2.9,1.28
2008-08-27 16:00:00,3.17,0.49,2.65,0.86
2008-08-27 17:00:00,3.68,1.4,0.63,0.99
2008-08-27 18:00:00,4.7,3.72,1.39,1.4
2008-08-27 19:00:00,6.0200000000000005,4.76,0.92,1.7
2008-08-27 20:00:00,5.61,5.66,0.7000000000000001,1.23
2008-08-27 21:00:00,5.58,6.390000000000001,1.02,0.67
2008-08-27 22:00:00,4.7700000000000005,7.2,0.81,1.3
2008-08-27 23:00:00,4.03,7.83,0.23,7.51
2008-08-28 00:00:00,3.54,8.78,1.2,11.96
2008-08-28 01:00:00,4.1,9.13,4.3,14.07
2008-08-28 02:00:00,3.31,10.08,6.34,16.4
2008-08-28 03:00:00,5.07,8.8,9.12,15.22
2008-08-28 04:00:00,4.86,7.5,10.45,15.17
2008-08-28 05:00:00,3.5500000000000003,5.28,9.96,14.74
2008-08-28 06:00:00,2.76,4.8500000000000005,4.09,14.18
2008-08-28 07:00:00,3.93,6.08,2.66,14.11
2008-08-28 08:00:00,4.95,5.26,2.68,13.06
2008-08-28 09:00:00,5.3,5.46,2.15,10.96
2008-08-28 10:00:00,2.5500000000000003,5.87,0.86,9.16
2008-08-28 11:00:00,3.35,3.94,0.42,4.92
2008-08-28 12:00:00,1.52,2.57,0.45,2.5500000000000003
2008-08-28 13:00:00,2.03,2.0,1.08,1.48
2008-08-28 14:00:00,7.41,1.17,1.57,2.23
2008-08-28 15:00:00,6.19,0.85,2.04,0.71
2008-08-28 16:00:00,2.11,0.48,3.65,0.46
2008-08-28 17:00:00,1.61,0.88,5.29,0.74
2008-08-28 18:00:00,6.58,1.09,6.61,2.61
2008-08-28 19:00:00,2.15,2.29,5.8,2.02
2008-08-28 20:00:00,1.82,1.75,5.19,1.2
2008-08-28 21:00:00,0.25,0.95,4.3,1.42
2008-08-28 22:00:00,6.1000000000000005,1.5,3.2,1.39
2008-08-28 23:00:00,7.78,5.42,3.1,9.49
2008-08-29 00:00:00,7.81,6.3,3.3200000000000003,13.23
2008-08-29 01:00:00,8.07,5.22,2.64,16.32
2008-08-29 02:00:00,5.03,7.66,1.68,16.38
2008-08-29 03:00:00,3.91,10.1,0.34,17.02
2008-08-29 04:00:00,3.91,9.22,1.77,17.0
2008-08-29 05:00:00,3.43,6.37,0.78,17.0
2008-08-29 06:00:00,8.88,6.76,1.27,15.9
2008-08-29 07:00:00,5.8,4.99,1.26,14.43
2008-08-29 08:00:00,6.17,2.82,0.98,10.04
2008-08-29 09:00:00,6.43,2.27,1.96,7.69
2008-08-29 10:00:00,10.4,1.49,0.48,1.64
2008-08-29 11:00:00,3.36,0.84,3.27,4.22
2008-08-29 12:00:00,9.85,1.15,0.5700000000000001,3.97
2008-08-29 13:00:00,7.1000000000000005,1.17,0.59,0.89
2008-08-29 14:00:00,6.0200000000000005,0.8,0.52,4.5
2008-08-29 15:00:00,5.68,0.3,0.41,5.72
2008-08-29 16:00:00,6.2,0.73,2.59,3.22
2008-08-29 17:00:00,6.8100000000000005,1.38,4.61,2.96
2008-08-29 18:00:00,7.44,1.42,3.78,1.7
2008-08-29 19:00:00,7.47,1.03,4.21,3.23
2008-08-29 20:00:00,7.3,0.84,3.98,3.42
2008-08-29 21:00:00,6.45,0.72,3.01,3.27
2008-08-29 22:00:00,5.88,4.73,3.21,2.63
2008-08-29 23:00:00,5.7700000000000005,6.8,2.97,1.82
2008-08-30 00:00:00,5.51,9.04,3.4,0.92
2008-08-30 01:00:00,4.98,9.82,3.22,12.29
2008-08-30 02:00:00,4.0200000000000005,10.34,5.3100000000000005,15.5
2008-08-30 03:00:00,4.2,11.08,5.25,15.43
2008-08-30 04:00:00,3.42,11.59,6.88,15.78
2008-08-30 05:00:00,2.51,11.04,7.71,15.97
2008-08-30 06:00:00,1.54,10.39,7.28,16.580000000000002
2008-08-30 07:00:00,1.3,10.44,8.02,16.0
2008-08-30 08:00:00,0.85,10.69,7.13,15.67
2008-08-30 09:00:00,1.32,9.23,6.65,15.48
2008-08-30 10:00:00,0.98,9.18,7.17,14.91
2008-08-30 11:00:00,0.63,10.17,7.62,14.37
2008-08-30 12:00:00,0.22,8.82,6.84,13.49
2008-08-30 13:00:00,4.34,8.17,6.3100000000000005,12.59
2008-08-30 14:00:00,3.81,6.54,7.67,7.96
2008-08-30 15:00:00,3.97,7.98,5.97,2.64
2008-08-30 16:00:00,4.64,7.140000000000001,7.47,1.53
2008-08-30 17:00:00,4.82,5.28,10.27,3.04
2008-08-30 18:00:00,6.11,4.66,9.0,4.76
2008-08-30 19:00:00,6.74,6.28,11.03,5.48
2008-08-30 20:00:00,6.07,8.32,9.92,6.3
2008-08-30 21:00:00,5.57,11.14,9.76,7.890000000000001
2008-08-30 22:00:00,5.5600000000000005,13.74,9.13,8.24
2008-08-30 23:00:00,7.16,14.32,8.700000000000001,12.5
2008-08-31 00:00:00,9.37,14.47,10.14,14.8
2008-08-31 01:00:00,9.3,15.22,12.29,14.81
2008-08-31 02:00:00,6.29,14.91,8.68,16.41
