hour,month,hour_of_day,Anna,Bardeen,Cary
2559,4,15,216.7261712532224,240.4326500755444,257.59607322029314
2560,4,16,216.73870768592263,240.44675356233216,257.61174376116844
2561,4,17,216.75124366678688,240.4608565408044,257.62741373724873
2562,4,18,216.76377918936575,240.4749590037057,257.64308314047236
2563,4,19,197.14335334539612,218.87578089104613,234.98118055398317
2564,4,20,177.52292703024335,197.27660224830555,212.31927737851507
2565,4,21,177.53546113927314,197.2907031209641,212.33494501480232
2566,4,22,177.547994764223,197.30480344903268,212.35061204598964
2567,4,23,165.64051592254336,184.19655462181123,198.5977529658201
2568,4,0,153.73303658388792,171.088305235492,184.8448932644307
2569,4,1,153.74556871791066,171.10240388626755,184.8605584319591
2570,4,2,153.7581003420628,171.11650196343868,184.87622296214928
2571,4,3,153.77063144989728,171.1305994597525,184.8918868469424
2572,4,4,153.78316203496735,171.14469636795633,184.90755007828
2573,4,5,153.7956920908266,171.15879268079797,184.92321264810408
2574,4,6,153.80822161102873,171.1728883910254,184.93887454835675
2575,4,7,163.0624023784742,181.3608135760045,195.62935040725657
2576,4,8,185.3862518965941,205.936706630812,221.4162932149106
2577,4,9,207.71010085971997,230.5125990612511,247.2032353288221
2578,4,10,216.9642799621836,240.7005223731257,257.8937091064946
2579,4,11,216.97680670741693,240.71461496151323,257.9093675380363
2580,4,12,216.98933287832187,240.7287069037813,257.9250252516675
2581,4,13,217.00185846845417,240.74279819268008,257.9406822393328
2582,4,14,217.01438347136985,240.75688882096028,257.95633849297747
2583,4,15,217.0269078806254,240.7709787813728,257.9719940045469
2584,4,16,217.03943168977747,240.78506806666883,257.98764876598693
2585,4,17,217.05195489238304,240.7991566696001,258.0033027692439
2586,4,18,217.06447748199943,240.81324458291857,258.01895600626443
2587,4,19,197.44403855037007,219.2140517466418,235.35703706020055
2588,4,20,177.82359899286712,197.6148582062573,212.6951173317948
2589,4,21,177.8361197048631,197.6289440072528,212.71076822178975
2590,4,22,177.84863977810232,197.64302908964692,212.7264183133388
2591,4,23,165.9411472300423,184.5347648427475,198.97354210019375
2592,4,0,154.0336540303437,171.42649986275475,185.22066507250048
2593,4,1,154.04617214866772,171.44058274586922,185.23631272040544
2594,4,2,154.05868960247267,171.4546648813998,185.25195953766163
2595,4,3,154.07120638531887,171.46874626210175,185.26760551621945
2596,4,4,154.08372249076697,171.4828268807309,185.2832506480295
2597,4,5,154.0962379123779,171.49690673004318,185.29889492504316
2598,4,6,154.108752643713,171.51098580279518,185.31453833921205
2599,4,7,163.36291846768015,181.69889417636125,196.004995518764
2600,4,8,185.68675288771843,206.2747702458268,221.791919453816
2601,4,9,208.01058659816687,230.85064551700393,247.57884250188073
2602,4,10,217.26475029336524,241.03855149570504,258.26929702047164
2603,4,11,217.27726147675344,241.0526265770168,258.2849359997069
2604,4,12,217.28977193124123,241.06670083831557,258.3005740678167
2605,4,13,217.30228165039256,241.08077427236083,258.31621121675585
2606,4,14,217.31479062777169,241.0948468719123,258.3318474384797
2607,4,15,217.32729885694317,241.10891862973023,258.3474827249441
2608,4,16,217.3398063314721,241.12298953857527,258.3631170681052
2609,4,17,217.3523130449238,241.13705959120847,258.37875045991984
2610,4,18,217.36481899086417,241.15112878039136,258.39438289234533
2611,4,19,197.74436326104507,219.55191704615123,235.73244294854436
2612,4,20,178.1239067508474,197.9527044339851,213.07050202927013
2613,4,21,178.13641035565234,197.96677098939068,213.0861315352763
2614,4,22,178.1489131672131,197.98083665239653,213.1017600497273
2615,4,23,166.2414032029959,184.87255281232035,199.34886206638575
2616,4,0,154.33389243267058,171.76426806537245,185.59596307540903
2617,4,1,154.34639282590717,171.77833100776363,185.6115885669548
2618,4,2,154.35889240017326,171.79239302881297,185.62721303478745
2619,4,3,154.37139114903832,171.80645412128615,185.6428364708687
2620,4,4,154.38388906607224,171.82051427794931,185.65845886716113
2621,4,5,154.39638614484534,171.83457349156905,185.67408021562747
2622,4,6,154.40888237892835,171.84863175491245,185.68970050823128
2623,4,7,163.66302955123882,182.0365191453647,196.3801343732123
2624,4,8,185.98684516522516,206.61237405802189,222.1670348006994
2625,4,9,208.31065991523633,231.18822799870708,247.95393414821757
2626,4,10,217.56480449562167,241.37611247324355,258.6443647732922
2627,4,11,217.57729640983104,241.3901658767291,258.6599796660539
2628,4,12,217.5897874407841,241.40421828655127,258.67559345474524
2629,4,13,217.6022775820547,241.41826969548077,258.6912061313335
2630,4,14,217.61476682721724,241.43232009628855,258.70681768778667
2631,4,15,217.62725516984645,241.44636948174644,258.72242811607316
2632,4,16,217.63974260351756,241.46041784462645,258.7380374081621
2633,4,17,217.65222912180633,241.47446517770132,258.75364555602306
2634,4,18,217.66471471828896,241.48851147374427,258.7692525516263
2635,4,19,198.04423848472783,219.88927667279427,236.10728697814776
2636,4,20,178.4237613165143,198.2900408203604,213.44532023635375
2637,4,21,178.43624410904027,198.30408396195213,213.4609237270112
2638,4,22,178.44872595406963,198.3181260376101,213.47652603329792
2639,4,23,166.5411948690794,185.20981843666425,199.7236016489901
2640,4,0,154.63366282375023,172.10150975533708,185.97067606425856
2641,4,1,154.64614178776316,172.11554858985158,185.98627476927476
2642,4,2,154.65861977859674,172.1295863295394,186.00187225781673
2643,4,3,154.6710967898316,172.1436229671786,186.0174685218603
2644,4,4,154.6835728150488,172.1576584955479,186.0330635533818
2645,4,5,154.6960478478299,172.1716929074267,186.0486573443582
2646,4,6,154.708521881757,172.18572619559473,186.0642498867671
2647,4,7,163.9626466997591,182.37358843745,196.75465580886265
2648,4,8,186.28643980529603,206.9494180281016,222.54152810078796
2649,4,9,208.6102318927283,231.5252464733856,248.32839912008257
2650,4,10,217.8643536564171,241.71310527913843,259.0188012242865
2651,4,11,217.87682259982387,241.72713284047103,259.03438740354494
2652,4,12,217.8892905058801,241.74115923478428,259.04997228611523
2653,4,13,217.9017573681716,241.75518445486225,259.0655558639796
2654,4,14,217.9142231802847,241.76920849348943,259.081138129121
2655,4,15,217.92668793580611,241.78323134345104,259.09671907352276
2656,4,16,217.93915162832337,241.797252997533,259.11229868916934
2657,4,17,217.95161425142436,241.8112734485216,259.12787696804554
2658,4,18,217.9640757986975,241.82529268920388,259.143453902137
2659,4,19,198.3435753619177,220.2260306596329,236.4814580746351
2660,4,20,178.72307383648865,198.62676740533152,213.81946088632168
2661,4,21,178.73553211781484,198.64078297182348,213.83503373797944
2662,4,22,178.7479892976727,198.6547972991636,213.85060521280175
2663,4,23,166.84043339355202,185.54646177669596,200.0976498045809
2664,4,0,154.93287637514618,172.43812500065752,186.34469300350355
2665,4,1,154.9453302121491,172.45213556728578,186.36026029975716
2666,4,2,154.95778292205222,172.4661448659268,186.37582618713608
2667,4,3,154.97023449844914,172.48015288937336,186.39139065763223
2668,4,4,154.9826849349341,172.49415963041892,186.40695370323849
2669,4,5,154.99513422510176,172.50816508185756,186.42251531594803
2670,4,6,155.00758236254754,172.52216923648405,186.43807548775524
2671,4,7,164.26168113021362,182.71000217171132,197.1284488469308
2672,4,8,186.58544803157335,207.2858022826636,222.91528838363465
2673,4,9,208.90921376100073,231.86160107519203,248.70212645542307
2674,4,10,218.1633090128704,242.0494300551484,259.3924954198531
2675,4,11,218.1757512906575,242.06342761765885,259.408048267087
2676,4,12,218.18819237730727,242.07742384013983,259.4235996253992
2677,4,13,218.2006322664193,242.0914187153909,259.43914948678923
2678,4,14,218.21307095159375,242.10541223621215,259.4546978432573
2679,4,15,218.2255084264314,242.1194043954045,259.47024468680434
2680,4,16,218.2379446845337,242.1333951857696,259.4857900094322
2681,4,17,218.25037971950263,242.1473846001097,259.50133380314344
2682,4,18,218.26281352494095,242.16137263122775,259.5168760599413
2683,4,19,198.6422851926377,220.56207921919292,236.85484536303517
2684,4,20,179.02175561801107,198.9627844095442,214.1928131132247
2685,4,21,179.03418569647982,198.9767682478216,214.20835071131063
2686,4,22,179.04661451983495,198.99075067409615,214.2238867405046
2687,4,23,167.1390301055809,185.88238307772843,200.47089569461696
2688,4,0,155.2314444234256,172.77401405497187,186.71790306385284
2689,4,1,155.2438694430778,172.7879922020806,186.73343433841808
2690,4,2,155.2562931820438,172.8019689084173,186.74896401212555
2691,4,3,155.268715633932,172.81594416679158,186.76449207698585
2692,4,4,155.28113679235167,172.8299179700137,186.7800185250104
2693,4,5,155.2935566509126,172.8438903108947,186.7955433482115
2694,4,6,155.30597520322516,172.85786118224638,186.8110665386023
2695,4,7,164.56004423224695,183.04566066149889,197.50140272447248
2696,4,8,186.88378124146655,207.62142714379348,223.28820489600116
2697,4,9,209.20751692527335,232.19719213499872,249.07500541076385
2698,4,10,218.46158197805735,242.38498714098375,259.7653366263369
2699,4,11,218.4739939033094,242.39895055689223,259.7808515329019
2700,4,12,218.48640448399027,242.41291246015825,259.79636475875293
2701,4,13,218.4988137137152,242.42687284359877,259.8118762959091
2702,4,14,218.5112215861001,242.44083170003185,259.82738613639026
2703,4,15,218.52362809476176,242.45478902227617,259.84289427221734
2704,4,16,218.53603323331745,242.4687448031513,259.8584006954119
2705,4,17,218.54843699538517,242.4826990354775,259.87390539799657
2706,4,18,218.56083937458376,242.4966517120759,259.8894083719948
2707,4,19,198.9402794627184,220.89732277303375,237.22733820063604
2708,4,20,179.3197181552236,199.29799226390833,214.56526628474035
2709,4,21,179.3321163475344,199.311940230258,214.58076402512887
2710,4,22,179.34451313145826,199.32588661217235,214.5962600050337
2711,4,23,167.436896524516,186.21748279903045,200.84322871828584
2712,4,0,155.52927849643223,173.10907738710432,187.09019565511107
2713,4,1,155.5416710169322,173.12301897266678,187.10568630573607
2714,4,2,155.55406210353905,173.13695894509948,187.12117516399465
2715,4,3,155.56645174987798,173.15089729723078,187.1366622219183
2716,4,4,155.57883994957504,173.16483402189,187.1521474715396
2717,4,5,155.59122669625702,173.1787691119072,187.1676309048921
2718,4,6,155.6036119835514,173.1927025601134,187.18311251401008
2719,4,7,164.8576475944328,183.38046444395792,197.87340692720477
2720,4,8,187.181351032407,207.95619315860148,223.66016713467673
2721,4,9,209.50505299188072,232.531920209932,249.44692549402305
2722,4,10,218.7590841672613,242.71967710383817,260.13721436284175
2723,4,11,218.7714620620569,242.7336022354832,260.15268673133625
2724,4,12,218.7838384592459,242.74752568232088,260.1681572278225
2725,4,13,218.79621335246117,242.761447437188,260.1836258443416
2726,4,14,218.80858673533623,242.7753674929225,260.19909257293546
2727,4,15,218.8209586015056,242.78928584236297,260.2145574056471
2728,4,16,218.8333289446044,242.80320247834908,260.23002033452053
2729,4,17,218.84569775826847,242.8171173937212,260.2454813516007
2730,4,18,218.8580650361347,242.8310305813207,260.26094044893347
2731,4,19,199.23746987002633,221.23166198125512,237.59882620977092
2732,4,20,179.61687315539592,199.63229163910225,214.93671003495575
2733,4,21,179.62923578769684,199.64619960044075,214.95216332533192
2734,4,22,179.64159685875478,199.6601058053809,214.96761466415433
2735,4,23,167.73394438610893,186.5516616433225,201.214538545277
2736,4,0,155.82629033950235,173.4432157105582,187.46146045894875
2737,4,1,155.8386466886789,173.45711660338182,187.47690589541943
2738,4,2,155.8510014511802,173.47101571119578,187.49234934854604
2739,4,3,155.86335462065023,173.48491302684954,187.5077908103836
2740,4,4,155.87570619073375,173.49880854319355,187.52323027298803
2741,4,5,155.88805615507647,173.51270225307906,187.5386677284164
2742,4,6,155.9004045073247,173.52659414935837,187.55410316872667
2743,4,7,165.1544030304721,183.7143143095022,198.24435122225393
2744,4,8,187.4780692280436,208.2900011286926,224.03106487922244
2745,4,9,209.80173379446495,232.86568611283923,249.8177764972533
2746,4,10,219.0557274241628,243.0534007678523,260.50801843396863
2747,4,11,219.06806762066464,243.06728348891693,260.5234436795959
2748,4,12,219.08040616696823,243.08116435350848,260.5388668624754
2749,4,13,219.09274305672588,243.09504335448577,260.55428797467243
2750,4,14,219.10507828359073,243.10892048470873,260.56970700825354
2751,4,15,219.11741184121684,243.1227957370381,260.5851239552861
2752,4,16,219.12974372325905,243.13666910433557,260.6005388078389
2753,4,17,219.1420739233731,243.1505405794639,260.6159515579815
2754,4,18,219.1544024352156,243.16441015528676,260.6313621977846
2755,4,19,199.53376835062983,221.5649977719341,237.9691993105253
2756,4,20,179.91313256508835,199.9655834750062,215.3070342970713
2757,4,21,179.92545597406462,199.9794473101045,215.32243855829165
2758,4,22,179.9377776694045,199.99330921736183,215.33784067746652
2759,4,23,168.03008566866748,186.8848205862008,201.5847151484752
2760,4,0,156.1223919416169,173.77633001293708,187.8315874615919
2761,4,1,156.13470845801703,173.7901860938872,187.84698310709211
2762,4,2,156.14702323543003,173.80404021847684,187.86237657885837
2763,4,3,156.15933626752042,173.81789237957855,187.87776786897135
2764,4,4,156.17164754795368,173.83174257006596,187.89315696951292
2765,4,5,156.1839570703961,173.8455907828137,187.90854387256596
2766,4,6,156.19626482851493,173.85943701069738,187.9239285702145
2767,4,7,165.45022260532468,184.0471113312113,198.6141256908197
2768,4,8,187.7738479043712,208.6227521395612,224.400788224632
2769,4,9,210.09747142010133,233.19839094168017,250.1874485292988
2770,4,10,219.35142384696283,243.38605924350236,260.87763896246867
2771,4,11,219.36372268850437,243.3998954402366,260.89301251439554
2772,4,12,219.37601972774496,243.41372960938224,260.90838381344633
2773,4,13,219.3883149583583,243.42756174382225,260.92375285171295
2774,4,14,219.40060837401896,243.44139183644052,260.9391196212888
2775,4,15,219.41289996840248,243.455219880122,260.9544841142682
2776,4,16,219.42518973518537,243.46904586775273,260.96984632274683
2777,4,17,219.43747766804495,243.4828697922198,260.9852062388213
2778,4,18,219.4497637606597,243.4966916464113,261.0005638545897
2779,4,19,199.82908710489457,221.89723137048185,238.33834775335615
2780,4,20,180.20840859624403,200.29776901005633,215.67612933601592
2781,4,21,180.2206891302036,200.31158461076083,215.69148000346536
2782,4,22,180.2329677986411,200.3253981127531,215.70682833901233
2783,4,23,168.32523261913832,187.21686090548056,201.9536488365638
2784,4,0,156.4174955614807,174.10832158528387,188.2004669864217
2785,4,1,156.42976859545485,174.12212874850474,188.21580827888937
2786,4,2,156.44203973864524,174.13593378459393,188.23114720787737
2787,4,3,156.45430898473887,174.14973668644927,188.2464837654944
2788,4,4,156.4665763274237,174.1635374469697,188.26181794385045
2789,4,5,156.47884176038872,174.17733605905536,188.2771497350567
2790,4,6,156.4911052773238,174.19113251560734,188.2924791312256
2791,4,7,165.74501866126622,184.3787568941455,198.98262076074656
2792,4,8,188.06859941578463,208.95434758990132,224.76922761389875
2793,4,9,210.39217823534884,233.5299361088336,250.55583204835816
2794,4,10,219.64608581442965,243.7175539569025,261.2459664218021
2795,4,11,219.65833965659863,243.73133952934268,261.2612837245134
2796,4,12,219.67059154489817,243.7451229036796,261.2765985848878
2797,4,13,219.682841473025,243.7589040728223,261.29191099504635
2798,4,14,219.69508943467713,243.77268302968093,261.30722094711155
2799,4,15,219.70733542355345,243.7864597671668,261.32252843320686
2800,4,16,219.71957943335383,243.80023427819225,261.33783344545736
2801,4,17,219.7318214577793,243.8140065556709,261.3531359759892
2802,4,18,219.74406149053175,243.82777659251735,261.36843601692976
2803,4,19,200.1233386235,222.228264328913,238.706162151613
2804,4,20,180.5026137522023,200.62874981050936,216.04388578096373
2805,4,21,180.5148477721579,200.64251308295945,216.0591783059083
2806,4,22,180.52707977525873,200.6562740864479,216.0744683097843
2807,4,23,168.61929777911033,187.54768421044903,202.32123028652876
2808,4,0,156.7115137535224,174.43909205133076,188.56798972647383
2809,4,1,156.72373966830568,174.45284620546192,188.5832721199529
2810,4,2,156.73596354106888,174.46659806232054,188.59855196090692
2811,4,3,156.74818536552334,174.4803476148318,188.61382924147497
2812,4,4,156.7604051353814,174.49409485592213,188.62910395379757
2813,4,5,156.77262284435648,174.5078397785191,188.6443760900164
2814,4,6,156.7848384861631,174.52158237555153,188.65964564227465
2815,4,7,166.03870384386303,184.70915272456693,199.34972723899256
2816,4,8,188.36223642104977,209.2846892208246,225.13627387048015
2817,4,9,210.68576691221784,233.86022337031125,250.92281789444445
2818,4,10,219.93962601186288,244.0477866790149,261.6128916685937
2819,4,11,219.9518312235815,244.0615175421984,261.62814818324205
2820,4,12,219.964034330441,244.0752460374153,261.6434020668164
2821,4,13,219.9762353261633,244.08897215760288,261.65865331146927
2822,4,14,219.9884342044715,244.1026958956996,261.67390190935447
2823,4,15,220.00063095908973,244.11641724464516,261.6891478526273
2824,4,16,220.01282558374336,244.13013619738044,261.7043911334443
2825,4,17,220.0250180721586,244.1438527468476,261.71963174396336
2826,4,18,220.03720841806296,244.15756688599004,261.7348696763438
2827,4,19,200.4164357133708,222.5579985550177,239.0725335139515
2828,4,20,180.795660853626,200.95842779961103,216.41019465774335
2829,4,21,180.80784473437353,200.972134665452,216.42542450867776
2830,4,22,180.82002644753103,200.98583909275425,216.44065165012472
2831,4,23,168.9121940107301,187.8771924710213,202.68735057605343
2832,4,0,157.00435939380623,174.76854339665007,188.9340467768286
2833,4,1,157.01653456659625,174.78224046603884,188.94926574281612
2834,4,2,157.02870754673495,174.7959350686949,188.9644819679895
2835,4,3,157.0408783279599,174.80962719757292,188.97969544452064
2836,4,4,157.05304690400962,174.82331684562888,188.99490616458283
2837,4,5,157.06521326862395,174.83700400582,189.01011412035075
2838,4,6,157.07737741554376,174.85068867110476,189.0253193040005
2839,4,7,166.33119112785738,185.03820091906056,199.71533634398548
2840,4,8,188.6546719091848,209.6136791449765,225.50181823064895
2841,4,9,210.97815045404724,234.18915485486937,251.2882973217312
2842,4,10,220.23195745696705,244.37665955475708,261.97830597497386
2843,4,11,220.24411042156763,244.3903316399328,261.99349718072466
2844,4,12,220.2562611309432,244.40400118798027,262.0086855674441
2845,4,13,220.26840957884255,244.41766819186705,262.02387112731833
2846,4,14,220.28055575901593,244.43133264456208,262.039053852535
2847,4,15,220.2926996652145,244.44499453903552,262.0542337352832
2848,4,16,220.30484129119083,244.4586538682589,262.06941076775365
2849,4,17,220.3169806306984,244.4723106252049,262.0845849421381
2850,4,18,220.3291176774921,244.4859648028478,262.09975625063026
2851,4,19,200.70829152351365,222.8863363414284,239.4373532766301
2852,4,20,181.0874630643345,201.2867052866581,216.774947421129
2853,4,21,181.09959319552712,201.3003516842498,216.79011008511975
2854,4,22,181.11172100903687,201.3139954744483,216.80526985200697
2855,4,23,169.20383452252298,188.20528804678827,203.05190121579457
2856,4,0,157.29594570584888,175.09657799769803,189.2985296668819
2857,4,1,157.30806652887912,175.1102139236071,189.31368069566977
2858,4,2,157.32018500927663,175.12384721405425,189.3288287961666
2859,4,3,157.33230114080686,175.13747786202578,189.3439739605794
2860,4,4,157.3444149172366,175.15110586050923,189.35911618111655
2861,4,5,157.35652633233374,175.16473120249353,189.374255449988
2862,4,6,157.3686353798675,175.17835388096898,189.3893917594052
2863,4,7,166.62239384295452,185.36580397354487,200.0793397378569
2864,4,8,188.94581922524327,209.94121987554223,225.865752375722
2865,4,9,211.26924222128335,234.51663309301,251.65216203077637
2866,4,10,220.52299352562585,244.70407513199825,262.3421010607974
2867,4,11,220.53509064192275,244.71768438783224,262.35722245616853
2868,4,12,220.54718535329687,244.73129093812815,262.37234084538625
2869,4,13,220.55927765352607,244.744894775886,262.3874562206727
2870,4,14,220.5713675363893,244.7584958941071,262.4025685742517
2871,4,15,220.58345499566673,244.77209428579425,262.41767789834853
2872,4,16,220.59554002513988,244.78568994395155,262.43278418519
2873,4,17,220.6076226185915,244.79928286158463,262.4478874270045
2874,4,18,220.61970276980568,244.81287303170055,262.46298761602225
2875,4,19,200.9988195707533,223.213180394573,239.80051333567965
2876,4,20,181.3779339170351,201.61348499594632,217.1380359870048
2877,4,21,181.3900067042532,201.62706688156663,217.1531269710274
2878,4,22,181.40207702438232,201.6406459917119,217.16821487118875
2879,4,23,169.49413289511122,188.53187371595004,203.41477418152988
2880,5,0,152.51239585240387,172.6408471238034,194.27304398338487
2881,5,1,152.52445873401297,172.65441786561365,194.28812258539625
2882,5,2,152.53651912370196,172.66798580401377,194.30319807250748
2883,5,3,152.54857701526626,172.68155093202358,194.31827043696285
2884,5,4,152.56063240250256,172.69511324266443,194.33333967100825
2885,5,5,152.57268527920888,172.70867272895902,194.3484057668911
2886,5,6,152.58473563918443,172.72222938393156,194.36346871686055
2887,5,7,161.230493933485,182.5762440376132,205.6059184558502
2888,5,8,182.08616012090988,206.34676902172,232.7262921604228
2889,5,9,202.94182377300967,230.11729115358608,259.8466626958391
2890,5,10,211.5875744613362,239.9712972505469,271.0891029273611
2891,5,11,211.5996121446927,239.98483964432305,271.1041500315568
2892,5,12,211.61164727414152,239.9983791649529,271.1191939433678
2893,5,13,211.62367984349095,240.01191580547103,271.13423465505457
2894,5,14,211.63570984655075,240.02544955891332,271.14927215887934
2895,5,15,211.647737277132,240.03898041831724,271.1643064471059
2896,5,16,211.65976212904707,240.0525083767216,271.17933751199973
2897,5,17,211.67178439610956,240.066033427167,271.19436534582786
2898,5,18,211.6838040721346,240.07955556269513,271.2093899408592
2899,5,19,193.35437054139717,219.1880042031994,247.37294914834064
2900,5,20,175.0249344072563,198.2964499148748,223.53650510156783
2901,5,21,175.0369462730724,198.30996326391792,223.5515199338379
2902,5,22,175.04895552312448,198.32347367022652,223.56653149640303
2903,5,23,163.92508142401272,185.6446168502946,209.10029491020464
2904,5,0,152.80120469678175,172.96575707372853,194.6340550388572
2905,5,1,152.81320606247755,172.97925861013627,194.6490567459769
2906,5,2,152.82520478770425,172.99275717601634,194.66405515251031
2907,5,3,152.83720086628915,173.00625276442435,194.67905025074143
2908,5,4,152.84919429206064,173.01974536841726,194.6940420329558
2909,5,5,152.86118505884858,173.03323498105368,194.70903049144073
2910,5,6,152.87317316048424,173.04672159539382,194.72401561848537
2911,5,7,161.51886904805536,182.9006660415048,205.96638734906315
2912,5,8,182.3744726803934,206.67112065113895,233.0866828597772
2913,5,9,203.23007362908103,230.4415722416664,260.2069750159283
2914,5,10,211.8757614657025,240.29550763045904,271.449336682819
2915,5,11,211.8877361490933,240.3089791492737,271.46430503705756
2916,5,12,211.89970813034813,240.32244762818536,271.47927001362604
2917,5,13,211.91167740330783,240.33591306026503,271.4942316048257
2918,5,14,211.92364396181475,240.3493754385853,271.5091898029593
2919,5,15,211.93560779971253,240.3628347562203,271.52414460033157
2920,5,16,211.94756891084623,240.37629100624576,271.5390959892487
2921,5,17,211.9595272890625,240.389744181739,271.55404396201897
2922,5,18,211.971482928209,240.40319427577884,271.5689885109522
2923,5,19,193.64198521259385,219.5115707082957,247.7324674873365
2924,5,20,175.31248474560903,198.61994404552163,223.8959430245087
2925,5,21,175.32443213064806,198.63338485369056,223.91087725580755
2926,5,22,175.33637675202317,198.64682255273755,223.92580803252645
2927,5,23,164.21243787636774,185.96789285919397,209.45949047564844
2928,5,0,153.08849622475975,173.28896004270376,194.9931694488297
2929,5,1,153.1004325182785,173.30238837291236,195.00808981572817
2930,5,2,153.11236602356178,173.31581356635604,195.02300669733225
2931,5,3,153.1242967344702,173.32923561612802,195.03792008596776
2932,5,4,153.13622464486596,173.34265451532326,195.05282997396245
2933,5,5,153.14814974861258,173.35607025703823,195.06773635364576
2934,5,6,153.16007203957514,173.36948283437107,195.0826392173489
2935,5,7,161.80570196887516,183.22335307742708,206.32492850008788
2936,5,8,182.66123949537808,206.99373331799669,233.44514137850803
2937,5,9,203.51677419070057,230.7641103734883,260.5653507179527
2938,5,10,212.16239562646095,240.61797106131223,271.80762938376705
2939,5,11,212.1743037615289,240.63136771326373,271.822514552602
2940,5,12,212.1862090470333,240.64476115945615,271.8373961594825
2941,5,13,212.19811147684945,240.6581513929993,271.85227419675266
2942,5,14,212.21001104485384,240.67153840700428,271.8671486567582
2943,5,15,212.2219077449248,240.6849221945841,271.8820195318469
2944,5,16,212.23380157094184,240.69830274885337,271.89688681436826
2945,5,17,212.2456925167862,240.71168006292817,271.9117504966736
2946,5,18,212.25758057634033,240.7250541299266,271.9266105711163
2947,5,19,193.928015133947,219.833354369818,248.0900048890279
2948,5,20,175.5984467930331,198.94165134887373,224.2533955837889
2949,5,21,175.61032615702706,198.9550156333669,224.2682447887813
2950,5,22,175.62220261027608,198.96837664327205,224.28309035534255
2951,5,23,164.49819541944862,186.28937009516,209.81668740449953
2952,5,0,153.37418530565782,173.61036025871408,195.3502807999523
2953,5,1,153.3860529900182,173.62371140361952,195.3651154054028
2954,5,2,153.3979177392028,173.63705924645222,195.3799463418835
2955,5,3,153.4097795471077,173.6504037803452,195.39477360176463
2956,5,4,153.42163840763044,173.66374499843332,195.4095971774181
2957,5,5,153.43349431467016,173.67708289385297,195.4244170612177
2958,5,6,153.44534726212743,173.69041745974243,195.4392332455393
2959,5,7,162.09090770115955,183.54420952624704,206.68143566544336
2960,5,8,182.94637559066763,207.31451142519745,233.80156149762
2961,5,9,203.8018405023043,231.0848099740425,260.92168360745734
2962,5,10,212.44739200772355,240.9385919902327,272.16387486034535
2963,5,11,212.45923006583124,240.95190980560383,272.1786724329799
2964,5,12,212.47106512779223,240.96522425030997,272.1934662604312
2965,5,13,212.4828971875179,240.97853531750133,272.2082563350882
2966,5,14,212.49472623892103,240.99184300032988,272.2230426493422
2967,5,15,212.5065522759162,241.0051472919494,272.23782519558614
2968,5,16,212.51837529241925,241.01844818551535,272.25260396621496
2969,5,17,212.5301952823478,241.031745674185,272.26737895362567
2970,5,18,212.54201223962093,241.0450397511173,272.2821501502171
2971,5,19,194.2123755486179,220.15325983632275,248.44545540736655
2972,5,20,175.8827358128023,199.26147649611408,224.60875685850033
2973,5,21,175.89454363563925,199.2747602968056,224.62351663704652
2974,5,22,175.90634840151276,199.2880406584133,224.6382725943884
2975,5,23,164.78226937712822,186.6089532975495,210.171779851599
2976,5,0,153.65818728363564,173.92986248393913,195.70528327242457
2977,5,1,153.66998284218664,173.943132487309,195.7200277206133
2978,5,2,153.68177531949135,173.95639902427683,195.7347683172442
2979,5,3,153.693564709483,173.96966208801746,195.7495050547338
2980,5,4,153.70535100609646,173.98292167170757,195.7642379255006
2981,5,5,153.71713420326813,173.99617776852568,195.7789669219652
2982,5,6,153.728914294936,174.00943037165206,195.79369203655003
2983,5,7,162.37440173229484,183.86314031127424,207.03580320436248
2984,5,8,183.22979647428335,207.63335991926516,234.15583760213968
2985,5,9,204.0851880925918,231.403576013116,261.2758680953167
2986,5,10,212.73066615891187,241.25727541031955,272.5179675493307
2987,5,11,212.74243063218717,241.27051044275427,272.5326731409248
2988,5,12,212.75419196362049,241.28374194061672,272.54737480521646
2989,5,13,212.765950147161,241.2969698970998,272.56207253464214
2990,5,14,212.7777051767597,241.3101943053983,272.5767663216405
2991,5,15,212.78945704636905,241.32341515870883,272.5914561586522
2992,5,16,212.80120574994316,241.33663245022976,272.60614203811986
2993,5,17,212.81295128143785,241.34984617316127,272.6208239524882
2994,5,18,212.82469363481044,241.36305632070545,272.63550189420397
2995,5,19,194.49498219447872,220.47119231291612,248.79871371469255
2996,5,20,176.1652675639446,199.57932471614913,224.9619215474282
2997,5,21,176.1770003467118,199.59252409676225,224.9765875258872
2998,5,22,176.18872992720293,199.60571987481475,224.9912495015011
2999,5,23,165.064575572162,186.92654776696253,210.52466259539125
3000,5,0,153.94041800277785,174.24737204297412,196.0580716713523
3001,5,1,153.9521379402409,174.2605569726201,196.07272159318117
3002,5,2,153.9638546513002,174.2737382725618,196.08736748200528
3003,5,3,153.97556812992798,174.286915936018,196.10200933028997
3004,5,4,153.987278370098,174.30008995620932,196.11664713050257
3005,5,5,153.998985365786,174.31326032635832,196.13128087511257
3006,5,6,154.0106891109691,174.3264270396893,196.1459105565914
3007,5,7,162.65610005688131,184.18005092643403,207.3879261100956
3008,5,8,183.51141816250075,207.95018431850968,234.50786471241136
3009,5,9,204.36673299955697,231.7203140334518,261.6277992290232
3010,5,10,213.01213413978132,241.5739268887977,272.8698025254176
