hour,month,hour_of_day,Anna,Bardeen,Cary
1121,2,17,199.5015867770484,234.9935611561476,241.63471905206924
1122,2,18,199.5085621799269,235.00140848438593,241.64343830566736
1123,2,19,180.13547832608828,211.7290905043419,218.51100050706287
1124,2,20,160.76240195172608,188.4567809387089,195.3785720578039
1125,2,21,160.76939979303006,188.46465351017588,195.3873193594339
1126,2,22,160.7764051066141,188.47253448795792,195.39607600141392
1127,2,23,149.01694879686133,174.3460326767688,181.35484808985848
1128,2,0,137.2574999521769,160.21953926378148,167.31362950963842
1129,2,1,137.26452766096207,160.22744543616483,167.3224141456199
1130,2,2,137.27156282758844,160.2353599986195,167.33120810390284
1131,2,3,137.2786054484367,160.2432829470738,167.3400113799632
1132,2,4,137.28565551988373,160.25121427745168,167.34882396927196
1133,2,5,137.29271303830254,160.25915398567284,167.35764586729547
1134,2,6,137.29977800006228,160.26710206765256,167.36647706949515
1135,2,7,146.4294595361925,171.23353086863003,178.2683562216602
1136,2,8,168.46046607086126,197.69758825449424,204.5753276636646
1137,2,9,190.49148003795557,224.1616540018372,230.8823083962009
1138,2,10,199.62118387135865,235.1281078872466,241.78421541995704
1139,2,11,199.62828599522717,235.13609777659863,241.79309307479264
1140,2,12,199.63539554057135,235.1440960151109,241.80198000647297
1141,2,13,199.64251250373377,235.15210259866865,241.81087621042593
1142,2,14,199.64963688105297,235.1601175231527,241.81978168207496
1143,2,15,199.65676866886375,235.16814078443983,241.8286964168384
1144,2,16,199.6639078634971,235.17617237840236,241.83762041013009
1145,2,17,199.67105446128016,235.1842123009083,241.84655365735892
1146,2,18,199.67820845853632,235.1922605478215,241.85549615392912
1147,2,19,180.3053031117991,211.92014338826664,218.7232814892014
1148,2,20,160.93240515717034,188.6480345448337,195.5910760646092
1149,2,21,160.9395813307479,188.65610774010847,195.60004628158117
1150,2,22,160.94676488905395,188.66418924320277,195.60902572946372
1151,2,23,149.18748673637992,174.5378878587272,181.56802051425672
1152,2,0,137.4282159610393,160.41159477375174,167.52702452071645
1153,2,1,137.43542165134176,160.41970117534197,167.53603163359452
1154,2,2,137.4426347115673,160.4278158680957,167.54504795887644
1155,2,3,137.44985513800515,160.4359388478383,167.55407349192373
1156,2,4,137.4570829269406,160.4440701103907,167.56310822809309
1157,2,5,137.46431807465535,160.45220965156977,167.57215216273653
1158,2,6,137.47156057742717,160.46035746718806,167.5812052912013
1159,2,7,146.60141956619418,171.42698590238192,178.4833062591623
1160,2,8,168.63260346503318,197.89124282293767,204.79049940637952
1161,2,9,190.66379470774,224.35550800534463,231.09770173343145
1162,2,10,199.79367572810656,235.32216122608804,241.99983024089195
1163,2,11,199.8009549501984,235.33035035094133,242.00892926850673
1164,2,12,199.80824150493476,235.33854772501977,242.0180374619272
1165,2,13,199.81553538856696,235.34675334410596,242.02715481646743
1166,2,14,199.82283659734264,235.35496720397856,242.036281327437
1167,2,15,199.83014512750557,235.36318930041188,242.04541699014067
1168,2,16,199.8374609752958,235.37141962917593,242.0545617998785
1169,2,17,199.8447841369497,235.37965818603655,242.06371575194584
1170,2,18,199.85211460869976,235.38790496675537,242.07287884163344
1171,2,19,180.47938564698867,212.11598624035489,218.94088465818837
1172,2,20,161.10666398782757,188.84407572932307,195.80889960293075
1173,2,21,161.1140163672236,188.85234715614365,195.8180900771758
1174,2,22,161.12137604160833,188.86062678982643,195.8272896701567
1175,2,23,149.36227391518253,174.73452343488017,181.78650448775997
1176,2,0,137.6031790761691,160.60842827827275,167.74572841462873
1177,2,1,137.6105606127873,160.61673250696822,167.75495533540146
1178,2,2,137.6179494292266,160.62504492546242,167.76419135595057
1179,2,3,137.62534552168583,160.63336552947905,167.77343647152458
1180,2,4,137.63274888635993,160.64169431473744,167.7826906773672
1181,2,5,137.6401595194402,160.65003127695277,167.79195396871756
1182,2,6,137.64757741711418,160.65837641183597,167.80122634081002
1183,2,7,146.7776117102297,171.6252020644219,178.70354643920678
1184,2,8,168.80897082277352,198.08965610039556,205.01095860355497
1185,2,9,190.84033718845117,224.5541182961447,231.3183798343204
1186,2,10,199.97039324096457,235.5209684280533,242.22072713196445
1187,2,11,199.97784740428915,235.52935436179345,242.2300448361202
1188,2,12,199.98530880925415,235.5377484423791,242.23937159232645
1189,2,13,199.99277745202104,235.5461506654918,242.24870739578503
1190,2,14,200.00025332874745,235.554561026809,242.25805224169304
1191,2,15,200.00773643558733,235.56297952200387,242.26740612524287
1192,2,16,200.01522676869092,235.57140614674543,242.2767690416224
1193,2,17,200.0227243242048,235.57984089669853,242.28614098601471
1194,2,18,200.03022909827172,235.58828376752385,242.2955219535984
1195,2,19,180.6576743472448,212.316561028143,219.16374553350852
1196,2,20,161.28512680704543,189.0448464009432,196.03197812695308
1197,2,21,161.29265321359125,189.05331360830723,196.04138613513535
1198,2,22,161.3001868232243,189.06178891914436,196.05080314717665
1199,2,23,149.5412585400558,174.93588113786257,182.01023526885157
1200,2,0,137.78233745221934,160.80998145132924,167.96967638469147
1201,2,1,137.78989264784462,160.81848104640767,167.97912037922308
1202,2,2,137.79745503103192,160.8269887274934,167.98857335820722
1203,2,3,137.80502459789068,160.83550449020953,167.99803531678066
1204,2,4,137.81260134452668,160.84402833017504,168.00750625007566
1205,2,5,137.82018526704198,160.85256024300472,168.01698615321976
1206,2,6,137.82777636153492,160.86110022430927,168.02647502133595
1207,2,7,146.95798375876436,171.82812061902337,178.92901149987506
1208,2,8,168.98951588262784,198.29276929273163,205.2366399283728
1209,2,9,191.02105516674197,224.75742602172187,231.5442773071839
1210,2,10,200.15128404471972,235.72447058227783,242.4468406366584
1211,2,11,200.1589109404476,235.73305083997167,242.4563742563182
1212,2,12,200.16654498466596,235.74163913971736,242.46591681159123
1213,2,13,200.17418617344748,235.75023547709657,242.47546829756809
1214,2,14,200.18183450286097,235.75883984768672,242.48502870933496
1215,2,15,200.18948996897177,235.76745224706133,242.4945980419734
1216,2,16,200.19715256784133,235.77607267078963,242.5041762905604
1217,2,17,200.2048222955277,235.78470111443676,242.5137634501683
1218,2,18,200.21249914808496,235.79333757356372,242.52335951586497
1219,2,19,180.84011638177776,212.52180831699263,219.39179807667472
1220,2,20,161.46774073243904,189.25028706701096,196.26024553369507
1221,2,21,161.47543893589796,189.25894754590223,196.26986828801876
1222,2,22,161.48314424840817,189.26761602247623,196.2794999286565
1223,2,23,149.7243875739926,175.14190130104146,182.23914656127255
1224,2,0,137.96563800069652,161.01619456836607,168.19880207028797
1225,2,1,137.9733646165614,161.0248870112141,168.20846034011907
1226,2,2,137.98109832559936,161.0335874338818,168.2181274764165
1227,2,3,137.98883912383167,161.0422958318931,168.2278034742069
1228,2,4,137.996587007276,161.051012200768,168.2374883285123
1229,2,5,138.0043419719464,161.05973653602217,168.24718203435032
1230,2,6,138.01210401385322,161.06846883316734,168.25688458673383
1231,2,7,147.14248226366732,172.0356814370392,179.15963463100374
1232,2,8,169.1741851451984,198.50052221312353,205.467476506586
1233,2,9,191.2058950919752,224.9653709376093,231.77532721372543
1234,2,10,200.33629453752292,235.9326073866814,242.6781037526624
1235,2,11,200.34409190564023,235.94137942581344,242.68785046280908
1236,2,12,200.35189632697995,235.95015939982065,242.6976059894837
1237,2,13,200.35970779752697,235.95894730418593,242.70737032766735
1238,2,14,200.3675263132625,235.96774313438843,242.71714347233683
1239,2,15,200.3753518701643,235.976546885903,242.72692541846413
1240,2,16,200.3831844642065,235.98535855420045,242.73671616101683
1241,2,17,200.3910240913594,235.99417813474747,242.746515694958
1242,2,18,200.39887074759,236.00300562300689,242.7563240152462
1243,2,19,181.02665768907536,212.7316672877024,219.62497471079672
1244,2,20,161.65445165156115,189.46033685102336,196.49363418259776
1245,2,21,161.66231937078936,189.4691880351551,196.503468831633
1246,2,22,161.67019410292636,189.4780471088092,196.51331224680425
1247,2,23,149.91160675190793,175.35252287619622,182.47317053366675
1248,2,0,138.15302640569223,161.22700652398623,168.4330375765326
1249,2,1,138.16092215223372,161.23588923884543,168.44290725970944
1250,2,2,138.16882489545742,161.24477982497208,168.45278568873908
1251,2,3,138.17673463129768,161.25367827779235,168.4626728585394
1252,2,4,138.18465135568528,161.26258459272844,168.4725687640239
1253,2,5,138.19257506454736,161.27149876519826,168.4824734001015
1254,2,6,138.20050575380748,161.28042079061592,168.49238676167667
1255,2,7,147.3310525540498,172.24782301371948,179.39534749398183
1256,2,8,169.36292388899722,198.7128532998972,205.70339993633456
1257,2,9,191.39480219209187,225.17789142524057,232.01146108887127
1258,2,10,200.52536989677228,236.14531716583696,242.91444795172407
1259,2,11,200.53333542675068,236.15427838706265,242.92440486419707
1260,2,12,200.5413079125932,236.1632474336355,242.93437047150024
1261,2,13,200.5492873501983,236.17222430094125,242.94434476850665
1262,2,14,200.55727373546097,236.18120898436172,242.95432775008493
1263,2,15,200.5652670642725,236.19020147927463,242.96431941109932
1264,2,16,200.57326733252057,236.19920178105377,242.9743197464094
1265,2,17,200.58127453608935,236.2082098850687,242.98432875087047
1266,2,18,200.58928867085964,236.21722578668525,242.99434641933328
1267,2,19,181.2172429929223,212.94607575453023,219.86320634060544
1268,2,20,161.84520423793694,189.67493351069612,196.73207491556747
1269,2,21,161.8532391415594,189.6839727772714,196.74211854509556
1270,2,22,161.8612809598701,189.69301982287092,196.7521708179839
1271,2,23,150.10286059671887,175.5676834516085,182.7122378396804
1272,2,0,138.34444713997792,161.44235485005763,168.6723134943897
1273,2,1,138.35250967751583,161.45142520478785,168.68239166631213
1274,2,2,138.36057911317192,161.4605033199009,168.69247846088223
1275,2,3,138.3686554427947,161.46958919072654,168.7025738729107
1276,2,4,138.3767386622293,161.47868281259042,168.7126778972039
1277,2,5,138.38482876731712,161.48778418081426,168.7227905285637
1278,2,6,138.3929257538962,161.49689329071572,168.7329117617876
1279,2,7,147.52363875246508,172.46448248693667,179.63608024200096
1280,2,8,169.55567618666123,198.9296996347692,205.94434030841455
1281,2,9,191.58772048984125,225.39492451020857,232.252608961058
1282,2,10,200.7184540953583,236.36253688924623,243.1558031999566
1283,2,11,200.72658542683928,236.37168463716233,243.16596736430785
1284,2,12,200.73472361476504,236.38084009857877,243.176140099215
1285,2,13,200.74286865494872,236.39000326878545,243.18632139944464
1286,2,14,200.75102054320016,236.3991741430683,243.19651125975895
1287,2,15,200.7591792753255,236.40835271670932,243.2067096749156
1288,2,16,200.76734484712733,236.4175389849864,243.2169166396679
1289,2,17,200.7755172544049,236.4267329431736,243.22713214876484
1290,2,18,200.7836964929537,236.43593458654107,243.23735619695088
1291,2,19,181.41181581877996,213.16497018362008,220.10642237292743
1292,2,20,162.03994196745825,189.8940134564076,196.9754970774691
1293,2,21,162.04814167455964,189.90323812689667,196.98574671134585
1294,2,22,162.05634819607968,189.91247046360672,196.9960048632459
1295,2,23,150.2980924357836,175.7873192705563,182.95627763851127
1296,2,0,138.5398434814588,161.66217573422364,168.9165589212408
1297,2,1,138.54807042088933,161.671431041083,168.92684259552897
1298,2,2,138.55630415782983,161.68069399514107,168.93713476670462
1299,2,3,138.56454468804438,161.68996459163242,168.9474354294728
1300,2,4,138.57279200729354,161.69924282578774,168.95774457853423
1301,2,5,138.58104611133442,161.7085286928337,168.9680622085853
1302,2,6,138.58930699592057,161.71782218799314,168.978388314318
1303,2,7,147.72018379146624,172.68559565581296,179.8817615407524
1304,2,8,169.75238492152462,199.1509969614905,206.1902262269938
1305,2,9,191.78459281936816,225.61640588092635,232.49869937296663
1306,2,10,200.91548991826585,236.5842021900172,243.40209797859103
1307,2,11,200.9237846417604,236.59353375394855,243.4124663829592
1308,2,12,200.9320861202486,236.60287291724785,243.4228432310695
1309,2,13,200.94039434945975,236.6122196751103,243.43322851758344
1310,2,14,200.94870932511952,236.6215740227276,243.44362223715817
1311,2,15,200.95703104295023,236.6309359552872,243.45402438444657
1312,2,16,200.96535949867075,236.64030546797272,243.46443495409716
1313,2,17,200.97369468799633,236.649682555964,243.47485394075417
1314,2,18,200.98203660663884,236.65906721443685,243.48528133905728
1315,2,19,181.61031851052076,213.38828571182847,220.35455073760343
1316,2,20,162.23860713513304,190.11751177004177,197.2238285370626
1317,2,21,162.24696921596313,190.1269191109756,197.23428113810024
1318,2,22,162.25533800892316,190.1363340030556,197.24474212930025
1319,2,23,150.4972444176947,176.01136525020632,183.2052176159002
1320,2,0,138.7391575299819,161.88640403881212,169.16570148189467
1321,2,1,138.74754643348533,161.89584155525347,169.17618761127397
1322,2,2,138.75594203187632,161.90528660344336,169.18668210926268
1323,2,3,138.76434432083565,161.9147391785226,169.19718497046188
1324,2,4,138.77275329604072,161.92419927562833,169.2076961894682
1325,2,5,138.78116895316543,161.93366688989363,169.2182157608741
1326,2,6,138.78959128788028,161.9431420164478,169.22874367926767
1327,2,7,147.9206294305164,172.91109699974442,180.1323185895651
1328,2,8,169.952991804544,199.37667970488735,206.4409848307681
1329,2,9,191.9853608431526,225.84226990768383,232.74965940269715
1330,2,10,201.1164189795282,236.81024738393737,243.65325930516897
1331,2,11,201.12487463713072,236.8197599987402,243.66382887717216
1332,2,12,201.1333369462742,236.82928009652665,243.6744067636015
1333,2,13,201.1418059026051,236.8388076723989,243.68499295901512
1334,2,14,201.15028150176653,236.84834272145548,243.6955874579669
1335,2,15,201.15876373939807,236.85788523879097,243.70619025500633
1336,2,16,201.167252611136,236.86743521949617,243.71680134467871
1337,2,17,201.17574811261312,236.87699265865788,243.7274207215251
1338,2,18,201.1842502394588,236.88655755135932,243.73804838008223
1339,2,19,181.8126922475131,213.61595616594485,220.60751790884387
1340,2,20,162.44114087218458,190.3453622242247,197.476995708377
1341,2,21,162.4496628488784,190.35494944800524,197.48764817924427
1342,2,22,162.45819143342436,190.36454410561947,197.4983089099268
1343,2,23,150.70025752942195,176.2397550008995,183.45898400555927
1344,2,0,138.94233022449305,162.1149733201372,169.41966735003365
1345,2,1,138.95087860625625,162.12459024962075,169.43035282723758
1346,2,2,138.95943357830072,162.13421459317078,169.44104654229318
1347,2,3,138.9679951362253,162.14384634583598,169.45174848969896
1348,2,4,138.97656327562547,162.1534855026611,169.46245866394912
1349,2,5,138.9851379920932,162.16313205868732,169.47317705953378
1350,2,6,138.99371928121718,162.17278600895182,169.4839036709388
1351,2,7,148.12491627324675,173.1409196978161,180.38767714297808
1352,2,8,170.15743739157045,199.6066809902921,206.6965418145511
1353,2,9,192.18996506929608,226.07244966209527,233.00541468537656
1354,2,10,201.32118173952807,237.0406054889372,243.9092127551688
1355,2,11,201.3297958256447,237.05029633581847,243.91998036281467
1356,2,12,201.33841645787865,237.05999454708163,243.93075615310704
1357,2,13,201.34704363179483,237.0697001177373,243.94154012050228
1358,2,14,201.35567734295492,237.0794130427924,243.95233225945236
1359,2,15,201.3643175869172,237.08913331725,243.96313256440527
1360,2,16,201.37296435923668,237.09886093610945,243.9739410298046
1361,2,17,201.3816176554649,237.10859589436615,243.98475765008988
1362,2,18,201.3902774711501,237.118338187012,243.99558241969635
1363,2,19,182.0188770620511,213.84791408230012,220.8652489270164
1364,2,20,162.6474831634955,190.5774973019495,197.7349235725157
1365,2,21,162.65616251080746,190.58726156767543,197.7457727566556
1366,2,22,162.66484835973574,190.59703314771977,197.756630067816
1367,2,23,150.90707161379896,176.4724208458236,183.7175016110305
1368,2,0,139.14930136053815,162.3478158481879,169.67838127008997
1369,2,1,139.15800668749102,162.3576093410099,169.6892629287811
1370,2,2,139.16671849816612,162.3674101280194,169.70015269212496
1371,2,3,139.17543678808158,162.3772182041743,169.71105055451932
1372,2,4,139.18416155275222,162.38703356442875,169.7219565103576
1373,2,5,139.19289278768943,162.3968562037331,169.7328705540291
1374,2,6,139.20163048840135,162.40668611703404,169.743792679919
1375,2,7,148.33298378505697,173.37499564860255,180.6477615327408
1376,2,8,170.36566110096427,199.84093266336015,206.95682145129337
1377,2,9,192.3983448691508,226.30687693693176,233.26588943519488
1378,2,10,201.52971752264057,237.27520824493877,244.16988248405943
1379,2,11,201.5384874847318,237.28507445229135,244.18084493667348
1380,2,12,201.5472638855767,237.29494790324196,244.19181543772964
1381,2,13,201.55604672066033,237.30482859271103,244.20279398158416
1382,2,14,201.56483598546416,237.31471651561532,244.2137805625889
1383,2,15,201.5736316754665,237.3246116668679,244.2247751750918
1384,2,16,201.5824337861422,237.3345140413781,244.2357778134365
1385,2,17,201.59124231296312,237.3444236340516,244.24678847196265
1386,2,18,201.60005725139752,237.35434043979035,244.2578071450056
1387,2,19,182.22881185712444,214.08409072675764,221.12766742085807
1388,2,20,162.85757286539177,190.8138482165828,197.997535699886
1389,2,21,162.86640701144387,190.82378663089145,198.00857838245113
1390,2,22,162.87524755094998,190.83373223783585,198.01962905683376
1391,2,23,151.11762538734905,176.70929384106748,183.98069382796817
1392,2,0,139.36000960810264,162.584862626698,169.94176657954563
1393,2,1,139.36886930066902,162.59482978083514,169.9528411952536
1394,2,2,139.37773536847726,162.60480410711938,169.96392378001386
1395,2,3,139.38660780696614,162.6147856004194,169.97501432812498
1396,2,4,139.39548661157113,162.62477425560002,169.9861128338812
1397,2,5,139.40437177772446,162.6347700675225,169.9972192915729
1398,2,6,139.41326330085508,162.64477303104445,170.00833369548616
1399,2,7,148.5447703110528,173.61325549034785,180.9124946902356
1400,2,8,170.5776012315465,200.07936531026516,207.2217466145212
1401,2,9,192.6104384952847,226.54548226633247,233.5310064678623
1402,2,10,201.74196453521256,237.5139861340823,244.43519124977445
1403,2,11,201.75088777454928,237.52402477833607,244.44634529894535
1404,2,12,201.7598173433683,237.53407054325749,244.45750725996913
1405,2,13,201.76875323707577,237.54412342367831,244.46867712710343
1406,2,14,201.77769545107444,237.5541834144269,244.47985489460177
1407,2,15,201.78664398076396,237.5642505103276,244.49104055671367
1408,2,16,201.79559882154064,237.57432470620137,244.50223410768456
1409,2,17,201.80455996879763,237.58440599686548,244.51343554175577
1410,2,18,201.81352741792475,237.59449437713343,244.52464485316463
1411,2,19,182.44243442452256,214.3244161150805,221.39469563010573
1412,2,20,163.07134772376048,191.05434493224763,198.26475427284691
1413,2,21,163.08033405080465,191.0644545501723,198.2759871816521
1414,2,22,163.0893266612459,191.07457123691873,198.28722794470372
1415,2,23,151.3318564584451,176.9503037960505,184.24848266683816
1416,3,0,134.9720437580682,153.75519330038207,172.6153958685282
1417,3,1,134.98105519092988,153.7653311623515,172.62666015960534
1418,3,2,134.99007288866403,153.77547607230238,172.63793228177298
1419,3,3,134.9990968466313,153.78562802501557,172.6492122292321
1420,3,4,135.00812706018925,153.79578701526827,172.66049999617954
1421,3,5,135.01716352469225,153.80595303783414,172.67179557680828
1422,3,6,135.02620623549134,153.81612608748313,172.68309896530715
1423,3,7,143.60641110838702,163.69790967270563,183.8756937528019
1424,3,8,164.3080671661899,187.5402558460189,210.8810192440661
1425,3,9,185.00972945632293,211.38260903070363,237.886352525743
1426,3,10,193.58995302620585,221.26441365003677,249.0789706844718
1427,3,11,193.59902689863964,221.2746217565248,249.09031302501404
1428,3,12,193.6081069894088,221.28483685864012,249.1016631384755
1429,3,13,193.6171932938419,221.29505895112737,249.11302101901688
1430,3,14,193.62628580726445,221.30528802872777,249.1243866607951
1431,3,15,193.63538452499873,221.3155240861788,249.1357600579629
1432,3,16,193.64448944236375,221.3257671182145,249.14714120466925
1433,3,17,193.6536005546755,221.33601711956516,249.1585300950589
1434,3,18,193.6627178572466,221.34627408495768,249.1699267232728
1435,3,19,175.4632815656741,200.3853079475608,225.42781724256707
1436,3,20,157.26385145497676,179.4243487636486,201.6857154879554
1437,3,21,157.2729873001703,179.43462658949136,201.69713529444735
1438,3,22,157.28212931684223,179.44491135824728,201.7085628152872
1439,3,23,146.2360804911781,166.72267052725294,187.29822178406135
1440,3,0,135.19003782758276,154.000436628586,172.88788845542143
1441,3,1,135.1991983304578,154.0107421943204,172.8993390840152
1442,3,2,135.20836498597933,154.02105468178212,172.91079740341712
1443,3,3,135.2175377894315,154.03137408566582,172.92226340773237
1444,3,4,135.22671673609528,154.0417004006625,172.93373709106208
1445,3,5,135.23590182124843,154.05203362145988,172.94521844750352
1446,3,6,135.24509304016567,154.06237374274173,172.95670747115005
1447,3,7,143.82544630857095,163.94432427291258,184.14948775303185
1448,3,8,164.52725064919866,187.7868372644038,211.15499859782705
1449,3,9,185.2290611093954,211.62935714041015,238.1605170920836
1450,3,10,193.80943273650468,221.511328324123,249.35332032234535
1451,3,11,193.81865455325135,221.52170286796297,249.36484759327868
1452,3,12,193.82788247534373,221.53208428031692,249.37638249589415
1453,3,13,193.8371164980344,221.54247255584397,249.38792502425753
1454,3,14,193.8463566165729,221.55286768919973,249.39947517243064
1455,3,15,193.85560282620548,221.5632696750364,249.4110329344714
1456,3,16,193.8648551221754,221.57367850800256,249.42259830443376
1457,3,17,193.87411349972265,221.58409418274323,249.43417127636783
1458,3,18,193.88337795408424,221.5945166939,249.4457518443198
1459,3,19,175.68408870078144,200.6337159745566,225.70382616145127
1460,3,20,157.4848055147574,179.67292208090186,201.9619080626812
1461,3,21,157.49408817095227,179.68336506912107,201.9735113829248
1462,3,22,157.50337688487795,179.69381487228745,201.9851222753319
1463,3,23,146.4574746426446,166.97173894765274,187.5749644733945
1464,3,0,135.41157844858162,154.24966982720971,173.16481423167002
1465,3,1,135.42088530701528,154.26014004294757,173.1764478047121
1466,3,2,135.4301982040464,154.27061705210755,173.18808892600094
1467,3,3,135.43951713488386,154.2811008492997,173.1997375895478
1468,3,4,135.44884209473344,154.29159142913045,173.21139378935976
1469,3,5,135.4581730787978,154.30208878620292,173.22305751944026
1470,3,6,135.46751008227662,154.31259291511657,173.23472877378873
1471,3,7,144.04800902081885,164.19470732419148,184.4276911433417
1472,3,8,164.7499589170839,188.0373840657747,211.43338393268365
1473,3,9,185.4519148183435,211.8800675629768,238.43908422826877
1474,3,10,194.0324317718664,221.76220223890493,249.63206911654748
1475,3,11,194.04179880030264,221.77274014589565,249.6437779020928
1476,3,12,194.05117181928577,221.78328479225172,249.65549417582173
1477,3,13,194.06055082399385,221.7938361725483,249.66721793170683
1478,3,14,194.0699358096017,221.80439428135713,249.67894916371665
1479,3,15,194.07932677128116,221.81495911324652,249.69068786581596
1480,3,16,194.0887237042009,221.8255306627813,249.70243403196565
1481,3,17,194.09812660352665,221.8361089245227,249.7141876561228
1482,3,18,194.10753546442092,221.84669389302877,249.72594873224065
1483,3,19,175.90839050233075,200.8860555012996,225.98420341338797
1484,3,20,157.70925149212513,179.92542380544052,202.24246553439087
1485,3,21,157.71867820866993,179.93602886155344,202.25424893007187
1486,3,22,157.728110867403,179.94664060262812,202.2660397534882
1487,3,23,146.6823524543604,167.22472648583303,187.8560617380392
1488,3,0,135.6365999737976,154.50281904307764,173.44609113818996
1489,3,1,135.64605042996686,154.51345080626805,173.45790420840154
1490,3,2,135.65550680889513,154.5240892325624,173.4697246820619
1491,3,3,135.66496910571755,154.53473431648757,173.4815525530899
1492,3,4,135.67443731556605,154.54538605256718,173.49338781540052
1493,3,5,135.68391143356973,154.55604443532133,173.50523046290513
1494,3,6,135.69339145485446,154.56670945926663,173.51708048951105
1495,3,7,144.27403329499575,164.44898463264047,184.7102214860628
1496,3,8,164.9761259765794,188.2918220077071,211.716092757053
1497,3,9,185.67822454680376,212.13466600749456,238.72197138884405
1498,3,10,194.25888405286412,222.01696105502737,249.91513446779464
1499,3,11,194.2683935173372,222.02765920255956,249.92702129838597
1500,3,12,194.27790885578332,222.03836395831144,249.93891547144364
1501,3,13,194.28743006330728,222.04907531677588,249.95081698084857
1502,3,14,194.2969571350107,222.05979327244228,249.96272582047789
1503,3,15,194.30649006599236,222.07051781979663,249.974641984205
1504,3,16,194.316028851348,222.0812489533217,249.9865654658995
1505,3,17,194.32557348617016,222.09198666749663,249.9984962594272
1506,3,18,194.3351239655486,222.10273095679744,250.0104343586503
1507,3,19,176.13612050485747,201.14225175414217,226.2688659165463
1508,3,20,157.93712287889292,180.18177911555424,202.52730476785055
1509,3,21,157.9466908624481,180.19254309705383,202.53926474729457
1510,3,22,157.95626467088815,180.20331363154895,202.55123200784465
1511,3,23,146.91064729017666,167.48155817612627,188.1414302828095
1512,3,0,135.8650357244963,154.75980926261371,173.73163582656338
1513,3,1,135.87462697802704,154.7705994228358,173.74362489347678
1514,3,2,135.88422403672337,154.78139611386914,173.75562121684715
1515,3,3,135.89382689564795,154.7921993301593,173.7676247905029
1516,3,4,135.90343554986052,154.80300906614843,173.77963560826862
1517,3,5,135.9130499944178,154.8138253162754,173.79165366396523
1518,3,6,135.92267022437358,154.82464807497564,173.80367895140995
1519,3,7,144.50345215523117,164.70708085040533,184.9969950613571
1520,3,8,165.20568480950436,188.5500756947477,212.0030412982092
1521,3,9,185.9079232343194,212.39307703094968,239.00909474823865
1522,3,10,194.48872247679972,222.2755292819549,250.20243249771417
1523,3,11,194.4983715594501,222.28638449993656,250.21449385102713
1524,3,12,194.50802639775907,222.29724619303417,250.22656239891333
1525,3,13,194.51768698675957,222.30811435565977,250.23863813516397
1526,3,14,194.52735332148168,222.3189889822221,250.25072105356665
1527,3,15,194.5370253969524,222.32987006712668,250.262811147905
1528,3,16,194.54670320819588,222.3407576047756,250.27490841195936
1529,3,17,194.55638675023323,222.3516515895676,250.28701283950605
1530,3,18,194.5660760180827,222.36255201589825,250.29912442431788
1531,3,19,176.367211227047,201.40222881660537,226.55772931928325
1532,3,20,158.16835215185097,180.4419120476321,202.81634135904812
1533,3,21,158.1780585672165,180.45283176491833,202.82847437825507
1534,3,22,158.18777068843752,180.463757901292,202.84061452978136
1535,3,23,147.14229150140642,167.74215791375977,188.43098554684673
1536,3,0,136.09681801023484,155.02056433406955,174.02136368373652
1537,3,1,136.10654721903165,155.03150969396597,174.03352519473253
1538,3,2,136.11628211368037,155.04246145044578,174.04569381304344
1539,3,3,136.12602268917277,155.05341959787475,174.05786953240897
1540,3,4,136.13576894049777,155.06438413061537,174.0700523465652
1541,3,5,136.1455208626413,155.07535504302683,174.0822422492446
1542,3,6,136.15527845058634,155.086332329465,174.0944392341759
1543,3,7,144.73619761976562,164.96891949800658,185.28792689202515
1544,3,8,165.4385673926223,188.81206860075537,212.2941445271066
1545,3,9,186.1409428162121,212.65522406057892,239.30036922560447
1546,3,10,194.7218789375879,222.5378303003416,250.49387807369936
1547,3,11,194.73166477918417,222.54883937213737,250.50611037569467
1548,3,12,194.741456256419,222.55985478402656,250.5183497222382
1549,3,13,194.7512533642551,222.5708765303422,250.53059610703335
1550,3,14,194.76105609765224,222.58190460541397,250.54284952377975
1551,3,15,194.7708644515673,222.5929390035684,250.55510996617363
1552,3,16,194.78067842095427,222.6039797191288,250.56737742790736
1553,3,17,194.79049800076433,222.61502674641508,250.57965190266992
1554,3,18,194.8003231859456,222.62608007974404,250.5919333841465
1555,3,19,176.601594191731,201.66590965187484,226.8507080251382
1556,3,20,158.4028707927754,180.70574551867207,203.10948966020368
1557,3,21,158.41271276373095,180.71681773599704,203.1217921238981
1558,3,22,158.4225603198218,180.7278962365993,203.1341015690117
1559,3,23,147.37721644687065,168.00644847740705,188.72464172867703
1560,3,0,136.33187814891966,155.28500699008995,174.31518885709252
1561,3,1,136.34174243000797,155.2961043063143,174.32751920845294
1562,3,2,136.35161227594972,155.3072078829988,174.33985651588011
1563,3,3,136.36148768166723,155.31831771443098,174.352200773027
1564,3,4,136.37136864208003,155.3294337948954,174.36455197354303
1565,3,5,136.38125515210476,155.34055611867325,174.37691011107393
1566,3,6,136.3911472066552,155.35168468004247,174.389275179262
1567,3,7,144.97220072109488,165.23442298700198,185.5829307686867
1568,3,8,165.67470471779777,189.0777230915778,212.58931618357596
1569,3,9,186.37721424375067,212.9210294165598,239.5957085100277
1570,3,10,194.9582843459374,222.8037863847348,250.78938483413623
1571,3,11,194.96820404672343,222.81494604811908,250.8017844601188
1572,3,12,194.9781292614581,222.8261119146956,250.81419097853717
