hour,month,hour_of_day,Anna,Bardeen,Cary
1670,3,14,215.5382931800072,238.79843173654336,264.059766334902
1671,3,15,215.54873855248235,238.81018278057783,264.0728230504959
1672,3,16,215.5591889146955,238.82193943806772,264.08588600326243
1673,3,17,215.56964426127053,238.83370170296456,264.0989551864812
1674,3,18,215.58010458682844,238.84546956921724,264.1120305934286
1675,3,19,194.64338872657123,215.80716495916295,238.69196978772203
1676,3,20,173.70667783453155,192.76886593835337,213.2719151922874
1677,3,21,173.7171530647395,192.78065057233735,213.2850092300474
1678,3,22,173.72763325238947,192.7924407834435,213.29810946460975
1679,3,23,161.02018697387237,178.80954630784382,197.86966512837256
1680,3,0,148.3127456420114,164.82665739723222,182.44122697545544
1681,3,1,148.32324066962707,164.83846430329982,182.45434575997496
1682,3,2,148.33374063310282,164.85027676221006,182.4674707143197
1683,3,3,148.34424552703686,164.86209476788585,182.4806018317372
1684,3,4,148.35475534602483,164.87391831424733,182.49373910547223
1685,3,5,148.36527008465993,164.88574739521178,182.50688252876603
1686,3,6,148.3757897375326,164.89758200469356,182.52003209485693
1687,3,7,158.24659748381146,175.75958357279242,194.50510825356312
1688,3,8,182.06195634197456,201.96603611422375,223.42104281888533
1689,3,9,205.87732009813195,228.17249416589857,252.3369835067003
1690,3,10,215.7481425383911,239.0345122647252,264.3220780328819
1691,3,11,215.7586866812225,239.04637442541056,264.33525821142115
1692,3,12,215.76923570578217,239.05824207804017,264.3484444921207
1693,3,13,215.77978960664285,239.07011521650847,264.3616368681966
1694,3,14,215.7903483783752,239.08199383470733,264.374835332862
1695,3,15,215.80091201554703,239.0938779265257,264.3880398793268
1696,3,16,215.81148051272385,239.1057674858496,264.40125050079786
1697,3,17,215.82205386446856,239.11766250656237,264.4144671904787
1698,3,18,215.83263206534156,239.12956298254448,264.42768994156995
1699,3,19,194.89603395048417,216.091390836065,239.0077763176132
1700,3,20,173.9594406738685,193.05322413260745,213.58786874145855
1701,3,21,173.9700333894641,193.06514093765253,213.60110963595312
1702,3,22,173.9806309324049,193.07706317346089,213.61435656462908
1703,3,23,161.27330187902157,179.09430057613665,198.18605875980904
1704,3,0,148.56597764207686,165.1115433973059,182.7577669755373
1705,3,1,148.57658963433107,165.12348188859187,182.771031965855
1706,3,2,148.5872064321075,165.13542578609034,182.78430296307556
1707,3,3,148.59782802994428,165.1473750836567,182.7975799603715
1708,3,4,148.60845442237695,165.15932977514342,182.8108629509123
1709,3,5,148.6190856039387,165.17128985440038,182.82415192786448
1710,3,6,148.62972156916015,165.18325531527455,182.83744688439137
1711,3,7,158.50064549715006,176.04538758779836,194.82266827023636
1712,3,8,182.31612040632672,202.25197068661993,223.73874789932552
1713,3,9,206.13160008274048,228.4585591485831,252.65483348746093
1714,3,10,216.00253831243907,239.3207075105292,264.64007275044185
1715,3,11,216.0131981138335,239.33269978709797,264.65339750218493
1716,3,12,216.02386266602028,239.3446974083081,264.66672819241836
1717,3,13,216.0345319635128,239.35670036798717,264.68006481428404
1718,3,14,216.04520600082225,239.36870865996025,264.6934073609208
1719,3,15,216.05588477245712,239.38072227804952,264.7067558254644
1720,3,16,216.06656827292375,239.39274121607448,264.7201102010477
1721,3,17,216.0772564967258,239.40476546785175,264.7334704808003
1722,3,18,216.08794943836463,239.4167950271955,264.74683665784886
1723,3,19,195.1514659329226,216.37875181630824,239.32706629566127
1724,3,20,174.21498713431276,193.34071390060723,213.9073018170139
1725,3,21,174.22569419644583,193.3527593455069,213.92068564468025
1726,3,22,174.2364059543968,193.36481007320177,213.93407534211897
1727,3,23,161.52919098443763,179.38217581972975,198.5059201415791
1728,3,0,148.8219806992725,165.39954683665093,183.07777079703175
1729,3,1,148.8327065116029,165.41161337552268,183.0911780624448
1730,3,2,148.84343699769374,165.42368517237483,183.1045911700583
1731,3,3,148.85417215202452,165.43576222099696,183.11801011297177
1732,3,4,148.86491196907247,165.4478445151759,183.1314348842817
1733,3,5,148.87565644331232,165.45993204869575,183.14486547708157
1734,3,6,148.88640556921658,165.47202481533805,183.15830188446188
1735,3,7,158.7574425258356,176.3342842450696,195.1436645560933
1736,3,8,182.57303033152965,202.5409943524732,224.0598853058291
1737,3,9,206.3886227722909,228.74770967432735,252.976111849399
1738,3,10,216.2596736341091,239.609984747408,264.9614919025294
1739,3,11,216.27044593533748,239.62210358628988,264.9749572790648
1740,3,12,216.2812228550144,239.6342276209264,264.988428428661
1741,3,13,216.29200438759565,239.6463568450803,265.0019053443875
1742,3,14,216.30279052753448,239.6584912525115,265.0153880193111
1743,3,15,216.31358126928188,239.67063083697735,265.02887644649536
1744,3,16,216.32437660728652,239.6827755922326,265.0423706190012
1745,3,17,216.3351765359946,239.69492551202916,265.0558705298863
1746,3,18,216.34598104984997,239.70708059011645,265.06937617220547
1747,3,19,195.4096089838775,216.66916274863252,239.64974510935485
1748,3,20,174.47324149193298,193.63125005292991,214.23011976403916
1749,3,21,174.48405972786986,193.64342056835895,214.24364255896023
1750,3,22,174.49488252670596,193.65559621704955,214.2571710575054
1751,3,23,161.78777846465613,179.67308673497553,198.82915449185225
1752,3,0,149.0806789543674,165.6905823736327,183.40114361590037
1753,3,1,149.09151540848438,165.70277338451433,183.41468918354664
1754,3,2,149.10235640321497,165.71496950358622,183.42824042695983
1755,3,3,149.11320193298187,165.72717072457397,183.4417973391685
1756,3,4,149.1240519922055,165.73937704120056,183.45535991319804
1757,3,5,149.13490657530394,165.7515884471863,183.46892814207104
1758,3,6,149.14576567669292,165.76380493624893,183.48250201880737
1759,3,7,159.01691247536633,176.62618793829165,195.4680019930067
1760,3,8,182.83260998962788,202.8330214678337,224.38435987845196
1761,3,9,206.64831200541337,229.0398600615901,253.30072339080203
1762,3,10,216.51947230865608,239.90225825627337,265.28624024571315
1763,3,11,216.53035391765297,239.9145000663948,265.2998422569592
1764,3,12,216.54124001138615,239.92674692184465,265.3134498741257
1765,3,13,216.5521305842552,239.9389988163224,265.32706309021205
1766,3,14,216.5630256306575,239.95125574352497,265.3406818982149
1767,3,15,216.57392514498784,239.96351769714656,265.35430629112784
1768,3,16,216.58482912163888,239.97578467087897,265.3679362619416
1769,3,17,216.595737555001,239.98805665841132,265.38157180364425
1770,3,18,216.6066504394622,240.00033365343023,265.3952129092208
1771,3,19,195.6703866099916,216.96253757801088,239.9757171419975
1772,3,20,174.73412722038938,193.92474649744344,214.5562269246097
1773,3,21,174.74505342445332,193.93703847701536,214.5698846796896
1774,3,22,174.7559840571457,193.94933543879424,214.58354797055503
1775,3,23,162.04898769462585,179.96694711869148,199.1556660293144
1776,3,0,149.34199574948548,165.9845637681405,183.727789609798
1777,3,1,149.3529396343138,165.99687563857242,183.7414694658334
1778,3,2,149.36388792526344,166.00919246589075,183.75515482952045
1779,3,3,149.37484061670193,166.02151424375904,183.76884569381855
1780,3,4,149.38579770299452,166.0338409658382,183.7825420516843
1781,3,5,149.39675917850428,166.04617262578668,183.79624389607147
1782,3,6,149.40772503759194,166.05850921726028,183.8099512199311
1783,3,7,159.27897845919642,176.92101217010048,195.79558447279433
1784,3,8,183.0947824615666,203.12796549876475,224.71207546837536
1785,3,9,206.9105908305835,229.33492373990651,253.6285719222647
1786,3,10,216.78185735212577,240.1974414301767,265.6142215500502
1787,3,11,216.79284504443552,240.20980258402517,265.6279561654374
1788,3,12,216.80383708644047,240.22216863128077,265.6416962179436
1789,3,13,216.8148334724857,240.23453956558168,265.65544170050015
1790,3,14,216.82583419691397,240.24691538056345,265.6691926060355
1791,3,15,216.83683925406584,240.25929606985932,265.68294892747537
1792,3,16,216.84784863827971,240.2716816270999,265.69671065774264
1793,3,17,216.85886234389164,240.28407204591332,265.71047778975753
1794,3,18,216.86988036523547,240.29646731992517,265.7242503164374
1795,3,19,195.93372153722635,217.25878937115,240.30488580104097
1796,3,20,174.9975670136103,194.22111626481697,214.88552666613583
1797,3,21,175.0085979481312,194.233526066153,214.899315334287
1798,3,22,175.0196331756975,194.24594069716505,214.9131093687448
1799,3,23,162.31274127241466,180.26366989370388,199.48535800155037
1800,3,0,149.60585365082062,166.2814039071426,184.05761198646692
1801,3,1,149.616901723451,166.2938329888518,184.07142207725497
1802,3,2,149.6279540664048,166.3062668746748,184.0852375059472
1803,3,3,149.63901067399604,166.3187055582149,184.0990582654362
1804,3,4,149.6500715405365,166.3311490330729,184.11288434861177
1805,3,5,149.6611366603358,166.34359729284714,184.12671574836088
1806,3,6,149.67220602770138,166.35605033113342,184.14055245756788
1807,3,7,159.54356282151895,177.21866957771337,196.1263149256975
1808,3,8,183.35947005998423,203.42573904698455,225.04293496639735
1809,3,9,207.175381528925,229.6328132755407,253.9595602951916
1810,3,10,217.04675101416697,240.49544679997308,265.9453386276017
1811,3,11,217.0578415338993,240.50792363467195,265.95920177726714
1812,3,12,217.06893626699676,240.5204052094066,265.973070193639
1813,3,13,217.0800352077516,240.5328915177558,265.9869438695825
1814,3,14,217.09113835045383,240.54538255329575,266.00082279796027
1815,3,15,217.10224568939137,240.55787830960048,266.01470697163217
1816,3,16,217.1133572188498,240.5703787802413,266.0285963834553
1817,3,17,217.12447293311288,240.58288395878725,266.0424910262841
1818,3,18,217.1355928264619,240.59539383880488,266.0563908929704
1819,3,19,196.19953573375952,217.5578303422498,240.6371535467074
1820,3,20,175.26348280869948,194.5202715342923,215.2179214099973
1821,3,21,175.2746152049734,194.53279548010045,215.23183690533972
1822,3,22,175.28575175743748,194.54532410162253,215.2457575959198
1823,3,23,162.57896104214512,180.56316713465063,199.81813271371348
1824,3,0,149.87217447158218,166.58101483049933,184.3905130124189
1825,3,1,149.8833234582323,166.5935574404807,184.4044492457315
1826,3,2,149.89447657814253,166.60610470037972,184.4183906456193
1827,3,3,149.905633825575,166.61865660374124,184.4323372049099
1828,3,4,149.9167951947898,166.6312131441079,184.4462889164284
1829,3,5,149.92796068004486,166.64377431501987,184.46024577299724
1830,3,6,149.93913027559597,166.65634011001484,184.4742077674361
1831,3,7,159.81058716027724,177.51907195881645,196.46009534914535
1832,3,8,183.62659435223287,203.72625387576431,225.37684033170817
1833,3,9,207.4426056372393,229.9334403973943,254.2935904305845
1834,3,10,217.31407480107083,240.79618606023993,266.2794933612316
1835,3,11,217.32526486186535,240.80877487863376,266.29348093722473
1836,3,12,217.3364589984465,240.82136828228755,266.3074736079511
1837,3,13,217.3476572050552,240.83396626472236,266.32147136621205
1838,3,14,217.3588594759306,240.84656881945716,266.33547420480625
1839,3,15,217.37006580530948,240.8591759400084,266.3494821165299
1840,3,16,217.38127618742664,240.8717876198902,266.3634950941763
1841,3,17,217.3924906165148,240.8844038526144,266.37751313053656
1842,3,18,217.4037090868046,240.89702463169044,266.39153621839876
1843,3,19,196.4677504331079,217.85957187901676,240.9724219208929
1844,3,20,175.5317958090679,194.82212365970676,215.55331266045783
1845,3,21,175.54302636832557,194.83475803887168,215.5673508595299
1846,3,22,175.55426094568662,194.8473969384028,215.5813940812312
1847,3,23,162.847568117154,180.86535009403565,200.1538915574746
1848,3,0,150.14087929516324,166.88330775702804,184.7263940418952
1849,3,1,150.15212589214772,166.89596017863556,184.74045228812585
1850,3,2,150.16337648410422,166.90861709458665,184.75451552807144
1851,3,3,150.1746310652448,166.9212784983698,184.76858375449717
1852,3,4,150.1858896297794,166.9339443834712,184.7826569601654
1853,3,5,150.19715217191597,166.94661474337482,184.7967351378361
1854,3,6,150.20841868586035,166.95928957156224,184.81081828026657
1855,3,7,160.07997235039682,177.82213029770094,196.7968268367948
1856,3,8,183.89607618361975,204.0294209360746,225.7136926209418
1857,3,9,207.7121839712559,230.236716023163,254.63056334810528
1858,3,10,217.58374949903,241.09957009544397,266.6165867336805
1859,3,11,217.59503578503015,241.1122671671942,266.63069459118077
1860,3,12,217.6063260080307,241.12496866806976,266.64480736993136
1861,3,13,217.6176201622231,241.1376745915362,266.65892506267187
1862,3,14,217.62891824179695,241.15038493105683,266.6730476621392
1863,3,15,217.64022024094,241.1630996800927,266.687175161068
1864,3,16,217.65152615383764,241.1758188321026,266.7013075521901
1865,3,17,217.66283597467356,241.18854238054297,266.7154448282349
1866,3,18,217.67414969762928,241.20127031886815,266.72958698192963
1867,3,19,196.73828615746763,218.1639245689214,241.31059157634252
1868,3,20,175.8024265077829,195.12658319576113,215.89160103385157
1869,3,21,175.8137519021672,195.13932426444347,215.90575777683196
1870,3,22,175.82508117537748,195.15206969680503,215.9199193683448
1871,3,23,163.11848290336798,181.1701292285264,200.49253504024205
1872,3,0,150.41188849852554,167.18819311081063,185.06515554609808
1873,3,1,150.42322937323496,167.20095159485868,185.07933163948485
1874,3,2,150.43457410344453,167.2137144163445,185.0935125522468
1875,3,3,150.4459226833179,167.226481568702,185.1076982770885
1876,3,4,150.45727510701664,167.23925304536309,185.12188880671192
1877,3,5,150.46863136870036,167.25202883975732,185.1360841338166
1878,3,6,150.4799914625268,167.26480894531204,185.1502842510997
1879,3,7,160.35163856723204,178.12775479164057,197.13640960783889
1880,3,8,184.16783570086235,204.33515039297248,226.05339201749504
1881,3,9,207.98403664909657,230.54255028573368,254.97037919540605
1882,3,10,217.8556951976113,241.405509006348,266.95651885690717
1883,3,11,217.86707436444712,241.41831056903823,266.9707428154519
1884,3,12,217.87845732833023,241.43111640340675,266.9849715203058
1885,3,13,217.88984408340465,241.44392650286545,266.9992049641488
1886,3,14,217.90123462381223,241.456740860824,267.0134431396583
1887,3,15,217.91262894369308,241.46955947068992,267.0276860395094
1888,3,16,217.92402703718528,241.48238232586868,267.0419336563746
1889,3,17,217.9354288984249,241.49520941976328,267.05618598292415
1890,3,18,217.94683452154624,241.5080407457748,267.07044301182583
1891,3,19,197.01106274126485,218.4707982256933,241.6515623060891
1892,3,20,176.07529471112775,195.43355992452408,216.23268628803265
1893,3,21,176.08671158467993,195.44640390727028,216.24695737997288
1894,3,22,176.09813219663127,195.45925209571556,216.26123314491204
1895,3,23,163.39162512288902,181.47741422548756,200.83396281464337
1896,3,0,150.68512177579316,167.49558054773672,185.40669714268265
1897,3,1,150.6965535676816,167.50844131361117,185.42098688254316
1898,3,2,150.70798907445587,167.52130625873224,185.43528126601095
1899,3,3,150.71942829023288,167.53417537648136,185.44958028573225
1900,3,4,150.7308712091276,167.54704866023792,185.46388393435063
1901,3,5,150.7423178252531,167.55992610337915,185.4781922045075
1902,3,6,150.7537681327206,167.57280769928008,185.4925050888419
1903,3,7,160.6255053102198,178.4358548775018,197.4787430365736
1904,3,8,184.44179237575065,204.64335165222184,226.3958378611054
1905,3,9,208.25808311494563,230.85085255981392,255.3129372777174
1906,3,10,218.12983131343532,241.71391213664995,267.2991890016871
1907,3,11,218.14129998921396,241.72681439690092,267.3135248464105
1908,3,12,218.15277232096184,241.73972077011737,267.3278652610953
1909,3,13,218.16424830277697,241.75263124965932,267.3422102383642
1910,3,14,218.17572792875532,241.76554582888497,267.3565597708372
1911,3,15,218.18721119299116,241.77846450115027,267.37091385113195
1912,3,16,218.19869808957677,241.79138725980908,267.38527247186397
1913,3,17,218.2101886126026,241.8043140982132,267.3996356256463
1914,3,18,218.2216827561573,241.81724500971217,267.41400330508964
1915,3,19,197.2859993549108,218.780101916045,241.99523307314652
1916,3,20,176.3503195623648,195.74296288216576,216.57646735207896
1917,3,21,176.36182453201883,195.7559059730266,216.5908485641465
1918,3,22,176.37333309853744,195.76885311036,216.6052342722948
1919,3,23,163.6669138377827,181.7871140297429,201.17807370826043
1920,3,0,150.96049816204925,167.80537898227482,185.75091762550272
1921,3,1,150.97201748363003,167.8183382190532,185.76531677747872
1922,3,2,150.98354037838155,167.83130147564862,185.77972039591808
1923,3,3,150.99506684037567,167.844268745392,185.79412847341075
1924,3,4,151.00659686368255,167.85724002161228,185.80854100254436
1925,3,5,151.01813044237048,167.87021529763615,185.82295797590425
1926,3,6,151.02966757050584,167.88319456678846,185.83737938607345
1927,3,7,160.90149142673368,178.74633925857992,197.82372568221592
1928,3,8,184.71786502900943,204.9539333871379,226.74092867767885
1929,3,9,208.53424216292095,231.16153148878615,255.6581360876866
1930,3,10,218.40607661405448,242.02468809984651,267.6444956274611
1931,3,11,218.41763140035985,242.03768723444003,267.65893911034277
1932,3,12,218.429189700473,242.05069032206737,267.6733869854843
1933,3,13,218.44075150844776,242.06369735603897,267.68783924545266
1934,3,14,218.45231681833593,242.0767083296632,267.70229588281296
1935,3,15,218.46388562418775,242.08972323624644,267.7167568901277
1936,3,16,218.47545792005135,242.10274206909304,267.73122225995724
1937,3,17,218.48703369997347,242.1157648215054,267.74569198485983
1938,3,18,218.49861295799863,242.12879148678377,267.76016605739136
1939,3,19,197.56301452875329,219.0917439866178,242.3415020404496
1940,3,20,176.62741956569516,196.0547003859124,216.9228423562419
1941,3,21,176.63900922228024,196.06773874957065,216.93732942697324
1942,3,22,176.65060233312948,196.08078099927604,216.9518208155348
1943,3,23,163.94426747406146,182.09913687055652,201.5247657536089
1944,3,0,151.2379360573275,168.1174966144628,186.0977149946005
1945,3,1,151.249539495177,168.1305504820435,186.1122192919124
1946,3,2,151.26114636342334,168.1436082088206,186.1267278772203
1947,3,3,151.27275665609514,168.1566697880764,186.14124074306008
1948,3,4,151.28437036721945,168.16973521309126,186.15575788196549
1949,3,5,151.29598749082146,168.18280447714352,186.17027928646797
1950,3,6,151.30760802092462,168.19587757350956,186.18480494909693
1951,3,7,161.17951513613104,179.05911593165197,198.1712553189626
1952,3,8,184.99597185435337,205.26680356564984,227.08856220935877
1953,3,9,208.81243196113664,231.4744950117788,256.00587333545616
1954,3,10,218.6843492420244,242.33774480631263,267.99233641242347
1955,3,11,218.6959867149239,242.3508369633246,268.00688325354787
1956,3,12,218.70762755842856,242.3639329122674,268.02143430792876
1957,3,13,218.71927176654975,242.3770326464037,268.0359895680802
1958,3,14,218.73091933329687,242.3901361589942,268.0505490265141
1959,3,15,218.74257025267775,242.4032434432977,268.0651126757402
1960,3,16,218.75422451869844,242.41635449257095,268.07968050826605
1961,3,17,218.76588212536333,242.429469300069,268.0942525165972
1962,3,18,218.77754306667504,242.44258785904464,268.1088286932368
1963,3,19,197.84202617721775,219.40563209114032,242.6902666010302
1964,3,20,176.90651261040745,196.36868006121375,217.27170866213228
1965,3,21,176.9181835196582,196.38180983412087,217.28629729869573
1966,3,22,176.92985773954916,196.39494333149815,217.3008900735594
1967,3,23,164.22360384585716,182.4133902888267,201.8739362183535
1968,3,0,151.5173532507918,168.43184095711013,186.4469864864309
1969,3,1,151.52903736656103,168.44498558735052,186.46159163114245
1970,3,2,151.54072476893663,168.45813391502307,186.4762008841119
1971,3,3,151.55241545190586,168.47128593336345,186.49081423782343
1972,3,4,151.56410940945432,168.4844416356055,186.50543168475903
1973,3,5,151.57580663556598,168.49760101498111,186.52005321739864
1974,3,6,151.58750712422307,168.51076406472032,186.53467882821997
1975,3,7,161.4594940539866,179.37409221423945,198.521228966282
1976,3,8,185.27603044272803,205.58186947757136,227.43863544482713
1977,3,9,209.0925700759516,231.7896503909456,256.35604597897486
1978,3,10,218.96456673915975,242.65298949058996,268.3426082838427
1979,3,11,218.97628345021903,242.66617079053168,268.35725417266684
1980,3,12,218.9880033876821,242.6793557201776,268.3719040944957
1981,3,13,218.99972654551948,242.69254427274467,268.3865580417924
1982,3,14,219.01145291770013,242.70573644144787,268.40121600701815
1983,3,15,219.0231824981913,242.7189322195004,268.4158779826321
1984,3,16,219.03491528095844,242.7321316001135,268.4305439610911
1985,3,17,219.0466512599657,242.74533457649665,268.44521393485013
1986,3,18,219.0583904291753,242.75854114185745,268.45988789636215
1987,3,19,198.12295162313129,219.721673217793,243.04142340842208
1988,3,20,177.1875159952093,196.68480886911584,217.62296289313457
1989,3,21,177.19926469878345,196.69802616063672,217.63764877260223
1990,3,22,177.21101656839278,196.71124701394723,217.6523386096139
1991,3,23,164.5048401797742,182.72978116448337,202.22548163574984
1992,3,0,151.79866694509752,168.74831886320408,186.79862860431305
1993,3,1,151.8104282765308,168.7615503610665,186.81333026860463
1994,3,2,151.82219274980608,168.77478539350122,186.82803586019875
1995,3,3,151.83396035887102,168.78802395369928,186.84274537152993
1996,3,4,151.84573109767166,168.80126603485002,186.85745879503077
1997,3,5,151.85750496015245,168.81451163014088,186.8721761231317
1998,3,6,151.86928194025614,168.82776073275755,186.88689734826136
1999,3,7,161.74134521650447,179.69117477207206,198.87354291942935
2000,3,8,185.5579578067296,205.8990377620731,227.79104464982908
2001,3,9,209.37457349639652,232.1069042389462,256.708550254531
2002,3,10,219.2466460709686,242.9703287388749,268.69520744860375
2003,3,11,219.25843854827332,242.98359527584273,268.7099480452347
2004,3,12,219.27023410682432,242.9968652792126,268.72469249342345
2005,3,13,219.2820327405533,243.0101387421577,268.73944078558463
2006,3,14,219.29383444339027,243.02341565784928,268.75419291413084
2007,3,15,219.3056392092638,243.036696019457,268.76894887147273
2008,3,16,219.31744703210072,243.04997982014856,268.7837086500189
2009,3,17,219.32925790582647,243.06326705309004,268.7984722421761
2010,3,18,219.3410718243648,243.07655771144567,268.813239640349
2011,3,19,198.40570762222129,220.03977371676928,243.3948684072846
2012,3,20,177.47034645273317,197.00299313383024,217.97650096503943
2013,3,21,177.48216946923628,197.01629402739616,217.9912797356683
2014,3,22,177.4939955062314,197.0295983190157,218.0060622819122
2015,3,23,164.7878931394173,183.04821574408183,202.57929783530372
2016,3,0,152.08179378092575,169.06683655351085,187.15253714909832
2017,3,1,152.09362884288672,169.08015099821694,187.16733097654955
2018,3,2,152.1054669009944,169.0934688135881,187.18212854918417
2019,3,3,152.11730794915854,169.10678999277275,187.19692985938937
2020,3,4,152.1291519812874,169.12011452891772,187.21173489955044
2021,3,5,152.14099899128774,169.13344241516808,187.2265436620509
2022,3,6,152.15284897306472,169.14677364466718,187.24135613927209
2023,3,7,162.02498510510242,180.01026964674475,199.22809278017684
2024,3,8,185.8416704051956,206.21821443534736,228.14568539791156
2025,3,9,209.65835865877185,232.4261625466184,257.06328170750015
2026,3,10,219.53050365125716,243.28966851669952,269.0500294239645
2027,3,11,219.54236840044177,243.30301635953225,269.0648603604452
2028,3,12,219.55423608480217,243.3163675044377,269.0796949658957
2029,3,13,219.5661066982329,243.3297219445472,269.0945332326841
2030,3,14,219.57798023462695,243.34307967299057,269.1093751531767
2031,3,15,219.58985668787597,243.3564406828957,269.124220719738
2032,3,16,219.60173605186992,243.36980496738892,269.1390699247304
2033,3,17,219.61361832049735,243.3831725195948,269.1539227605148
2034,3,18,219.6255034876454,243.39654333263633,269.1687792194498
2035,3,19,198.69021038778288,220.35983932802608,243.7504968642366
2036,3,20,177.75492017421055,197.32313857049223,218.33221811688617
2037,3,21,177.76681400022764,197.33651912476148,218.34708539940752
2038,3,22,177.7787107002986,197.3499029123413,218.3619562744962
2039,3,23,165.0726788500858,183.3685996685839,202.9352799736393
2040,3,0,152.36664986168466,169.3872996443646,187.50860725004696
2041,3,1,152.37855514718905,169.40069309055707,187.5234888569275
2042,3,2,152.390463282257,169.4140897425085,187.5383740257624
2043,3,3,152.40237426076223,169.4274895933269,187.55326274889393
2044,3,4,152.414288076577,169.44089263611852,187.5681550186624
2045,3,5,152.42620472357214,169.45429886398807,187.5830508274063
2046,3,6,152.43812419561704,169.46770827003854,187.59795016746244
2047,3,7,162.31032967116,180.33128228355952,199.5847734877488
2048,3,8,186.1270841679601,206.53930491845745,228.5024526013672
2049,3,9,209.9438414714093,232.74733071083557,257.420135223297
2050,3,10,219.81605536689815,243.6109141967957,269.40696906851576
2051,3,11,219.82798887218144,243.62433939023936,269.4218859501199
2052,3,12,219.8399251657002,243.637767720448,269.4368063170183
2053,3,13,219.85186424131376,243.6511991805132,269.45173016153524
2054,3,14,219.86380609287983,243.66463376352507,269.46665747599286
2055,3,15,219.8757507142549,243.6780714625721,269.48158825271173
2056,3,16,219.88769809929403,243.691512270741,269.49652248401054
2057,3,17,219.89964824185057,243.7049561811171,269.5114601622062
2058,3,18,219.91160113577672,243.7184031867841,269.52640127961394
2059,3,19,198.97637561550664,220.6817752092153,244.10820339889128
2060,3,20,178.04115283430616,197.6451503130998,218.69000894200568
2061,3,21,178.05311394543992,197.6586065631253,218.7049603309229
2062,3,22,178.0650777833377,197.67206588076027,218.7199151282951
2063,3,23,165.35911292362732,183.69083800131816,203.29332256556623
2064,3,0,152.65315077836982,169.7096131756354,187.86673339590345
2065,3,1,152.66512275962464,169.7230816545471,187.88169837247193
2066,3,2,152.67709744301544,169.73655317336176,187.8966667267105
2067,3,3,152.68907482238174,169.75002772514884,187.91163845091833
2068,3,4,152.70105489156165,169.76350530297623,187.9266135373932
2069,3,5,152.71303764439193,169.7769858999103,187.94159197843103
2070,3,6,152.7250230747079,169.7904695090158,187.95657376632607
2071,3,7,162.59729436092402,180.65411755954403,199.94347934995383
2072,3,8,186.41411452076545,206.86221406536345,228.86124054237388
2073,3,9,210.2309373395904,233.0703135625393,257.77900505852335
2074,3,10,220.1032166027557,243.93397058713535,269.76592061333764
2075,3,11,220.11521532798244,243.9474691530155,269.7809190198711
2076,3,12,220.12721669367815,243.9609706894232,269.79592072699074
2077,3,13,220.13922069366876,243.9744751894126,269.81092572697895
2078,3,14,220.15122732177855,243.9879826460361,269.8259340121162
2079,3,15,220.16323657183065,244.0014930523447,269.8409455746813
2080,3,16,220.17524843764673,244.01500640138784,269.85596040695145
2081,3,17,220.1872629130472,244.02852268621336,269.87097850120205
2082,3,18,220.1992799918511,244.04204189986777,269.88599984970693
2083,3,19,199.26411850845955,221.0054859637873,244.4678820150824
2084,3,20,178.3289596161054,197.96893294262395,219.04976741925472
2085,3,21,178.34098446802045,197.9824609010284,219.06479848414853
2086,3,22,178.3530118986017,197.99599176043228,219.07983277237508
2087,3,23,165.64711048344424,184.01483525611215,203.6533195153374
2088,3,0,152.94121163457643,170.03368163886788,188.22680946616168
2089,3,1,152.9532467640252,170.04722115949775,188.2418533779727
2090,3,2,152.96528444738175,170.06076355327386,188.25690048216836
2091,3,3,152.97732467845316,170.07430881322915,188.2719507710076
2092,3,4,152.98936745104515,170.0878569323952,188.28700423674763
2093,3,5,153.00141275896232,170.10140790380197,188.302060871644
2094,3,6,153.01346059600772,170.11496172047805,188.3171206679508
2095,3,7,162.88579414056372,180.9786798116387,200.30410407450347
2096,3,8,186.70267641032348,207.18684619111627,229.22194290432145
2097,3,9,210.51956119061327,233.39501539494,258.1397848723019
2098,3,10,220.391902266758,244.258741959138,270.1267776933405
2099,3,11,220.403962656447,244.2723098975381,270.1418531804518
2100,3,12,220.4160255380561,244.28588063934836,270.1569317824631
2101,3,13,220.42809090537943,244.2994541775871,270.1720134916173
2102,3,14,220.44015875220987,244.31303050527137,270.18709830015536
2103,3,15,220.45222907233895,244.32660961541657,270.2021862003167
2104,3,16,220.46430185955705,244.34019150103688,270.2172771843393
2105,3,17,220.4763771076531,244.353776155145,270.2323712444594
2106,3,18,220.48845481041496,244.36736357075205,270.2474683729117
2107,3,19,199.55335380221243,221.33087566925929,244.8294261322735
2108,3,20,178.61825523624745,198.29439051528377,219.41138694443225
2109,3,21,178.63034026572063,198.3079861734411,219.42649323127375
2110,3,22,178.64242772499807,198.3215845651282,219.44160255537057
2111,3,23,165.936586189644,184.34049542558688,204.01516414808708
2112,3,0,153.23074707165597,170.35940900558234,188.5887287625111
2113,3,1,153.2428417830301,170.37301555587825,188.6038471517288
2114,3,2,153.25493889932702,170.38662481171227,188.6189685470999
2115,3,3,153.26703841432317,170.40023676608294,188.6340929408451
2116,3,4,153.27914032179385,170.41385141198748,188.64922032518348
2117,3,5,153.29124461551316,170.4274687424217,188.66435069233265
2118,3,6,153.3033512892539,170.44108875038,188.6794840345085
2119,3,7,163.17574352136805,181.3048728650436,200.66654080050887
2120,3,8,186.99268432951868,207.51310510021085,229.5844528033154
2121,3,9,210.80962749900183,233.7213399918772,258.5023677577877
