hour,month,hour_of_day,Anna,Bardeen,Cary
1670,3,14,197.29448827706665,231.81888905340713,263.3407832930144
1671,3,15,197.3049336495418,231.8306400974417,263.3538400086083
1672,3,16,197.315384011755,231.8423967549315,263.3669029613748
1673,3,17,197.32583935832997,231.8541590198284,263.3799721445935
1674,3,18,197.3362996838879,231.86592688608107,263.393047551541
1675,3,19,178.95371651004234,209.80475825166585,238.07364437169863
1676,3,20,160.57113830441435,187.74359520649537,212.75424740212833
1677,3,21,160.5816135346223,187.7553798404793,212.7673414398883
1678,3,22,160.59209372227224,187.76717005158545,212.78044167445069
1679,3,23,149.43537086050512,174.37753670405232,197.4131108967739
1680,3,0,138.2786529453941,160.9879089215073,182.04578630241724
1681,3,1,138.28914797300973,160.9997158275749,182.0589050869368
1682,3,2,138.29964793648548,161.01152828648517,182.0720300412815
1683,3,3,138.31015283041955,161.02334629216094,182.085161158699
1684,3,4,138.32066264940752,161.03516983852242,182.09829843243404
1685,3,5,138.3311773880426,161.04699891948687,182.11144185572783
1686,3,6,138.34169704091528,161.05883352896865,182.1245914218187
1687,3,7,147.01022027037308,171.46087643454786,194.06228589760752
1688,3,8,167.92300754219565,196.5568905347932,222.8638309614224
1689,3,9,188.8357997120125,221.65291014528205,251.66538214773013
1690,3,10,197.50433763545055,232.05496958158903,263.60309499099424
1691,3,11,197.51488177828196,232.06683174227436,263.61627516953354
1692,3,12,197.5254308028416,232.0786993949039,263.62946145023307
1693,3,13,197.5359847037023,232.09057253337227,263.64265382630896
1694,3,14,197.54654347543465,232.10245115157113,263.6558522909744
1695,3,15,197.5571071126065,232.11433524338943,263.6690568374392
1696,3,16,197.5676756097833,232.12622480271335,263.68226745891025
1697,3,17,197.578248961528,232.13811982342617,263.69548414859105
1698,3,18,197.588827162401,232.1500202994083,263.70870689968234
1699,3,19,179.20636173395528,210.08898412856783,238.38945090158984
1700,3,20,160.8239011437513,188.02795340074937,213.07020095129948
1701,3,21,160.83449385934694,188.03987020579444,213.08344184579403
1702,3,22,160.8450914022877,188.05179244160288,213.09668877447
1703,3,23,149.68848576565432,174.66229097234515,197.7295045282104
1704,3,0,138.53188494545955,161.27279492158095,182.36232630249907
1705,3,1,138.54249693771376,161.28473341286696,182.3755912928168
1706,3,2,138.5531137354902,161.29667731036542,182.38886229003737
1707,3,3,138.56373533332695,161.3086266079318,182.4021392873333
1708,3,4,138.57436172575962,161.3205812994185,182.41542227787417
1709,3,5,138.58499290732135,161.33254137867547,182.42871125482628
1710,3,6,138.59562887254282,161.34450683954964,182.44200621135317
1711,3,7,147.2642682837117,171.74668044955376,194.3798459142808
1712,3,8,168.1771716065478,196.84282510718936,223.18153604186256
1713,3,9,189.09007969662096,221.9389751279666,251.98323212849073
1714,3,10,197.75873340949852,232.341164827393,263.9210897085542
1715,3,11,197.769393210893,232.3531571039618,263.9344144602973
1716,3,12,197.78005776307972,232.36515472517183,263.94774515053075
1717,3,13,197.79072706057227,232.37715768485097,263.9610817723964
1718,3,14,197.8014010978817,232.38916597682405,263.9744243190332
1719,3,15,197.81207986951657,232.4011795949133,263.9877727835768
1720,3,16,197.8227633699832,232.41319853293825,264.00112715916003
1721,3,17,197.83345159378524,232.42522278471557,264.0144874389126
1722,3,18,197.8441445354241,232.4372523440593,264.02785361596125
1723,3,19,179.46179371639374,210.3763451088111,238.7087408796379
1724,3,20,161.07944760419554,188.3154431687491,213.3896340268548
1725,3,21,161.0901546663286,188.32748861364885,213.40301785452112
1726,3,22,161.10086642427956,188.3395393413437,213.41640755195985
1727,3,23,149.94437487107038,174.95016621593825,198.04936590998048
1728,3,0,138.78788800265517,161.560798360926,182.68233012399355
1729,3,1,138.7986138149856,161.57286489979776,182.6957373894066
1730,3,2,138.8093443010764,161.58493669664992,182.70915049702012
1731,3,3,138.8200794554072,161.59701374527205,182.7225694399336
1732,3,4,138.83081927245513,161.60909603945098,182.7359942112435
1733,3,5,138.84156374669502,161.62118357297084,182.74942480404337
1734,3,6,138.85231287259927,161.63327633961313,182.76286121142368
1735,3,7,147.52106531239724,172.03557710682503,194.70084220013777
1736,3,8,168.4340815317507,197.13184877304263,223.5026734483662
1737,3,9,189.3471023861714,222.22812565371083,252.30451049042875
1738,3,10,198.01586873116855,232.6304420642718,264.2425088606418
1739,3,11,198.02664103239692,232.6425609031537,264.2559742371772
1740,3,12,198.03741795207384,232.65468493779025,264.2694453867733
1741,3,13,198.04819948465507,232.6668141619441,264.28292230249986
1742,3,14,198.0589856245939,232.6789485693753,264.29640497742344
1743,3,15,198.06977636634133,232.6910881538412,264.30989340460775
1744,3,16,198.08057170434597,232.7032329090964,264.3233875771136
1745,3,17,198.09137163305405,232.71538282889296,264.33688748799864
1746,3,18,198.1021761469094,232.72753790698027,264.35039313031785
1747,3,19,179.7199367673486,210.6667560411354,239.0314196933315
1748,3,20,161.33770196181575,188.6059793210719,213.7124519738801
1749,3,21,161.34852019775263,188.6181498365009,213.72597476880117
1750,3,22,161.35934299658874,188.63032548519152,213.73950326734632
1751,3,23,150.20296235128887,175.24107713118406,198.3726002602536
1752,3,0,139.04658625775005,161.8518338979078,183.00570294286217
1753,3,1,139.05742271186705,161.86402490878942,183.01924851050845
1754,3,2,139.06826370659763,161.8762210278613,183.0327997539217
1755,3,3,139.07910923636456,161.88842224884905,183.0463566661303
1756,3,4,139.0899592955882,161.90062856547564,183.05991924015984
1757,3,5,139.1008138786866,161.91283997146138,183.07348746903287
1758,3,6,139.1116729800756,161.92505646052402,183.08706134576911
1759,3,7,147.78053526192798,172.32748080004708,195.0251796370511
1760,3,8,168.69366118984897,197.42387588840313,223.827148020989
1761,3,9,189.60679161929383,222.5202760409736,252.62912203183183
1762,3,10,198.27566740571552,232.9227155731371,264.5672572038255
1763,3,11,198.2865490147124,232.93495738325865,264.58085921507154
1764,3,12,198.2974351084456,232.94720423870845,264.594466832238
1765,3,13,198.30832568131467,232.9594561331862,264.60808004832444
1766,3,14,198.31922072771695,232.9717130603887,264.62169885632727
1767,3,15,198.3301202420473,232.98397501401035,264.6353232492402
1768,3,16,198.34102421869832,232.9962419877428,264.64895322005395
1769,3,17,198.35193265206044,233.00851397527515,264.66258876175664
1770,3,18,198.3628455365217,233.020790970294,264.6762298673331
1771,3,19,179.98071439346273,210.96013087051375,239.35739172597417
1772,3,20,161.59858769027215,188.89947576558535,214.0385591344506
1773,3,21,161.6095138943361,188.9117677451573,214.0522168895305
1774,3,22,161.6204445270285,188.92406470693624,214.065880180396
1775,3,23,150.4641715812586,175.53493751489998,198.69911179771577
1776,3,0,139.30790305286814,162.1458152924156,183.3323489367598
1777,3,1,139.3188469376965,162.1581271628475,183.3460287927952
1778,3,2,139.3297952286461,162.17044399016584,183.35971415648223
1779,3,3,139.3407479200846,162.18276576803413,183.37340502078035
1780,3,4,139.3517050063772,162.1950924901133,183.3871013786461
1781,3,5,139.36266648188695,162.20742415006177,183.40080322303328
1782,3,6,139.3736323409746,162.21976074153537,183.41451054689287
1783,3,7,148.04260124575802,172.62230503185592,195.35276211683873
1784,3,8,168.95583366178766,197.7188199193342,224.1548636109124
1785,3,9,189.86907044446397,222.81533971929,252.9569705632945
1786,3,10,198.5380524491852,233.2178987470405,264.89523850816255
1787,3,11,198.54904014149497,233.230259900889,264.90897312354974
1788,3,12,198.5600321834999,233.24262594814456,264.92271317605594
1789,3,13,198.57102856954515,233.25499688244545,264.93645865861254
1790,3,14,198.58202929397345,233.26737269742728,264.9502095641478
1791,3,15,198.5930343511253,233.27975338672312,264.9639658855877
1792,3,16,198.60404373533916,233.29213894396372,264.97772761585503
1793,3,17,198.6150574409511,233.30452936277712,264.9914947478699
1794,3,18,198.62607546229492,233.31692463678897,265.00526727454974
1795,3,19,180.24404932069743,211.2563826636529,239.68656038501757
1796,3,20,161.86202748349308,189.1958455329589,214.3678588759767
1797,3,21,161.873058418014,189.20825533429493,214.38164754412787
1798,3,22,161.88409364558026,189.22066996530697,214.3954415785857
1799,3,23,150.7279251590474,175.83166028991238,199.02880376995176
1800,3,0,139.57176095420328,162.44265543141768,183.66217131342873
1801,3,1,139.5828090268337,162.45508451312688,183.6759814042167
1802,3,2,139.5938613697875,162.4675183989499,183.689796832909
1803,3,3,139.6049179773787,162.47995708249,183.703617592398
1804,3,4,139.61597884391915,162.492400557348,183.7174436755736
1805,3,5,139.62704396371845,162.50484881712222,183.73127507532269
1806,3,6,139.63811333108407,162.5173018554085,183.74511178452968
1807,3,7,148.3071856080806,172.9199624394688,195.68349256974193
1808,3,8,169.2205212602053,198.016593467554,224.48572310893445
1809,3,9,190.13386114280547,223.1132292549242,253.2879589362214
1810,3,10,198.8029461112264,233.51590411683688,265.2263555857141
1811,3,11,198.81403663095875,233.52838095153572,265.2402187353795
1812,3,12,198.8251313640562,233.5408625262704,265.2540871517513
1813,3,13,198.83623030481104,233.5533488346196,265.2679608276949
1814,3,14,198.84733344751328,233.5658398701596,265.28183975607266
1815,3,15,198.8584407864508,233.57833562646425,265.29572392974455
1816,3,16,198.8695523159093,233.59083609710507,265.3096133415677
1817,3,17,198.88066803017233,233.60334127565105,265.3235079843965
1818,3,18,198.89178792352135,233.61585115566868,265.33740785108273
1819,3,19,180.50986351723063,211.55542363475263,240.01882813068403
1820,3,20,162.12794327858228,189.49500080243425,214.7002536198382
1821,3,21,162.1390756748562,189.5075247482424,214.7141691151806
1822,3,22,162.15021222732025,189.52005336976447,214.7280898057607
1823,3,23,150.99414492877787,176.13115753085918,199.36157848211485
1824,3,0,139.83808177496485,162.74226635477442,183.99507233938067
1825,3,1,139.849230761615,162.7548089647558,184.00900857269335
1826,3,2,139.8603838815252,162.7673562246548,184.0229499725811
1827,3,3,139.8715411289577,162.77990812801633,184.03689653187172
1828,3,4,139.88270249817248,162.792464668383,184.05084824339025
1829,3,5,139.89386798342755,162.80502583929496,184.06480509995905
1830,3,6,139.90503757897864,162.81759163428993,184.0787670943979
1831,3,7,148.57420994683886,173.22036482057183,196.01727299318975
1832,3,8,169.48764555245396,198.31710829633377,224.81962847424523
1833,3,9,190.4010852511198,223.4138563767778,253.62198907161428
1834,3,10,199.07026989813028,233.81664337710373,265.5605103193439
1835,3,11,199.0814599589248,233.8292321954976,265.5744978953371
1836,3,12,199.0926540955059,233.84182559915132,265.58849056606346
1837,3,13,199.10385230211463,233.85442358158616,265.60248832432444
1838,3,14,199.1150545729901,233.86702613632096,265.61649116291863
1839,3,15,199.12626090236893,233.87963325687215,265.6304990746422
1840,3,16,199.13747128448608,233.89224493675405,265.6445120522887
1841,3,17,199.14868571357425,233.9048611694782,265.6585300886489
1842,3,18,199.15990418386409,233.9174819485542,265.67255317651114
1843,3,19,180.77807821657905,211.85716517151965,240.35409650486957
1844,3,20,162.3962562789507,189.7968529278487,215.0356448702987
1845,3,21,162.40748683820834,189.80948730701357,215.0496830693708
1846,3,22,162.4187214155694,189.8221262065447,215.0637262910721
1847,3,23,151.26275200378674,176.43334049024418,199.6973373258759
1848,3,0,140.10678659854594,163.04455928130312,184.33095336885705
1849,3,1,140.11803319553042,163.05721170291065,184.34501161508763
1850,3,2,140.1292837874869,163.06986861886173,184.35907485503324
1851,3,3,140.1405383686275,163.08253002264487,184.37314308145895
1852,3,4,140.15179693316207,163.0951959077463,184.3872162871272
1853,3,5,140.1630594752986,163.1078662676499,184.4012944647979
1854,3,6,140.17432598924302,163.12054109583732,184.4153776072284
1855,3,7,148.84359513695844,173.52342315945637,196.3540044808392
1856,3,8,169.75712738384084,198.620275356644,225.15648076347887
1857,3,9,190.6706635851364,223.7171320025465,253.95896198913505
1858,3,10,199.33994459608945,234.12002741230776,265.8976036917928
1859,3,11,199.3512308820896,234.132724484058,265.9117115492931
1860,3,12,199.36252110509017,234.14542598493352,265.92582432804375
1861,3,13,199.37381525928257,234.1581319084,265.9399420207842
1862,3,14,199.3851133388564,234.17084224792063,265.9540646202516
1863,3,15,199.39641533799943,234.1835569969565,265.96819211918034
1864,3,16,199.40772125089708,234.1962761489664,265.9823245103024
1865,3,17,199.419031071733,234.2089996974068,265.9964617863473
1866,3,18,199.43034479468872,234.22172763573195,266.01060394004196
1867,3,19,181.04861394093876,212.16151786142427,240.69226616031915
1868,3,20,162.66688697766568,190.10131246390307,215.37393324369248
1869,3,21,162.67821237204998,190.11405353258544,215.38808998667287
1870,3,22,162.68954164526025,190.12679896494697,215.4022515781857
1871,3,23,151.53366679000072,176.73811962473488,200.0359808086434
1872,3,0,140.37779580190823,163.34944463508572,184.6697148730599
1873,3,1,140.38913667661762,163.36220311913377,184.68389096644665
1874,3,2,140.40048140682725,163.37496594061955,184.6980718792086
1875,3,3,140.41182998670058,163.3877330929771,184.7122576040503
1876,3,4,140.4231824103993,163.40050456963817,184.72644813367373
1877,3,5,140.43453867208305,163.4132803640324,184.7406434607784
1878,3,6,140.44589876590948,163.42606046958713,184.75484357806147
1879,3,7,149.11526135379364,173.829047653396,196.6935872518833
1880,3,8,170.0288869010834,198.9260048135419,225.4961801600321
1881,3,9,190.94251626297705,224.0229662651172,254.29877783643585
1882,3,10,199.61189029467076,234.42596632321175,266.23753581501956
1883,3,11,199.62326946150657,234.43876788590205,266.2517597735643
1884,3,12,199.63465242538967,234.45157372027057,266.2659884784182
1885,3,13,199.64603918046407,234.4643838197292,266.28022192226115
1886,3,14,199.65742972087168,234.4771981776878,266.29446009777064
1887,3,15,199.66882404075253,234.49001678755377,266.3087029976217
1888,3,16,199.68022213424473,234.50283964273245,266.32295061448696
1889,3,17,199.69162399548435,234.51566673662708,266.33720294103654
1890,3,18,199.70302961860568,234.52849806263856,266.3514599699382
1891,3,19,181.321390524736,212.46839151819617,241.03323689006572
1892,3,20,162.93975518101053,190.408289192666,215.71501849787353
1893,3,21,162.95117205456273,190.42113317541225,215.7292895898138
1894,3,22,162.96259266651407,190.43398136385747,215.74356535475297
1895,3,23,151.80680900952177,177.0454046216961,200.3774085830447
1896,3,0,140.65102907917586,163.6568320720118,185.0112564696444
1897,3,1,140.6624608710643,163.66969283788626,185.02554620950497
1898,3,2,140.67389637783856,163.68255778300733,185.0398405929728
1899,3,3,140.68533559361555,163.69542690075644,185.05413961269403
1900,3,4,140.69677851251026,163.708300184513,185.06844326131244
1901,3,5,140.70822512863575,163.72117762765424,185.08275153146937
1902,3,6,140.7196754361033,163.73405922355516,185.09706441580377
1903,3,7,149.38912809678143,174.13714773925722,197.03592068061795
1904,3,8,170.30284357597174,199.23420607279127,225.83862600364247
1905,3,9,191.21656272882615,224.33126853919745,254.6413359187472
1906,3,10,199.88602641049476,234.73436945351375,266.5802059597995
1907,3,11,199.8974950862734,234.74727171376475,266.5945418045228
1908,3,12,199.9089674180213,234.7601780869811,266.6088822192077
1909,3,13,199.9204433998364,234.77308856652309,266.6232271964766
1910,3,14,199.93192302581477,234.78600314574877,266.6375767289495
1911,3,15,199.9434062900506,234.7989218180141,266.65193080924433
1912,3,16,199.9548931866362,234.8118445766729,266.66628942997636
1913,3,17,199.96638370966204,234.82477141507695,266.6806525837586
1914,3,18,199.9778778532167,234.83770232657596,266.69502026320197
1915,3,19,181.59632713838192,212.77769520854787,241.37690765712316
1916,3,20,163.21478003224755,190.7176921503077,216.05879956191984
1917,3,21,163.22628500190163,190.7306352411685,216.07318077398745
1918,3,22,163.23779356842024,190.74358237850197,216.08756648213568
1919,3,23,152.08209772441543,177.35510442595142,200.7215194766618
1920,3,0,140.92640546543194,163.9666305065499,185.35547695246453
1921,3,1,140.93792478701272,163.9795897433283,185.36987610444052
1922,3,2,140.94944768176424,163.9925529999237,185.38427972287988
1923,3,3,140.96097414375834,164.0055202696671,185.39868780037256
1924,3,4,140.97250416706527,164.01849154588737,185.41310032950616
1925,3,5,140.98403774575314,164.03146682191124,185.42751730286605
1926,3,6,140.99557487388853,164.04444609106355,185.44193871303528
1927,3,7,149.6651142132953,174.44763212033536,197.38090332626032
1928,3,8,170.5789162292305,199.54478780770737,226.18371682021592
1929,3,9,191.4927217768015,224.6419474681697,254.9865347287164
1930,3,10,200.1622717111139,235.04514541671028,266.9255125855735
1931,3,11,200.17382649741927,235.05814455130383,266.93995606845516
1932,3,12,200.18538479753244,235.07114763893117,266.9544039435966
1933,3,13,200.1969466055072,235.0841546729027,266.96885620356505
1934,3,14,200.20851191539535,235.09716564652695,266.98331284092535
1935,3,15,200.2200807212472,235.11018055311024,266.99777384824006
1936,3,16,200.23165301711083,235.12319938595687,267.0122392180696
1937,3,17,200.2432287970329,235.1362221383692,267.0267089429722
1938,3,18,200.2548080550581,235.1492488036475,267.04118301550375
1939,3,19,181.8733423122244,213.08933727912063,241.72317662442623
1940,3,20,163.49188003557794,191.02942965405435,216.4051745660828
1941,3,21,163.50346969216304,191.04246801771257,216.41966163681417
1942,3,22,163.51506280301226,191.055510267418,216.4341530253757
1943,3,23,152.3594513606942,177.66712726676502,201.06821152201024
1944,3,0,141.20384336071015,164.27874813873788,185.7022743215623
1945,3,1,141.2154467985597,164.2918020063186,185.71677861887423
1946,3,2,141.227053666806,164.3048597330957,185.7312872041821
1947,3,3,141.23866395947783,164.3179213123515,185.7458000700219
1948,3,4,141.25027767060217,164.33098673736637,185.7603172089273
1949,3,5,141.26189479420412,164.3440560014186,185.77483861342975
1950,3,6,141.2735153243073,164.35712909778465,185.78936427605873
1951,3,7,149.9431379226927,174.7604087934074,197.72843296300704
1952,3,8,170.85702305457443,199.8576579862193,226.5313503518958
1953,3,9,191.77091157501712,224.95491099116228,255.33427197648592
1954,3,10,200.44054433908383,235.35820212317643,267.27335337053586
1955,3,11,200.45218181198337,235.3712942801884,267.28790021166026
1956,3,12,200.46382265548803,235.3843902291312,267.3024512660411
1957,3,13,200.4754668636092,235.3974899632675,267.3170065261926
1958,3,14,200.4871144303563,235.410593475858,267.3315659846264
1959,3,15,200.4987653497372,235.4237007601615,267.34612963385257
1960,3,16,200.51041961575788,235.4368118094348,267.36069746637844
1961,3,17,200.5220772224228,235.44992661693277,267.3752694747095
1962,3,18,200.53373816373448,235.46304517590843,267.38984565134916
1963,3,19,182.1523539606889,213.4032253836432,242.07194118500684
1964,3,20,163.77097308029025,191.34340932935572,216.7540408719732
1965,3,21,163.782643989541,191.3565391022628,216.76862950853663
1966,3,22,163.79431820943194,191.36967259964013,216.7832222834003
1967,3,23,152.6387877324899,177.9813806850352,201.4173819867549
1968,3,0,141.48326055417448,164.5930924813852,186.0515458133927
1969,3,1,141.49494466994372,164.6062371116256,186.06615095810423
1970,3,2,141.5066320723193,164.61938543929816,186.0807602110737
1971,3,3,141.51832275528852,164.6325374576385,186.0953735647853
1972,3,4,141.53001671283698,164.64569315988058,186.1099910117209
1973,3,5,141.54171393894865,164.6588525392562,186.12461254436045
1974,3,6,141.55341442760573,164.6720155889954,186.13923815518177
1975,3,7,150.2231168405482,175.07538507599486,198.07840661032645
1976,3,8,171.1370816429491,200.1727238981408,226.88142358736417
1977,3,9,192.05104968983207,225.27006637032912,255.68444462000463
1978,3,10,200.7207618362192,235.67344680745376,267.6236252419551
1979,3,11,200.7324785472785,235.68662810739545,267.6382711307792
1980,3,12,200.74419848474156,235.6998130370414,267.652921052608
1981,3,13,200.75592164257893,235.71300158960847,267.66757499990473
1982,3,14,200.76764801475957,235.72619375831167,267.68223296513054
1983,3,15,200.7793775952507,235.73938953636417,267.6968949407444
1984,3,16,200.7911103780179,235.7525889169773,267.7115609192034
1985,3,17,200.80284635702515,235.76579189336044,267.7262308929625
1986,3,18,200.8145855262347,235.7789984587212,267.7409048544745
1987,3,19,182.4332794066024,213.71926651029588,242.4230979923987
1988,3,20,164.05197646509208,191.65953813725775,217.1052951029755
1989,3,21,164.06372516866622,191.67275542877863,217.11998098244317
1990,3,22,164.07547703827555,191.6859762820892,217.13467081945484
1991,3,23,152.92002406640694,178.29777156069187,201.7689274041512
1992,3,0,141.7645742484802,164.90957038747916,186.40318793127483
1993,3,1,141.77633557991345,164.92280188534158,186.41788959556644
1994,3,2,141.78810005318877,164.9360369177763,186.43259518716056
1995,3,3,141.79986766225372,164.94927547797437,186.4473046984917
1996,3,4,141.81163840105435,164.9625175591251,186.46201812199257
1997,3,5,141.82341226353515,164.97576315441597,186.4767354500935
1998,3,6,141.83518924363884,164.98901225703264,186.49145667522316
1999,3,7,150.5049680030661,175.3924676338275,198.4307205634738
2000,3,8,171.41900900695066,200.48989218264256,227.23383279236617
2001,3,9,192.333053110277,225.58732021832964,256.0369488955608
2002,3,10,201.00284116802808,235.9907860557387,267.97622440671614
2003,3,11,201.01463364533276,236.0040525927065,267.990965003347
2004,3,12,201.02642920388377,236.0173225960764,268.0057094515358
2005,3,13,201.0382278376127,236.0305960590215,268.02045774369697
2006,3,14,201.0500295404497,236.0438729747131,268.03520987224323
2007,3,15,201.06183430632325,236.0571533363208,268.0499658295851
2008,3,16,201.0736421291602,236.07043713701236,268.0647256081313
2009,3,17,201.0854530028859,236.0837243699538,268.0794892002885
2010,3,18,201.09726692142425,236.09701502830944,268.0942565984614
2011,3,19,182.7160354056924,214.03736700927217,242.77654299126124
2012,3,20,164.33480692261597,191.97772240197213,217.4588331748803
2013,3,21,164.34662993911903,191.99102329553813,217.4736119455092
2014,3,22,164.3584559761142,192.00432758715763,217.48839449175313
2015,3,23,153.20307702605004,178.6162061402904,202.1227436037051
2016,3,0,142.0477010843084,165.2280880777859,186.75709647606013
2017,3,1,142.0595361462694,165.24140252249202,186.77189030351136
2018,3,2,142.0713742043771,165.25472033786318,186.78668787614595
2019,3,3,142.0832152525412,165.26804151704783,186.80148918635115
2020,3,4,142.0950592846701,165.2813660531928,186.81629422651224
2021,3,5,142.1069062946704,165.29469393944316,186.83110298901263
2022,3,6,142.1187562764474,165.3080251689423,186.84591546623383
2023,3,7,150.78860789166404,175.71156250850018,198.78527042422124
2024,3,8,171.70272160541666,200.8090688559168,227.58847354044863
2025,3,9,192.61683827265233,225.90657852600188,256.3916803485299
2026,3,10,201.2866987483166,236.31012583356335,268.3310463820768
2027,3,11,201.2985634975012,236.323473676396,268.3458773185576
2028,3,12,201.3104311818616,236.33682482130143,268.36071192400806
2029,3,13,201.32230179529233,236.35017926141103,268.37555019079645
2030,3,14,201.3341753316864,236.36353698985437,268.3903921112891
2031,3,15,201.3460517849354,236.37689799975948,268.4052376778503
2032,3,16,201.35793114892937,236.39026228425269,268.4200868828428
2033,3,17,201.36981341755683,236.4036298364586,268.4349397186271
2034,3,18,201.38169858470485,236.41700064950012,268.4497961775621
2035,3,19,183.000538171254,214.35743262052895,243.13217144821323
2036,3,20,164.61938064409335,192.2978678386342,217.81455032672707
2037,3,21,164.63127447011044,192.31124839290345,217.8294176092484
2038,3,22,164.6431711701814,192.3246321804833,217.8442884843371
2039,3,23,153.48786273671854,178.93659006479243,202.47872574204067
2040,3,0,142.33255716506733,165.54855116863968,187.11316657700877
2041,3,1,142.34446245057174,165.56194461483216,187.1280481838893
2042,3,2,142.3563705856397,165.5753412667836,187.1429333527242
2043,3,3,142.36828156414492,165.58874111760198,187.15782207585573
2044,3,4,142.38019537995967,165.6021441603936,187.17271434562423
2045,3,5,142.39211202695483,165.61555038826316,187.18761015436817
2046,3,6,142.40403149899973,165.62895979431363,187.20250949442425
2047,3,7,151.07395245772162,176.03257514531492,199.1419511317932
2048,3,8,171.9881353681812,201.13015933902687,227.94524074390424
2049,3,9,192.90232108528983,226.22774669021908,256.7485338643268
2050,3,10,201.57225046395763,236.63137151365953,268.68798602662815
2051,3,11,201.5841839692409,236.6447967071032,268.7029029082322
2052,3,12,201.59612026275963,236.65822503731175,268.7178232751306
2053,3,13,201.6080593383732,236.671656497377,268.73274711964757
2054,3,14,201.6200011899393,236.68509108038887,268.7476744341052
2055,3,15,201.6319458113144,236.69852877943583,268.76260521082406
2056,3,16,201.64389319635347,236.7119695876048,268.7775394421229
2057,3,17,201.65584333891,236.72541349798092,268.7924771203186
2058,3,18,201.66779623283617,236.73886050364783,268.8074182377263
2059,3,19,183.28670339897775,214.67936850171816,243.4898779828679
2060,3,20,164.90561330418896,192.61987958124175,218.17234115184655
2061,3,21,164.9175744153227,192.63333583126723,218.18729254076376
2062,3,22,164.92953825322047,192.64679514890224,218.202247338136
2063,3,23,153.77429681026007,179.25882839752666,202.8367683339676
2064,3,0,142.61905808175248,165.8708646999105,187.47129272286523
2065,3,1,142.6310300630073,165.88433317882215,187.48625769943376
2066,3,2,142.6430047463981,165.89780469763684,187.50122605367227
2067,3,3,142.65498212576443,165.91127924942393,187.51619777788017
2068,3,4,142.66696219494435,165.92475682725131,187.53117286435503
2069,3,5,142.6789449477746,165.9382374241854,187.54615130539287
2070,3,6,142.6909303780906,165.95172103329088,187.56113309328788
2071,3,7,151.36091714748562,176.35541042129947,199.50065699399823
2072,3,8,172.2751657209865,201.45306848593287,228.30402868491095
2073,3,9,193.1894169534709,226.5507295419228,257.1074036995532
2074,3,10,201.85941169981515,236.9544279039992,269.04693757145003
2075,3,11,201.8714104250419,236.96792646987927,269.06193597798347
2076,3,12,201.88341179073765,236.98142800628705,269.07693768510313
2077,3,13,201.8954157907282,236.9949325062764,269.09194268509134
2078,3,14,201.907422418838,237.0084399628999,269.1069509702286
2079,3,15,201.91943166889007,237.02195036920853,269.12196253279365
2080,3,16,201.93144353470615,237.0354637182516,269.1369773650638
2081,3,17,201.94345801010667,237.04898000307713,269.1519954593144
2082,3,18,201.9554750889106,237.06249921673157,269.1670168078193
2083,3,19,183.57444629193063,215.00307925629016,243.84955659905904
2084,3,20,165.19342008598818,192.94366221076592,218.53209962909563
2085,3,21,165.20544493790322,192.9571901691703,218.5471306939894
2086,3,22,165.2174723684845,192.97072102857425,218.56216498221596
2087,3,23,154.06229437007698,179.58282565232068,203.19676528373873
2088,3,0,142.90711893795913,166.19493316314296,187.8313687931235
2089,3,1,142.9191540674079,166.20847268377284,187.8464127049345
2090,3,2,142.93119175076444,166.22201507754897,187.86145980913017
2091,3,3,142.94323198183582,166.23556033750424,187.8765100979694
2092,3,4,142.95527475442785,166.24910845667029,187.89156356370944
2093,3,5,142.96732006234498,166.26265942807706,187.90662019860585
2094,3,6,142.9793678993904,166.27621324475314,187.9216799949126
2095,3,7,151.64941692712534,176.67997267339413,199.86128171854784
2096,3,8,172.56372761054456,201.7777006116857,228.66473104685852
2097,3,9,193.47804080449376,226.8754313743235,257.4681835133317
2098,3,10,202.14809736381744,237.27919927600175,269.4077946514529
2099,3,11,202.16015775350644,237.29276721440192,269.4228701385641
2100,3,12,202.1722206351155,237.30633795621213,269.4379487405755
2101,3,13,202.18428600243888,237.31991149445088,269.4530304497297
2102,3,14,202.19635384926931,237.3334878221351,269.4681152582677
2103,3,15,202.2084241693984,237.34706693228037,269.4832031584291
2104,3,16,202.22049695661647,237.3606488179007,269.49829414245164
2105,3,17,202.23257220471257,237.37423347200877,269.5133882025718
2106,3,18,202.2446499074744,237.38782088761587,269.52848533102406
2107,3,19,183.8636815856835,215.32846896176216,244.21110071625017
2108,3,20,165.48271570613025,193.2691197834257,218.8937191542732
2109,3,21,165.4948007356034,193.28271544158304,218.90882544111463
2110,3,22,165.50688819488087,193.29631383327015,218.92393476521147
2111,3,23,154.35177007627675,179.9084858217954,203.5586099164884
2112,3,0,143.19665437503863,166.52066052985742,188.1932880894729
2113,3,1,143.20874908641278,166.53426708015334,188.2084064786906
2114,3,2,143.2208462027097,166.54787633598735,188.22352787406172
2115,3,3,143.23294571770583,166.56148829035803,188.2386522678069
2116,3,4,143.24504762517654,166.57510293626257,188.25377965214528
2117,3,5,143.25715191889583,166.58872026669678,188.2689100192944
2118,3,6,143.26925859263656,166.6023402746551,188.2840433614703
2119,3,7,151.93936630792967,177.006165726799,200.22371844455327
2120,3,8,172.85373552973974,202.10395952078028,229.0272409458525
2121,3,9,193.7681071128824,227.20175597126067,257.83076639881745
