Year,Month,Day,Period,Area 1,Area 2,Area 3
2020,4,1,13,81,81,81
2020,4,1,14,83,83,83
2020,4,1,15,75,75,75
2020,4,1,16,83,83,83
2020,4,1,17,84,84,84
2020,4,1,18,67,67,67
2020,4,1,19,70,70,70
2020,4,1,20,71,71,71
2020,4,1,21,70,70,70
2020,4,1,22,66,66,66
2020,4,1,23,64,64,64
2020,4,1,24,64,64,64
2020,4,2,1,63,63,63
2020,4,2,2,63,63,63
2020,4,2,3,63,63,63
2020,4,2,4,62,62,62
2020,4,2,5,62,62,62
2020,4,2,6,69,69,69
2020,4,2,7,69,69,69
2020,4,2,8,71,71,71
2020,4,2,9,71,71,71
2020,4,2,10,67,67,67
2020,4,2,11,57,57,57
2020,4,2,12,60,60,60
2020,4,2,13,61,61,61
2020,4,2,14,57,57,57
2020,4,2,15,52,52,52
2020,4,2,16,53,53,53
2020,4,2,17,49,49,49
2020,4,2,18,57,57,57
2020,4,2,19,47,47,47
2020,4,2,20,47,47,47
2020,4,2,21,46,46,46
2020,4,2,22,65,65,65
2020,4,2,23,62,62,62
2020,4,2,24,59,59,59
2020,4,3,1,45,45,45
2020,4,3,2,44,44,44
2020,4,3,3,61,61,61
2020,4,3,4,63,63,63
2020,4,3,5,63,63,63
2020,4,3,6,67,67,67
2020,4,3,7,75,75,75
2020,4,3,8,77,77,77
2020,4,3,9,93,93,93
2020,4,3,10,93,93,93
2020,4,3,11,89,89,89
2020,4,3,12,82,82,82
2020,4,3,13,79,79,79
2020,4,3,14,78,78,78
2020,4,3,15,78,78,78
2020,4,3,16,80,80,80
2020,4,3,17,62,62,62
2020,4,3,18,39,39,39
2020,4,3,19,43,43,43
2020,4,3,20,43,43,43
2020,4,3,21,47,47,47
2020,4,3,22,58,58,58
2020,4,3,23,56,56,56
2020,4,3,24,54,54,54
2020,4,4,1,62,62,62
2020,4,4,2,63,63,63
2020,4,4,3,61,61,61
2020,4,4,4,60,60,60
2020,4,4,5,57,57,57
2020,4,4,6,73,73,73
2020,4,4,7,86,86,86
2020,4,4,8,69,69,69
2020,4,4,9,84,84,84
2020,4,4,10,57,57,57
2020,4,4,11,86,86,86
2020,4,4,12,92,92,92
2020,4,4,13,92,92,92
2020,4,4,14,93,93,93
2020,4,4,15,94,94,94
2020,4,4,16,64,64,64
2020,4,4,17,72,72,72
2020,4,4,18,64,64,64
2020,4,4,19,64,64,64
2020,4,4,20,64,64,64
2020,4,4,21,65,65,65
2020,4,4,22,62,62,62
2020,4,4,23,64,64,64
2020,4,4,24,63,63,63
2020,4,5,1,61,61,61
2020,4,5,2,54,54,54
2020,4,5,3,54,54,54
2020,4,5,4,53,53,53
2020,4,5,5,51,51,51
2020,4,5,6,58,58,58
2020,4,5,7,63,63,63
2020,4,5,8,65,65,65
2020,4,5,9,56,56,56
2020,4,5,10,55,55,55
2020,4,5,11,54,54,54
2020,4,5,12,55,55,55
2020,4,5,13,57,57,57
2020,4,5,14,56,56,56
2020,4,5,15,49,49,49
2020,4,5,16,48,48,48
2020,4,5,17,50,50,50
2020,4,5,18,47,47,47
2020,4,5,19,47,47,47
2020,4,5,20,56,56,56
2020,4,5,21,66,66,66
2020,4,5,22,65,65,65
2020,4,5,23,64,64,64
2020,4,5,24,63,63,63
2020,4,6,1,59,59,59
2020,4,6,2,53,53,53
2020,4,6,3,48,48,48
2020,4,6,4,46,46,46
2020,4,6,5,49,49,49
2020,4,6,6,56,56,56
2020,4,6,7,72,72,72
2020,4,6,8,79,79,79
2020,4,6,9,80,80,80
2020,4,6,10,78,78,78
2020,4,6,11,70,70,70
2020,4,6,12,65,65,65
2020,4,6,13,74,74,74
2020,4,6,14,74,74,74
2020,4,6,15,69,69,69
2020,4,6,16,66,66,66
2020,4,6,17,61,61,61
2020,4,6,18,69,69,69
2020,4,6,19,72,72,72
2020,4,6,20,71,71,71
2020,4,6,21,69,69,69
2020,4,6,22,66,66,66
2020,4,6,23,61,61,61
2020,4,6,24,60,60,60
2020,4,7,1,63,63,63
2020,4,7,2,61,61,61
2020,4,7,3,61,61,61
2020,4,7,4,62,62,62
2020,4,7,5,58,58,58
2020,4,7,6,46,46,46
2020,4,7,7,56,56,56
2020,4,7,8,60,60,60
2020,4,7,9,60,60,60
2020,4,7,10,61,61,61
2020,4,7,11,62,62,62
2020,4,7,12,78,78,78
2020,4,7,13,78,78,78
2020,4,7,14,79,79,79
2020,4,7,15,80,80,80
2020,4,7,16,77,77,77
2020,4,7,17,77,77,77
2020,4,7,18,45,45,45
2020,4,7,19,49,49,49
2020,4,7,20,50,50,50
2020,4,7,21,55,55,55
2020,4,7,22,54,54,54
2020,4,7,23,41,41,41
2020,4,7,24,43,43,43
2020,4,8,1,41,41,41
2020,4,8,2,39,39,39
2020,4,8,3,36,36,36
2020,4,8,4,49,49,49
2020,4,8,5,53,53,53
2020,4,8,6,64,64,64
2020,4,8,7,70,70,70
2020,4,8,8,71,71,71
2020,4,8,9,91,91,91
2020,4,8,10,89,89,89
2020,4,8,11,89,89,89
2020,4,8,12,84,84,84
2020,4,8,13,81,81,81
2020,4,8,14,84,84,84
2020,4,8,15,83,83,83
2020,4,8,16,86,86,86
2020,4,8,17,73,73,73
2020,4,8,18,68,68,68
2020,4,8,19,70,70,70
2020,4,8,20,71,71,71
2020,4,8,21,69,69,69
2020,4,8,22,62,62,62
2020,4,8,23,53,53,53
2020,4,8,24,50,50,50
2020,4,9,1,48,48,48
2020,4,9,2,47,47,47
2020,4,9,3,47,47,47
2020,4,9,4,48,48,48
2020,4,9,5,49,49,49
2020,4,9,6,56,56,56
2020,4,9,7,59,59,59
2020,4,9,8,59,59,59
2020,4,9,9,62,62,62
2020,4,9,10,66,66,66
2020,4,9,11,66,66,66
2020,4,9,12,69,69,69
2020,4,9,13,71,71,71
2020,4,9,14,69,69,69
2020,4,9,15,65,65,65
2020,4,9,16,68,68,68
2020,4,9,17,76,76,76
2020,4,9,18,91,91,91
2020,4,9,19,65,65,65
2020,4,9,20,66,66,66
2020,4,9,21,65,65,65
2020,4,9,22,55,55,55
2020,4,9,23,51,51,51
2020,4,9,24,48,48,48
2020,4,10,1,46,46,46
2020,4,10,2,34,34,34
2020,4,10,3,31,31,31
2020,4,10,4,32,32,32
2020,4,10,5,33,33,33
2020,4,10,6,42,42,42
2020,4,10,7,44,44,44
2020,4,10,8,46,46,46
2020,4,10,9,47,47,47
2020,4,10,10,48,48,48
2020,4,10,11,48,48,48
2020,4,10,12,48,48,48
2020,4,10,13,56,56,56
2020,4,10,14,57,57,57
2020,4,10,15,59,59,59
2020,4,10,16,52,52,52
2020,4,10,17,56,56,56
2020,4,10,18,78,78,78
2020,4,10,19,43,43,43
2020,4,10,20,44,44,44
2020,4,10,21,42,42,42
2020,4,10,22,58,58,58
2020,4,10,23,63,63,63
2020,4,10,24,63,63,63
2020,4,11,1,63,63,63
2020,4,11,2,62,62,62
2020,4,11,3,61,61,61
2020,4,11,4,61,61,61
2020,4,11,5,58,58,58
2020,4,11,6,56,56,56
2020,4,11,7,49,49,49
2020,4,11,8,52,52,52
2020,4,11,9,68,68,68
2020,4,11,10,70,70,70
2020,4,11,11,71,71,71
2020,4,11,12,71,71,71
2020,4,11,13,64,64,64
2020,4,11,14,67,67,67
2020,4,11,15,64,64,64
2020,4,11,16,64,64,64
2020,4,11,17,75,75,75
2020,4,11,18,90,90,90
2020,4,11,19,68,68,68
2020,4,11,20,68,68,68
2020,4,11,21,67,67,67
2020,4,11,22,66,66,66
2020,4,11,23,64,64,64
2020,4,11,24,64,64,64
2020,4,12,1,63,63,63
2020,4,12,2,63,63,63
2020,4,12,3,63,63,63
2020,4,12,4,63,63,63
2020,4,12,5,63,63,63
2020,4,12,6,67,67,67
2020,4,12,7,67,67,67
2020,4,12,8,68,68,68
2020,4,12,9,68,68,68
2020,4,12,10,68,68,68
2020,4,12,11,64,64,64
2020,4,12,12,59,59,59
2020,4,12,13,65,65,65
2020,4,12,14,61,61,61
2020,4,12,15,84,84,84
2020,4,12,16,49,49,49
2020,4,12,17,68,68,68
2020,4,12,18,80,80,80
2020,4,12,19,41,41,41
2020,4,12,20,42,42,42
2020,4,12,21,41,41,41
2020,4,12,22,46,46,46
2020,4,12,23,46,46,46
2020,4,12,24,45,45,45
2020,4,13,1,45,45,45
2020,4,13,2,50,50,50
2020,4,13,3,47,47,47
2020,4,13,4,50,50,50
2020,4,13,5,54,54,54
2020,4,13,6,60,60,60
2020,4,13,7,66,66,66
2020,4,13,8,75,75,75
2020,4,13,9,94,94,94
2020,4,13,10,79,79,79
2020,4,13,11,79,79,79
2020,4,13,12,92,92,92
2020,4,13,13,92,92,92
2020,4,13,14,91,91,91
2020,4,13,15,91,91,91
2020,4,13,16,78,78,78
2020,4,13,17,76,76,76
2020,4,13,18,55,55,55
2020,4,13,19,44,44,44
2020,4,13,20,46,46,46
2020,4,13,21,47,47,47
2020,4,13,22,45,45,45
2020,4,13,23,42,42,42
2020,4,13,24,36,36,36
2020,4,14,1,35,35,35
2020,4,14,2,40,40,40
2020,4,14,3,39,39,39
2020,4,14,4,41,41,41
2020,4,14,5,43,43,43
2020,4,14,6,53,53,53
2020,4,14,7,66,66,66
2020,4,14,8,81,81,81
2020,4,14,9,82,82,82
2020,4,14,10,81,81,81
2020,4,14,11,80,80,80
2020,4,14,12,82,82,82
2020,4,14,13,78,78,78
2020,4,14,14,78,78,78
2020,4,14,15,78,78,78
2020,4,14,16,63,63,63
2020,4,14,17,78,78,78
2020,4,14,18,41,41,41
2020,4,14,19,47,47,47
2020,4,14,20,48,48,48
2020,4,14,21,57,57,57
2020,4,14,22,56,56,56
2020,4,14,23,56,56,56
2020,4,14,24,56,56,56
2020,4,15,1,60,60,60
2020,4,15,2,63,63,63
2020,4,15,3,63,63,63
2020,4,15,4,63,63,63
2020,4,15,5,64,64,64
2020,4,15,6,69,69,69
2020,4,15,7,69,69,69
2020,4,15,8,71,71,71
2020,4,15,9,71,71,71
2020,4,15,10,69,69,69
2020,4,15,11,73,73,73
2020,4,15,12,75,75,75
2020,4,15,13,71,71,71
2020,4,15,14,70,70,70
2020,4,15,15,71,71,71
2020,4,15,16,72,72,72
2020,4,15,17,74,74,74
2020,4,15,18,76,76,76
2020,4,15,19,69,69,69
2020,4,15,20,69,69,69
2020,4,15,21,69,69,69
2020,4,15,22,67,67,67
2020,4,15,23,65,65,65
2020,4,15,24,64,64,64
2020,4,16,1,64,64,64
2020,4,16,2,63,63,63
2020,4,16,3,61,61,61
2020,4,16,4,61,61,61
2020,4,16,5,62,62,62
2020,4,16,6,63,63,63
2020,4,16,7,65,65,65
2020,4,16,8,69,69,69
2020,4,16,9,73,73,73
2020,4,16,10,74,74,74
2020,4,16,11,75,75,75
2020,4,16,12,80,80,80
2020,4,16,13,81,81,81
2020,4,16,14,82,82,82
2020,4,16,15,83,83,83
2020,4,16,16,80,80,80
2020,4,16,17,77,77,77
2020,4,16,18,78,78,78
2020,4,16,19,69,69,69
2020,4,16,20,63,63,63
2020,4,16,21,69,69,69
2020,4,16,22,66,66,66
2020,4,16,23,63,63,63
2020,4,16,24,63,63,63
2020,4,17,1,63,63,63
2020,4,17,2,63,63,63
2020,4,17,3,63,63,63
2020,4,17,4,63,63,63
2020,4,17,5,64,64,64
2020,4,17,6,69,69,69
2020,4,17,7,73,73,73
2020,4,17,8,82,82,82
2020,4,17,9,83,83,83
2020,4,17,10,92,92,92
2020,4,17,11,99,99,99
2020,4,17,12,96,96,96
2020,4,17,13,96,96,96
2020,4,17,14,96,96,96
2020,4,17,15,100,100,100
2020,4,17,16,87,87,87
2020,4,17,17,87,87,87
2020,4,17,18,77,77,77
2020,4,17,19,69,69,69
2020,4,17,20,69,69,69
2020,4,17,21,68,68,68
2020,4,17,22,65,65,65
2020,4,17,23,65,65,65
2020,4,17,24,64,64,64
2020,4,18,1,63,63,63
2020,4,18,2,63,63,63
2020,4,18,3,63,63,63
2020,4,18,4,63,63,63
2020,4,18,5,63,63,63
2020,4,18,6,65,65,65
2020,4,18,7,60,60,60
2020,4,18,8,49,49,49
2020,4,18,9,64,64,64
2020,4,18,10,76,76,76
2020,4,18,11,84,84,84
2020,4,18,12,89,89,89
2020,4,18,13,90,90,90
2020,4,18,14,89,89,89
2020,4,18,15,87,87,87
2020,4,18,16,74,74,74
2020,4,18,17,84,84,84
2020,4,18,18,93,93,93
2020,4,18,19,68,68,68
2020,4,18,20,68,68,68
2020,4,18,21,67,67,67
2020,4,18,22,66,66,66
2020,4,18,23,49,49,49
2020,4,18,24,51,51,51
2020,4,19,1,47,47,47
2020,4,19,2,50,50,50
2020,4,19,3,47,47,47
2020,4,19,4,47,47,47
2020,4,19,5,50,50,50
2020,4,19,6,57,57,57
2020,4,19,7,63,63,63
2020,4,19,8,79,79,79
2020,4,19,9,79,79,79
2020,4,19,10,77,77,77
2020,4,19,11,71,71,71
2020,4,19,12,58,58,58
2020,4,19,13,57,57,57
2020,4,19,14,51,51,51
2020,4,19,15,50,50,50
2020,4,19,16,75,75,75
2020,4,19,17,56,56,56
2020,4,19,18,75,75,75
2020,4,19,19,38,38,38
2020,4,19,20,39,39,39
2020,4,19,21,40,40,40
2020,4,19,22,45,45,45
2020,4,19,23,48,48,48
2020,4,19,24,59,59,59
2020,4,20,1,62,62,62
2020,4,20,2,63,63,63
2020,4,20,3,63,63,63
2020,4,20,4,63,63,63
2020,4,20,5,63,63,63
2020,4,20,6,68,68,68
2020,4,20,7,69,69,69
2020,4,20,8,71,71,71
2020,4,20,9,71,71,71
2020,4,20,10,72,72,72
2020,4,20,11,72,72,72
2020,4,20,12,75,75,75
2020,4,20,13,76,76,76
2020,4,20,14,76,76,76
2020,4,20,15,76,76,76
2020,4,20,16,71,71,71
2020,4,20,17,73,73,73
2020,4,20,18,72,72,72
2020,4,20,19,62,62,62
2020,4,20,20,66,66,66
2020,4,20,21,61,61,61
2020,4,20,22,62,62,62
2020,4,20,23,59,59,59
2020,4,20,24,59,59,59
2020,4,21,1,56,56,56
2020,4,21,2,54,54,54
2020,4,21,3,49,49,49
2020,4,21,4,45,45,45
2020,4,21,5,47,47,47
2020,4,21,6,56,56,56
2020,4,21,7,53,53,53
2020,4,21,8,55,55,55
2020,4,21,9,47,47,47
2020,4,21,10,47,47,47
2020,4,21,11,48,48,48
2020,4,21,12,55,55,55
2020,4,21,13,55,55,55
2020,4,21,14,56,56,56
2020,4,21,15,55,55,55
2020,4,21,16,50,50,50
2020,4,21,17,50,50,50
2020,4,21,18,54,54,54
2020,4,21,19,44,44,44
2020,4,21,20,47,47,47
2020,4,21,21,46,46,46
2020,4,21,22,53,53,53
2020,4,21,23,60,60,60
2020,4,21,24,61,61,61
2020,4,22,1,63,63,63
2020,4,22,2,61,61,61
2020,4,22,3,60,60,60
2020,4,22,4,60,60,60
2020,4,22,5,61,61,61
2020,4,22,6,65,65,65
2020,4,22,7,65,65,65
2020,4,22,8,68,68,68
2020,4,22,9,57,57,57
2020,4,22,10,49,49,49
2020,4,22,11,49,49,49
2020,4,22,12,56,56,56
2020,4,22,13,56,56,56
2020,4,22,14,57,57,57
2020,4,22,15,57,57,57
2020,4,22,16,52,52,52
2020,4,22,17,51,51,51
2020,4,22,18,55,55,55
2020,4,22,19,44,44,44
2020,4,22,20,47,47,47
2020,4,22,21,47,47,47
2020,4,22,22,47,47,47
2020,4,22,23,59,59,59
2020,4,22,24,60,60,60
2020,4,23,1,59,59,59
2020,4,23,2,60,60,60
2020,4,23,3,60,60,60
2020,4,23,4,60,60,60
2020,4,23,5,57,57,57
2020,4,23,6,61,61,61
2020,4,23,7,66,66,66
2020,4,23,8,69,69,69
2020,4,23,9,62,62,62
2020,4,23,10,55,55,55
2020,4,23,11,53,53,53
2020,4,23,12,58,58,58
2020,4,23,13,59,59,59
2020,4,23,14,59,59,59
2020,4,23,15,60,60,60
2020,4,23,16,56,56,56
2020,4,23,17,59,59,59
2020,4,23,18,57,57,57
2020,4,23,19,46,46,46
2020,4,23,20,48,48,48
2020,4,23,21,60,60,60
2020,4,23,22,67,67,67
2020,4,23,23,65,65,65
2020,4,23,24,53,53,53
2020,4,24,1,62,62,62
2020,4,24,2,63,63,63
2020,4,24,3,63,63,63
2020,4,24,4,63,63,63
2020,4,24,5,64,64,64
2020,4,24,6,68,68,68
2020,4,24,7,69,69,69
2020,4,24,8,71,71,71
2020,4,24,9,82,82,82
2020,4,24,10,71,71,71
2020,4,24,11,71,71,71
2020,4,24,12,72,72,72
2020,4,24,13,71,71,71
2020,4,24,14,73,73,73
2020,4,24,15,74,74,74
2020,4,24,16,70,70,70
2020,4,24,17,72,72,72
2020,4,24,18,74,74,74
2020,4,24,19,66,66,66
2020,4,24,20,70,70,70
2020,4,24,21,69,69,69
2020,4,24,22,68,68,68
2020,4,24,23,65,65,65
2020,4,24,24,64,64,64
2020,4,25,1,63,63,63
2020,4,25,2,63,63,63
2020,4,25,3,63,63,63
2020,4,25,4,62,62,62
2020,4,25,5,61,61,61
2020,4,25,6,64,64,64
2020,4,25,7,63,63,63
2020,4,25,8,75,75,75
2020,4,25,9,81,81,81
2020,4,25,10,87,87,87
2020,4,25,11,89,89,89
2020,4,25,12,96,96,96
2020,4,25,13,96,96,96
2020,4,25,14,96,96,96
2020,4,25,15,96,96,96
2020,4,25,16,84,84,84
2020,4,25,17,95,95,95
2020,4,25,18,75,75,75
2020,4,25,19,66,66,66
2020,4,25,20,66,66,66
2020,4,25,21,64,64,64
2020,4,25,22,66,66,66
2020,4,25,23,63,63,63
2020,4,25,24,61,61,61
2020,4,26,1,60,60,60
2020,4,26,2,62,62,62
2020,4,26,3,63,63,63
2020,4,26,4,63,63,63
2020,4,26,5,63,63,63
2020,4,26,6,67,67,67
2020,4,26,7,68,68,68
2020,4,26,8,69,69,69
2020,4,26,9,69,69,69
2020,4,26,10,70,70,70
2020,4,26,11,70,70,70
2020,4,26,12,74,74,74
2020,4,26,13,74,74,74
2020,4,26,14,74,74,74
2020,4,26,15,74,74,74
2020,4,26,16,94,94,94
2020,4,26,17,94,94,94
2020,4,26,18,74,74,74
2020,4,26,19,65,65,65
2020,4,26,20,69,69,69
2020,4,26,21,61,61,61
2020,4,26,22,57,57,57
2020,4,26,23,51,51,51
2020,4,26,24,52,52,52
2020,4,27,1,53,53,53
2020,4,27,2,53,53,53
2020,4,27,3,54,54,54
2020,4,27,4,55,55,55
2020,4,27,5,56,56,56
2020,4,27,6,64,64,64
2020,4,27,7,66,66,66
2020,4,27,8,71,71,71
2020,4,27,9,72,72,72
2020,4,27,10,72,72,72
2020,4,27,11,71,71,71
2020,4,27,12,74,74,74
2020,4,27,13,68,68,68
2020,4,27,14,62,62,62
2020,4,27,15,57,57,57
2020,4,27,16,51,51,51
2020,4,27,17,57,57,57
2020,4,27,18,54,54,54
2020,4,27,19,44,44,44
2020,4,27,20,46,46,46
2020,4,27,21,41,41,41
2020,4,27,22,41,41,41
2020,4,27,23,35,35,35
2020,4,27,24,37,37,37
2020,4,28,1,48,48,48
2020,4,28,2,54,54,54
2020,4,28,3,55,55,55
2020,4,28,4,61,61,61
2020,4,28,5,63,63,63
2020,4,28,6,68,68,68
2020,4,28,7,69,69,69
2020,4,28,8,80,80,80
2020,4,28,9,73,73,73
2020,4,28,10,76,76,76
2020,4,28,11,70,70,70
2020,4,28,12,75,75,75
2020,4,28,13,70,70,70
2020,4,28,14,68,68,68
2020,4,28,15,65,65,65
2020,4,28,16,60,60,60
2020,4,28,17,76,76,76
2020,4,28,18,56,56,56
2020,4,28,19,46,46,46
2020,4,28,20,47,47,47
2020,4,28,21,43,43,43
2020,4,28,22,38,38,38
2020,4,28,23,34,34,34
2020,4,28,24,32,32,32
2020,4,29,1,31,31,31
2020,4,29,2,31,31,31
2020,4,29,3,32,32,32
2020,4,29,4,32,32,32
2020,4,29,5,41,41,41
2020,4,29,6,53,53,53
2020,4,29,7,60,60,60
2020,4,29,8,81,81,81
2020,4,29,9,78,78,78
2020,4,29,10,77,77,77
2020,4,29,11,76,76,76
2020,4,29,12,81,81,81
2020,4,29,13,82,82,82
2020,4,29,14,85,85,85
2020,4,29,15,91,91,91
2020,4,29,16,96,96,96
2020,4,29,17,95,95,95
2020,4,29,18,78,78,78
2020,4,29,19,70,70,70
2020,4,29,20,69,69,69
2020,4,29,21,69,69,69
2020,4,29,22,67,67,67
2020,4,29,23,65,65,65
2020,4,29,24,64,64,64
2020,4,30,1,64,64,64
2020,4,30,2,63,63,63
2020,4,30,3,62,62,62
2020,4,30,4,60,60,60
2020,4,30,5,61,61,61
2020,4,30,6,70,70,70
2020,4,30,7,79,79,79
2020,4,30,8,91,91,91
2020,4,30,9,84,84,84
2020,4,30,10,84,84,84
2020,4,30,11,79,79,79
2020,4,30,12,75,75,75
2020,4,30,13,84,84,84
2020,4,30,14,79,79,79
2020,4,30,15,78,78,78
2020,4,30,16,79,79,79
2020,4,30,17,78,78,78
2020,4,30,18,55,55,55
2020,4,30,19,43,43,43
2020,4,30,20,45,45,45
2020,4,30,21,41,41,41
2020,4,30,22,37,37,37
2020,4,30,23,34,34,34
2020,4,30,24,32,32,32
2020,5,1,1,30,30,30
2020,5,1,2,29,29,29
2020,5,1,3,30,30,30
2020,5,1,4,31,31,31
2020,5,1,5,32,32,32
2020,5,1,6,42,42,42
2020,5,1,7,50,50,50
2020,5,1,8,61,61,61
2020,5,1,9,61,61,61
2020,5,1,10,61,61,61
2020,5,1,11,47,47,47
2020,5,1,12,54,54,54
2020,5,1,13,54,54,54
2020,5,1,14,54,54,54
2020,5,1,15,54,54,54
2020,5,1,16,49,49,49
2020,5,1,17,49,49,49
2020,5,1,18,54,54,54
2020,5,1,19,43,43,43
2020,5,1,20,42,42,42
2020,5,1,21,43,43,43
2020,5,1,22,40,40,40
2020,5,1,23,38,38,38
2020,5,1,24,33,33,33
2020,5,2,1,32,32,32
2020,5,2,2,32,32,32
2020,5,2,3,32,32,32
2020,5,2,4,31,31,31
2020,5,2,5,32,32,32
2020,5,2,6,43,43,43
2020,5,2,7,44,44,44
2020,5,2,8,65,65,65
2020,5,2,9,69,69,69
2020,5,2,10,55,55,55
2020,5,2,11,59,59,59
2020,5,2,12,60,60,60
2020,5,2,13,62,62,62
2020,5,2,14,59,59,59
2020,5,2,15,70,70,70
2020,5,2,16,67,67,67
2020,5,2,17,66,66,66
2020,5,2,18,67,67,67
2020,5,2,19,61,61,61
2020,5,2,20,65,65,65
2020,5,2,21,61,61,61
2020,5,2,22,63,63,63
2020,5,2,23,65,65,65
2020,5,2,24,64,64,64
2020,5,3,1,63,63,63
2020,5,3,2,63,63,63
2020,5,3,3,62,62,62
2020,5,3,4,63,63,63
2020,5,3,5,63,63,63
2020,5,3,6,67,67,67
2020,5,3,7,67,67,67
2020,5,3,8,69,69,69
2020,5,3,9,69,69,69
2020,5,3,10,67,67,67
2020,5,3,11,68,68,68
2020,5,3,12,72,72,72
2020,5,3,13,68,68,68
2020,5,3,14,65,65,65
2020,5,3,15,65,65,65
2020,5,3,16,60,60,60
2020,5,3,17,59,59,59
2020,5,3,18,59,59,59
2020,5,3,19,46,46,46
2020,5,3,20,47,47,47
2020,5,3,21,49,49,49
2020,5,3,22,49,49,49
2020,5,3,23,61,61,61
2020,5,3,24,59,59,59
2020,5,4,1,52,52,52
2020,5,4,2,44,44,44
2020,5,4,3,34,34,34
2020,5,4,4,36,36,36
2020,5,4,5,54,54,54
2020,5,4,6,68,68,68
2020,5,4,7,70,70,70
2020,5,4,8,71,71,71
2020,5,4,9,71,71,71
2020,5,4,10,73,73,73
2020,5,4,11,74,74,74
2020,5,4,12,76,76,76
2020,5,4,13,82,82,82
2020,5,4,14,82,82,82
2020,5,4,15,83,83,83
2020,5,4,16,80,80,80
2020,5,4,17,80,80,80
2020,5,4,18,74,74,74
2020,5,4,19,65,65,65
2020,5,4,20,69,69,69
2020,5,4,21,72,72,72
2020,5,4,22,66,66,66
2020,5,4,23,64,64,64
2020,5,4,24,65,65,65
2020,5,5,1,64,64,64
2020,5,5,2,64,64,64
2020,5,5,3,64,64,64
2020,5,5,4,64,64,64
2020,5,5,5,64,64,64
2020,5,5,6,69,69,69
2020,5,5,7,71,71,71
2020,5,5,8,71,71,71
2020,5,5,9,63,63,63
2020,5,5,10,59,59,59
2020,5,5,11,58,58,58
2020,5,5,12,65,65,65
2020,5,5,13,66,66,66
2020,5,5,14,69,69,69
2020,5,5,15,68,68,68
2020,5,5,16,64,64,64
2020,5,5,17,62,62,62
2020,5,5,18,62,62,62
2020,5,5,19,50,50,50
2020,5,5,20,49,49,49
2020,5,5,21,46,46,46
2020,5,5,22,42,42,42
2020,5,5,23,37,37,37
2020,5,5,24,35,35,35
2020,5,6,1,34,34,34
2020,5,6,2,39,39,39
2020,5,6,3,46,46,46
2020,5,6,4,48,48,48
2020,5,6,5,52,52,52
2020,5,6,6,61,61,61
2020,5,6,7,65,65,65
2020,5,6,8,66,66,66
2020,5,6,9,55,55,55
2020,5,6,10,55,55,55
2020,5,6,11,57,57,57
2020,5,6,12,63,63,63
2020,5,6,13,64,64,64
2020,5,6,14,62,62,62
2020,5,6,15,63,63,63
2020,5,6,16,59,59,59
2020,5,6,17,60,60,60
2020,5,6,18,73,73,73
2020,5,6,19,69,69,69
2020,5,6,20,71,71,71
2020,5,6,21,71,71,71
2020,5,6,22,68,68,68
2020,5,6,23,66,66,66
2020,5,6,24,65,65,65
2020,5,7,1,64,64,64
2020,5,7,2,64,64,64
2020,5,7,3,63,63,63
2020,5,7,4,64,64,64
2020,5,7,5,64,64,64
2020,5,7,6,69,69,69
2020,5,7,7,73,73,73
2020,5,7,8,90,90,90
2020,5,7,9,76,76,76
2020,5,7,10,81,81,81
2020,5,7,11,72,72,72
2020,5,7,12,76,76,76
2020,5,7,13,71,71,71
2020,5,7,14,70,70,70
2020,5,7,15,70,70,70
2020,5,7,16,62,62,62
2020,5,7,17,60,60,60
2020,5,7,18,68,68,68
2020,5,7,19,56,56,56
2020,5,7,20,56,56,56
2020,5,7,21,57,57,57
2020,5,7,22,54,54,54
2020,5,7,23,47,47,47
2020,5,7,24,42,42,42
2020,5,8,1,42,42,42
2020,5,8,2,48,48,48
2020,5,8,3,47,47,47
2020,5,8,4,46,46,46
2020,5,8,5,39,39,39
2020,5,8,6,46,46,46
2020,5,8,7,52,52,52
2020,5,8,8,74,74,74
2020,5,8,9,73,73,73
2020,5,8,10,49,49,49
2020,5,8,11,49,49,49
2020,5,8,12,56,56,56
2020,5,8,13,56,56,56
2020,5,8,14,56,56,56
2020,5,8,15,57,57,57
2020,5,8,16,52,52,52
2020,5,8,17,52,52,52
2020,5,8,18,62,62,62
2020,5,8,19,55,55,55
2020,5,8,20,51,51,51
2020,5,8,21,56,56,56
2020,5,8,22,64,64,64
2020,5,8,23,65,65,65
2020,5,8,24,63,63,63
2020,5,9,1,63,63,63
2020,5,9,2,63,63,63
2020,5,9,3,63,63,63
2020,5,9,4,63,63,63
2020,5,9,5,63,63,63
2020,5,9,6,67,67,67
2020,5,9,7,68,68,68
2020,5,9,8,70,70,70
2020,5,9,9,71,71,71
2020,5,9,10,71,71,71
2020,5,9,11,71,71,71
2020,5,9,12,75,75,75
2020,5,9,13,77,77,77
2020,5,9,14,78,78,78
2020,5,9,15,78,78,78
2020,5,9,16,75,75,75
2020,5,9,17,75,75,75
2020,5,9,18,78,78,78
2020,5,9,19,69,69,69
2020,5,9,20,70,70,70
2020,5,9,21,69,69,69
2020,5,9,22,67,67,67
2020,5,9,23,66,66,66
2020,5,9,24,62,62,62
2020,5,10,1,56,56,56
2020,5,10,2,57,57,57
2020,5,10,3,62,62,62
2020,5,10,4,63,63,63
2020,5,10,5,58,58,58
2020,5,10,6,58,58,58
2020,5,10,7,59,59,59
