Year,Month,Day,Period,Area 1,Area 2,Area 3
2020,3,31,21,59,59,59
2020,3,31,22,61,61,61
2020,3,31,23,49,49,49
2020,3,31,24,45,45,45
2020,4,1,1,15,15,15
2020,4,1,2,24,24,24
2020,4,1,3,26,26,26
2020,4,1,4,8,8,8
2020,4,1,5,27,27,27
2020,4,1,6,23,23,23
2020,4,1,7,46,46,46
2020,4,1,8,58,58,58
2020,4,1,9,65,65,65
2020,4,1,10,84,84,84
2020,4,1,11,72,72,72
2020,4,1,12,74,74,74
2020,4,1,13,82,82,82
2020,4,1,14,89,89,89
2020,4,1,15,114,114,114
2020,4,1,16,93,93,93
2020,4,1,17,93,93,93
2020,4,1,18,92,92,92
2020,4,1,19,92,92,92
2020,4,1,20,93,93,93
2020,4,1,21,95,95,95
2020,4,1,22,95,95,95
2020,4,1,23,94,94,94
2020,4,1,24,91,91,91
2020,4,2,1,91,91,91
2020,4,2,2,93,93,93
2020,4,2,3,96,96,96
2020,4,2,4,94,94,94
2020,4,2,5,94,94,94
2020,4,2,6,144,144,144
2020,4,2,7,96,96,96
2020,4,2,8,93,93,93
2020,4,2,9,94,94,94
2020,4,2,10,82,82,82
2020,4,2,11,52,52,52
2020,4,2,12,62,62,62
2020,4,2,13,56,56,56
2020,4,2,14,43,43,43
2020,4,2,15,47,47,47
2020,4,2,16,55,55,55
2020,4,2,17,46,46,46
2020,4,2,18,47,47,47
2020,4,2,19,27,27,27
2020,4,2,20,27,27,27
2020,4,2,21,27,27,27
2020,4,2,22,89,89,89
2020,4,2,23,87,87,87
2020,4,2,24,85,85,85
2020,4,3,1,51,51,51
2020,4,3,2,49,49,49
2020,4,3,3,91,91,91
2020,4,3,4,91,91,91
2020,4,3,5,92,92,92
2020,4,3,6,140,140,140
2020,4,3,7,103,103,103
2020,4,3,8,105,105,105
2020,4,3,9,122,122,122
2020,4,3,10,120,120,120
2020,4,3,11,110,110,110
2020,4,3,12,86,86,86
2020,4,3,13,77,77,77
2020,4,3,14,75,75,75
2020,4,3,15,65,65,65
2020,4,3,16,67,67,67
2020,4,3,17,65,65,65
2020,4,3,18,3,3,3
2020,4,3,19,3,3,3
2020,4,3,20,10,10,10
2020,4,3,21,35,35,35
2020,4,3,22,73,73,73
2020,4,3,23,72,72,72
2020,4,3,24,71,71,71
2020,4,4,1,91,91,91
2020,4,4,2,93,93,93
2020,4,4,3,91,91,91
2020,4,4,4,87,87,87
2020,4,4,5,82,82,82
2020,4,4,6,87,87,87
2020,4,4,7,107,107,107
2020,4,4,8,88,88,88
2020,4,4,9,88,88,88
2020,4,4,10,66,66,66
2020,4,4,11,91,91,91
2020,4,4,12,117,117,117
2020,4,4,13,117,117,117
2020,4,4,14,128,128,128
2020,4,4,15,114,114,114
2020,4,4,16,90,90,90
2020,4,4,17,102,102,102
2020,4,4,18,93,93,93
2020,4,4,19,88,88,88
2020,4,4,20,86,86,86
2020,4,4,21,91,91,91
2020,4,4,22,87,87,87
2020,4,4,23,94,94,94
2020,4,4,24,93,93,93
2020,4,5,1,90,90,90
2020,4,5,2,74,74,74
2020,4,5,3,75,75,75
2020,4,5,4,73,73,73
2020,4,5,5,67,67,67
2020,4,5,6,127,127,127
2020,4,5,7,86,86,86
2020,4,5,8,88,88,88
2020,4,5,9,66,66,66
2020,4,5,10,60,60,60
2020,4,5,11,57,57,57
2020,4,5,12,52,52,52
2020,4,5,13,56,56,56
2020,4,5,14,55,55,55
2020,4,5,15,51,51,51
2020,4,5,16,52,52,52
2020,4,5,17,57,57,57
2020,4,5,18,49,49,49
2020,4,5,19,40,40,40
2020,4,5,20,65,65,65
2020,4,5,21,92,92,92
2020,4,5,22,92,92,92
2020,4,5,23,91,91,91
2020,4,5,24,93,93,93
2020,4,6,1,86,86,86
2020,4,6,2,72,72,72
2020,4,6,3,62,62,62
2020,4,6,4,55,55,55
2020,4,6,5,62,62,62
2020,4,6,6,74,74,74
2020,4,6,7,103,103,103
2020,4,6,8,99,99,99
2020,4,6,9,139,139,139
2020,4,6,10,134,134,134
2020,4,6,11,118,118,118
2020,4,6,12,66,66,66
2020,4,6,13,92,92,92
2020,4,6,14,92,92,92
2020,4,6,15,108,108,108
2020,4,6,16,69,69,69
2020,4,6,17,69,69,69
2020,4,6,18,97,97,97
2020,4,6,19,95,95,95
2020,4,6,20,93,93,93
2020,4,6,21,93,93,93
2020,4,6,22,93,93,93
2020,4,6,23,88,88,88
2020,4,6,24,87,87,87
2020,4,7,1,93,93,93
2020,4,7,2,92,92,92
2020,4,7,3,90,90,90
2020,4,7,4,92,92,92
2020,4,7,5,83,83,83
2020,4,7,6,49,49,49
2020,4,7,7,36,36,36
2020,4,7,8,36,36,36
2020,4,7,9,103,103,103
2020,4,7,10,103,103,103
2020,4,7,11,103,103,103
2020,4,7,12,65,65,65
2020,4,7,13,65,65,65
2020,4,7,14,73,73,73
2020,4,7,15,75,75,75
2020,4,7,16,75,75,75
2020,4,7,17,75,75,75
2020,4,7,18,22,22,22
2020,4,7,19,24,24,24
2020,4,7,20,26,26,26
2020,4,7,21,57,57,57
2020,4,7,22,64,64,64
2020,4,7,23,34,34,34
2020,4,7,24,44,44,44
2020,4,8,1,42,42,42
2020,4,8,2,36,36,36
2020,4,8,3,27,27,27
2020,4,8,4,63,63,63
2020,4,8,5,71,71,71
2020,4,8,6,58,58,58
2020,4,8,7,71,71,71
2020,4,8,8,71,71,71
2020,4,8,9,117,117,117
2020,4,8,10,110,110,110
2020,4,8,11,95,95,95
2020,4,8,12,91,91,91
2020,4,8,13,76,76,76
2020,4,8,14,85,85,85
2020,4,8,15,81,81,81
2020,4,8,16,98,98,98
2020,4,8,17,106,106,106
2020,4,8,18,92,92,92
2020,4,8,19,91,91,91
2020,4,8,20,97,97,97
2020,4,8,21,97,97,97
2020,4,8,22,84,84,84
2020,4,8,23,68,68,68
2020,4,8,24,62,62,62
2020,4,9,1,57,57,57
2020,4,9,2,56,56,56
2020,4,9,3,56,56,56
2020,4,9,4,56,56,56
2020,4,9,5,56,56,56
2020,4,9,6,120,120,120
2020,4,9,7,68,68,68
2020,4,9,8,62,62,62
2020,4,9,9,68,68,68
2020,4,9,10,82,82,82
2020,4,9,11,79,79,79
2020,4,9,12,82,82,82
2020,4,9,13,86,86,86
2020,4,9,14,80,80,80
2020,4,9,15,81,81,81
2020,4,9,16,92,92,92
2020,4,9,17,105,105,105
2020,4,9,18,113,113,113
2020,4,9,19,85,85,85
2020,4,9,20,85,85,85
2020,4,9,21,87,87,87
2020,4,9,22,68,68,68
2020,4,9,23,64,64,64
2020,4,9,24,58,58,58
2020,4,10,1,55,55,55
2020,4,10,2,23,23,23
2020,4,10,3,10,10,10
2020,4,10,4,13,13,13
2020,4,10,5,11,11,11
2020,4,10,6,106,106,106
2020,4,10,7,21,21,21
2020,4,10,8,21,21,21
2020,4,10,9,16,16,16
2020,4,10,10,16,16,16
2020,4,10,11,16,16,16
2020,4,10,12,16,16,16
2020,4,10,13,37,37,37
2020,4,10,14,42,42,42
2020,4,10,15,49,49,49
2020,4,10,16,46,46,46
2020,4,10,17,50,50,50
2020,4,10,18,78,78,78
2020,4,10,19,16,16,16
2020,4,10,20,19,19,19
2020,4,10,21,20,20,20
2020,4,10,22,75,75,75
2020,4,10,23,92,92,92
2020,4,10,24,93,93,93
2020,4,11,1,93,93,93
2020,4,11,2,93,93,93
2020,4,11,3,92,92,92
2020,4,11,4,91,91,91
2020,4,11,5,84,84,84
2020,4,11,6,124,124,124
2020,4,11,7,51,51,51
2020,4,11,8,54,54,54
2020,4,11,9,91,91,91
2020,4,11,10,95,95,95
2020,4,11,11,94,94,94
2020,4,11,12,92,92,92
2020,4,11,13,72,72,72
2020,4,11,14,79,79,79
2020,4,11,15,73,73,73
2020,4,11,16,84,84,84
2020,4,11,17,103,103,103
2020,4,11,18,113,113,113
2020,4,11,19,92,92,92
2020,4,11,20,92,92,92
2020,4,11,21,93,93,93
2020,4,11,22,91,91,91
2020,4,11,23,95,95,95
2020,4,11,24,97,97,97
2020,4,12,1,97,97,97
2020,4,12,2,94,94,94
2020,4,12,3,91,91,91
2020,4,12,4,92,92,92
2020,4,12,5,92,92,92
2020,4,12,6,140,140,140
2020,4,12,7,93,93,93
2020,4,12,8,93,93,93
2020,4,12,9,94,94,94
2020,4,12,10,92,92,92
2020,4,12,11,81,81,81
2020,4,12,12,68,68,68
2020,4,12,13,77,77,77
2020,4,12,14,64,64,64
2020,4,12,15,80,80,80
2020,4,12,16,45,45,45
2020,4,12,17,45,45,45
2020,4,12,18,81,81,81
2020,4,12,19,12,12,12
2020,4,12,20,10,10,10
2020,4,12,21,15,15,15
2020,4,12,22,45,45,45
2020,4,12,23,53,53,53
2020,4,12,24,51,51,51
2020,4,13,1,53,53,53
2020,4,13,2,65,65,65
2020,4,13,3,57,57,57
2020,4,13,4,65,65,65
2020,4,13,5,72,72,72
2020,4,13,6,129,129,129
2020,4,13,7,79,79,79
2020,4,13,8,86,86,86
2020,4,13,9,110,110,110
2020,4,13,10,135,135,135
2020,4,13,11,134,134,134
2020,4,13,12,107,107,107
2020,4,13,13,106,106,106
2020,4,13,14,109,109,109
2020,4,13,15,104,104,104
2020,4,13,16,120,120,120
2020,4,13,17,102,102,102
2020,4,13,18,38,38,38
2020,4,13,19,16,16,16
2020,4,13,20,18,18,18
2020,4,13,21,34,34,34
2020,4,13,22,39,39,39
2020,4,13,23,39,39,39
2020,4,13,24,24,24,24
2020,4,14,1,25,25,25
2020,4,14,2,41,41,41
2020,4,14,3,37,37,37
2020,4,14,4,42,42,42
2020,4,14,5,44,44,44
2020,4,14,6,119,119,119
2020,4,14,7,60,60,60
2020,4,14,8,78,78,78
2020,4,14,9,78,78,78
2020,4,14,10,89,89,89
2020,4,14,11,87,87,87
2020,4,14,12,75,75,75
2020,4,14,13,66,66,66
2020,4,14,14,67,67,67
2020,4,14,15,100,100,100
2020,4,14,16,61,61,61
2020,4,14,17,56,56,56
2020,4,14,18,17,17,17
2020,4,14,19,28,28,28
2020,4,14,20,31,31,31
2020,4,14,21,66,66,66
2020,4,14,22,69,69,69
2020,4,14,23,74,74,74
2020,4,14,24,79,79,79
2020,4,15,1,87,87,87
2020,4,15,2,92,92,92
2020,4,15,3,92,92,92
2020,4,15,4,91,91,91
2020,4,15,5,95,95,95
2020,4,15,6,140,140,140
2020,4,15,7,94,94,94
2020,4,15,8,94,94,94
2020,4,15,9,94,94,94
2020,4,15,10,88,88,88
2020,4,15,11,94,94,94
2020,4,15,12,93,93,93
2020,4,15,13,80,80,80
2020,4,15,14,75,75,75
2020,4,15,15,79,79,79
2020,4,15,16,92,92,92
2020,4,15,17,92,92,92
2020,4,15,18,95,95,95
2020,4,15,19,90,90,90
2020,4,15,20,89,89,89
2020,4,15,21,92,92,92
2020,4,15,22,94,94,94
2020,4,15,23,94,94,94
2020,4,15,24,97,97,97
2020,4,16,1,98,98,98
2020,4,16,2,97,97,97
2020,4,16,3,92,92,92
2020,4,16,4,92,92,92
2020,4,16,5,92,92,92
2020,4,16,6,84,84,84
2020,4,16,7,87,87,87
2020,4,16,8,92,92,92
2020,4,16,9,96,96,96
2020,4,16,10,94,94,94
2020,4,16,11,93,93,93
2020,4,16,12,97,97,97
2020,4,16,13,97,97,97
2020,4,16,14,98,98,98
2020,4,16,15,99,99,99
2020,4,16,16,99,99,99
2020,4,16,17,97,97,97
2020,4,16,18,92,92,92
2020,4,16,19,84,84,84
2020,4,16,20,65,65,65
2020,4,16,21,90,90,90
2020,4,16,22,89,89,89
2020,4,16,23,89,89,89
2020,4,16,24,91,91,91
2020,4,17,1,93,93,93
2020,4,17,2,92,92,92
2020,4,17,3,92,92,92
2020,4,17,4,92,92,92
2020,4,17,5,93,93,93
2020,4,17,6,141,141,141
2020,4,17,7,97,97,97
2020,4,17,8,97,97,97
2020,4,17,9,106,106,106
2020,4,17,10,106,106,106
2020,4,17,11,116,116,116
2020,4,17,12,115,115,115
2020,4,17,13,126,126,126
2020,4,17,14,120,120,120
2020,4,17,15,125,125,125
2020,4,17,16,137,137,137
2020,4,17,17,124,124,124
2020,4,17,18,100,100,100
2020,4,17,19,97,97,97
2020,4,17,20,95,95,95
2020,4,17,21,97,97,97
2020,4,17,22,94,94,94
2020,4,17,23,96,96,96
2020,4,17,24,96,96,96
2020,4,18,1,94,94,94
2020,4,18,2,91,91,91
2020,4,18,3,91,91,91
2020,4,18,4,92,92,92
2020,4,18,5,93,93,93
2020,4,18,6,139,139,139
2020,4,18,7,78,78,78
2020,4,18,8,45,45,45
2020,4,18,9,63,63,63
2020,4,18,10,69,69,69
2020,4,18,11,101,101,101
2020,4,18,12,114,114,114
2020,4,18,13,118,118,118
2020,4,18,14,115,115,115
2020,4,18,15,103,103,103
2020,4,18,16,95,95,95
2020,4,18,17,97,97,97
2020,4,18,18,118,118,118
2020,4,18,19,94,94,94
2020,4,18,20,92,92,92
2020,4,18,21,92,92,92
2020,4,18,22,96,96,96
2020,4,18,23,57,57,57
2020,4,18,24,64,64,64
2020,4,19,1,56,56,56
2020,4,19,2,63,63,63
2020,4,19,3,56,56,56
2020,4,19,4,56,56,56
2020,4,19,5,64,64,64
2020,4,19,6,126,126,126
2020,4,19,7,89,89,89
2020,4,19,8,98,98,98
2020,4,19,9,106,106,106
2020,4,19,10,101,101,101
2020,4,19,11,85,85,85
2020,4,19,12,58,58,58
2020,4,19,13,56,56,56
2020,4,19,14,38,38,38
2020,4,19,15,38,38,38
2020,4,19,16,73,73,73
2020,4,19,17,76,76,76
2020,4,19,18,83,83,83
2020,4,19,19,9,9,9
2020,4,19,20,3,3,3
2020,4,19,21,20,20,20
2020,4,19,22,46,46,46
2020,4,19,23,57,57,57
2020,4,19,24,85,85,85
2020,4,20,1,93,93,93
2020,4,20,2,91,91,91
2020,4,20,3,93,93,93
2020,4,20,4,91,91,91
2020,4,20,5,91,91,91
2020,4,20,6,141,141,141
2020,4,20,7,98,98,98
2020,4,20,8,96,96,96
2020,4,20,9,93,93,93
2020,4,20,10,93,93,93
2020,4,20,11,94,94,94
2020,4,20,12,95,95,95
2020,4,20,13,98,98,98
2020,4,20,14,97,97,97
2020,4,20,15,98,98,98
2020,4,20,16,96,96,96
2020,4,20,17,95,95,95
2020,4,20,18,91,91,91
2020,4,20,19,79,79,79
2020,4,20,20,86,86,86
2020,4,20,21,77,77,77
2020,4,20,22,84,84,84
2020,4,20,23,82,82,82
2020,4,20,24,85,85,85
2020,4,21,1,78,78,78
2020,4,21,2,74,74,74
2020,4,21,3,64,64,64
2020,4,21,4,53,53,53
2020,4,21,5,56,56,56
2020,4,21,6,66,66,66
2020,4,21,7,54,54,54
2020,4,21,8,56,56,56
2020,4,21,9,20,20,20
2020,4,21,10,16,16,16
2020,4,21,11,16,16,16
2020,4,21,12,34,34,34
2020,4,21,13,34,34,34
2020,4,21,14,34,34,34
2020,4,21,15,37,37,37
2020,4,21,16,36,36,36
2020,4,21,17,41,41,41
2020,4,21,18,33,33,33
2020,4,21,19,9,9,9
2020,4,21,20,19,19,19
2020,4,21,21,31,31,31
2020,4,21,22,63,63,63
2020,4,21,23,85,85,85
2020,4,21,24,90,90,90
2020,4,22,1,93,93,93
2020,4,22,2,91,91,91
2020,4,22,3,88,88,88
2020,4,22,4,89,89,89
2020,4,22,5,90,90,90
2020,4,22,6,88,88,88
2020,4,22,7,87,87,87
2020,4,22,8,89,89,89
2020,4,22,9,56,56,56
2020,4,22,10,21,21,21
2020,4,22,11,16,16,16
2020,4,22,12,33,33,33
2020,4,22,13,33,33,33
2020,4,22,14,33,33,33
2020,4,22,15,36,36,36
2020,4,22,16,36,36,36
2020,4,22,17,41,41,41
2020,4,22,18,33,33,33
2020,4,22,19,12,12,12
2020,4,22,20,23,23,23
2020,4,22,21,34,34,34
2020,4,22,22,47,47,47
2020,4,22,23,83,83,83
2020,4,22,24,86,86,86
2020,4,23,1,86,86,86
2020,4,23,2,89,89,89
2020,4,23,3,88,88,88
2020,4,23,4,87,87,87
2020,4,23,5,79,79,79
2020,4,23,6,78,78,78
2020,4,23,7,87,87,87
2020,4,23,8,91,91,91
2020,4,23,9,68,68,68
2020,4,23,10,41,41,41
2020,4,23,11,29,29,29
2020,4,23,12,36,36,36
2020,4,23,13,34,34,34
2020,4,23,14,33,33,33
2020,4,23,15,36,36,36
2020,4,23,16,37,37,37
2020,4,23,17,42,42,42
2020,4,23,18,34,34,34
2020,4,23,19,6,6,6
2020,4,23,20,14,14,14
2020,4,23,21,68,68,68
2020,4,23,22,92,92,92
2020,4,23,23,96,96,96
2020,4,23,24,68,68,68
2020,4,24,1,94,94,94
2020,4,24,2,94,94,94
2020,4,24,3,92,92,92
2020,4,24,4,91,91,91
2020,4,24,5,91,91,91
2020,4,24,6,95,95,95
2020,4,24,7,94,94,94
2020,4,24,8,95,95,95
2020,4,24,9,105,105,105
2020,4,24,10,89,89,89
2020,4,24,11,85,85,85
2020,4,24,12,80,80,80
2020,4,24,13,76,76,76
2020,4,24,14,81,81,81
2020,4,24,15,82,82,82
2020,4,24,16,85,85,85
2020,4,24,17,85,85,85
2020,4,24,18,89,89,89
2020,4,24,19,85,85,85
2020,4,24,20,91,91,91
2020,4,24,21,92,92,92
2020,4,24,22,91,91,91
2020,4,24,23,91,91,91
2020,4,24,24,91,91,91
2020,4,25,1,92,92,92
2020,4,25,2,92,92,92
2020,4,25,3,93,93,93
2020,4,25,4,93,93,93
2020,4,25,5,91,91,91
2020,4,25,6,89,89,89
2020,4,25,7,85,85,85
2020,4,25,8,86,86,86
2020,4,25,9,85,85,85
2020,4,25,10,101,101,101
2020,4,25,11,105,105,105
2020,4,25,12,119,119,119
2020,4,25,13,118,118,118
2020,4,25,14,118,118,118
2020,4,25,15,119,119,119
2020,4,25,16,112,112,112
2020,4,25,17,107,107,107
2020,4,25,18,97,97,97
2020,4,25,19,89,89,89
2020,4,25,20,87,87,87
2020,4,25,21,86,86,86
2020,4,25,22,93,93,93
2020,4,25,23,92,92,92
2020,4,25,24,88,88,88
2020,4,26,1,87,87,87
2020,4,26,2,93,93,93
2020,4,26,3,91,91,91
2020,4,26,4,93,93,93
2020,4,26,5,94,94,94
2020,4,26,6,98,98,98
2020,4,26,7,96,96,96
2020,4,26,8,98,98,98
2020,4,26,9,96,96,96
2020,4,26,10,94,94,94
2020,4,26,11,92,92,92
2020,4,26,12,97,97,97
2020,4,26,13,98,98,98
2020,4,26,14,98,98,98
2020,4,26,15,99,99,99
2020,4,26,16,116,116,116
2020,4,26,17,106,106,106
2020,4,26,18,101,101,101
2020,4,26,19,91,91,91
2020,4,26,20,97,97,97
2020,4,26,21,81,81,81
2020,4,26,22,73,73,73
2020,4,26,23,62,62,62
2020,4,26,24,67,67,67
2020,4,27,1,70,70,70
2020,4,27,2,73,73,73
2020,4,27,3,76,76,76
2020,4,27,4,77,77,77
2020,4,27,5,78,78,78
2020,4,27,6,87,87,87
2020,4,27,7,90,90,90
2020,4,27,8,100,100,100
2020,4,27,9,93,93,93
2020,4,27,10,94,94,94
2020,4,27,11,90,90,90
2020,4,27,12,90,90,90
2020,4,27,13,72,72,72
2020,4,27,14,54,54,54
2020,4,27,15,40,40,40
2020,4,27,16,37,37,37
2020,4,27,17,46,46,46
2020,4,27,18,35,35,35
2020,4,27,19,18,18,18
2020,4,27,20,16,16,16
2020,4,27,21,3,3,3
2020,4,27,22,24,24,24
2020,4,27,23,11,11,11
2020,4,27,24,28,28,28
2020,4,28,1,59,59,59
2020,4,28,2,75,75,75
2020,4,28,3,76,76,76
2020,4,28,4,89,89,89
2020,4,28,5,93,93,93
2020,4,28,6,95,95,95
2020,4,28,7,94,94,94
2020,4,28,8,94,94,94
2020,4,28,9,81,81,81
2020,4,28,10,87,87,87
2020,4,28,11,85,85,85
2020,4,28,12,91,91,91
2020,4,28,13,75,75,75
2020,4,28,14,67,67,67
2020,4,28,15,60,60,60
2020,4,28,16,57,57,57
2020,4,28,17,57,57,57
2020,4,28,18,33,33,33
2020,4,28,19,3,3,3
2020,4,28,20,3,3,3
2020,4,28,21,3,3,3
2020,4,28,22,3,3,3
2020,4,28,23,6,6,6
2020,4,28,24,3,3,3
2020,4,29,1,3,3,3
2020,4,29,2,10,10,10
2020,4,29,3,10,10,10
2020,4,29,4,9,9,9
2020,4,29,5,39,39,39
2020,4,29,6,57,57,57
2020,4,29,7,67,67,67
2020,4,29,8,69,69,69
2020,4,29,9,69,69,69
2020,4,29,10,63,63,63
2020,4,29,11,57,57,57
2020,4,29,12,85,85,85
2020,4,29,13,79,79,79
2020,4,29,14,87,87,87
2020,4,29,15,103,103,103
2020,4,29,16,113,113,113
2020,4,29,17,104,104,104
2020,4,29,18,99,99,99
2020,4,29,19,91,91,91
2020,4,29,20,85,85,85
2020,4,29,21,93,93,93
2020,4,29,22,92,92,92
2020,4,29,23,94,94,94
2020,4,29,24,96,96,96
2020,4,30,1,94,94,94
2020,4,30,2,91,91,91
2020,4,30,3,93,93,93
2020,4,30,4,88,88,88
2020,4,30,5,89,89,89
2020,4,30,6,95,95,95
2020,4,30,7,96,96,96
2020,4,30,8,106,106,106
2020,4,30,9,94,94,94
2020,4,30,10,77,77,77
2020,4,30,11,82,82,82
2020,4,30,12,54,54,54
2020,4,30,13,81,81,81
2020,4,30,14,83,83,83
2020,4,30,15,61,61,61
2020,4,30,16,73,73,73
2020,4,30,17,76,76,76
2020,4,30,18,37,37,37
2020,4,30,19,13,13,13
2020,4,30,20,8,8,8
2020,4,30,21,3,3,3
2020,4,30,22,5,5,5
2020,4,30,23,7,7,7
2020,4,30,24,3,3,3
2020,5,1,1,3,3,3
2020,5,1,2,3,3,3
2020,5,1,3,9,9,9
2020,5,1,4,10,10,10
2020,5,1,5,9,9,9
2020,5,1,6,25,25,25
2020,5,1,7,37,37,37
2020,5,1,8,34,34,34
2020,5,1,9,52,52,52
2020,5,1,10,52,52,52
2020,5,1,11,17,17,17
2020,5,1,12,34,34,34
2020,5,1,13,33,33,33
2020,5,1,14,33,33,33
2020,5,1,15,36,36,36
2020,5,1,16,37,37,37
2020,5,1,17,41,41,41
2020,5,1,18,34,34,34
2020,5,1,19,18,18,18
2020,5,1,20,14,14,14
2020,5,1,21,24,24,24
2020,5,1,22,21,21,21
2020,5,1,23,22,22,22
2020,5,1,24,9,9,9
2020,5,2,1,10,10,10
2020,5,2,2,13,13,13
2020,5,2,3,16,16,16
2020,5,2,4,12,12,12
2020,5,2,5,16,16,16
2020,5,2,6,38,38,38
2020,5,2,7,38,38,38
2020,5,2,8,69,69,69
2020,5,2,9,78,78,78
2020,5,2,10,53,53,53
2020,5,2,11,61,61,61
2020,5,2,12,56,56,56
2020,5,2,13,61,61,61
2020,5,2,14,50,50,50
2020,5,2,15,82,82,82
2020,5,2,16,85,85,85
2020,5,2,17,84,84,84
2020,5,2,18,74,74,74
2020,5,2,19,76,76,76
2020,5,2,20,84,84,84
2020,5,2,21,77,77,77
2020,5,2,22,85,85,85
2020,5,2,23,92,92,92
2020,5,2,24,96,96,96
2020,5,3,1,94,94,94
2020,5,3,2,97,97,97
2020,5,3,3,96,96,96
2020,5,3,4,96,96,96
2020,5,3,5,97,97,97
2020,5,3,6,98,98,98
2020,5,3,7,96,96,96
2020,5,3,8,92,92,92
2020,5,3,9,93,93,93
2020,5,3,10,87,87,87
2020,5,3,11,86,86,86
2020,5,3,12,89,89,89
2020,5,3,13,76,76,76
2020,5,3,14,66,66,66
2020,5,3,15,64,64,64
2020,5,3,16,59,59,59
2020,5,3,17,60,60,60
2020,5,3,18,44,44,44
2020,5,3,19,24,24,24
2020,5,3,20,24,24,24
2020,5,3,21,37,37,37
2020,5,3,22,46,46,46
2020,5,3,23,83,83,83
2020,5,3,24,83,83,83
2020,5,4,1,69,69,69
2020,5,4,2,51,51,51
2020,5,4,3,23,23,23
2020,5,4,4,29,29,29
2020,5,4,5,72,72,72
2020,5,4,6,95,95,95
2020,5,4,7,93,93,93
2020,5,4,8,94,94,94
2020,5,4,9,91,91,91
2020,5,4,10,91,91,91
2020,5,4,11,92,92,92
2020,5,4,12,94,94,94
2020,5,4,13,97,97,97
2020,5,4,14,97,97,97
2020,5,4,15,98,98,98
2020,5,4,16,98,98,98
2020,5,4,17,105,105,105
2020,5,4,18,79,79,79
2020,5,4,19,70,70,70
2020,5,4,20,85,85,85
2020,5,4,21,98,98,98
2020,5,4,22,89,89,89
2020,5,4,23,91,91,91
2020,5,4,24,97,97,97
2020,5,5,1,97,97,97
2020,5,5,2,96,96,96
2020,5,5,3,95,95,95
2020,5,5,4,94,94,94
2020,5,5,5,92,92,92
2020,5,5,6,93,93,93
2020,5,5,7,94,94,94
2020,5,5,8,93,93,93
2020,5,5,9,68,68,68
2020,5,5,10,48,48,48
2020,5,5,11,40,40,40
2020,5,5,12,51,51,51
2020,5,5,13,52,52,52
2020,5,5,14,55,55,55
2020,5,5,15,52,52,52
2020,5,5,16,51,51,51
2020,5,5,17,54,54,54
2020,5,5,18,38,38,38
2020,5,5,19,11,11,11
2020,5,5,20,7,7,7
2020,5,5,21,5,5,5
2020,5,5,22,3,3,3
2020,5,5,23,4,4,4
2020,5,5,24,3,3,3
2020,5,6,1,9,9,9
2020,5,6,2,33,33,33
2020,5,6,3,55,55,55
2020,5,6,4,59,59,59
2020,5,6,5,65,65,65
2020,5,6,6,75,75,75
2020,5,6,7,84,84,84
2020,5,6,8,81,81,81
2020,5,6,9,42,42,42
2020,5,6,10,38,38,38
2020,5,6,11,42,42,42
2020,5,6,12,49,49,49
2020,5,6,13,50,50,50
2020,5,6,14,41,41,41
2020,5,6,15,42,42,42
2020,5,6,16,47,47,47
2020,5,6,17,56,56,56
2020,5,6,18,79,79,79
2020,5,6,19,85,85,85
2020,5,6,20,92,92,92
2020,5,6,21,91,91,91
2020,5,6,22,91,91,91
2020,5,6,23,91,91,91
2020,5,6,24,91,91,91
2020,5,7,1,93,93,93
2020,5,7,2,94,94,94
2020,5,7,3,93,93,93
2020,5,7,4,91,91,91
2020,5,7,5,92,92,92
2020,5,7,6,96,96,96
2020,5,7,7,98,98,98
2020,5,7,8,98,98,98
2020,5,7,9,89,89,89
2020,5,7,10,99,99,99
2020,5,7,11,89,89,89
2020,5,7,12,91,91,91
2020,5,7,13,77,77,77
2020,5,7,14,71,71,71
2020,5,7,15,71,71,71
2020,5,7,16,60,60,60
2020,5,7,17,58,58,58
2020,5,7,18,68,68,68
2020,5,7,19,56,56,56
2020,5,7,20,52,52,52
2020,5,7,21,60,60,60
2020,5,7,22,60,60,60
2020,5,7,23,49,49,49
2020,5,7,24,37,37,37
2020,5,8,1,42,42,42
2020,5,8,2,60,60,60
2020,5,8,3,57,57,57
2020,5,8,4,54,54,54
2020,5,8,5,32,32,32
2020,5,8,6,35,35,35
2020,5,8,7,42,42,42
2020,5,8,8,42,42,42
2020,5,8,9,54,54,54
2020,5,8,10,16,16,16
2020,5,8,11,16,16,16
2020,5,8,12,33,33,33
2020,5,8,13,33,33,33
2020,5,8,14,33,33,33
2020,5,8,15,36,36,36
2020,5,8,16,36,36,36
2020,5,8,17,41,41,41
2020,5,8,18,55,55,55
2020,5,8,19,58,58,58
2020,5,8,20,43,43,43
2020,5,8,21,60,60,60
2020,5,8,22,86,86,86
2020,5,8,23,93,93,93
2020,5,8,24,93,93,93
2020,5,9,1,93,93,93
2020,5,9,2,92,92,92
2020,5,9,3,94,94,94
2020,5,9,4,93,93,93
2020,5,9,5,92,92,92
2020,5,9,6,95,95,95
2020,5,9,7,96,96,96
2020,5,9,8,93,93,93
2020,5,9,9,93,93,93
2020,5,9,10,94,94,94
2020,5,9,11,91,91,91
2020,5,9,12,95,95,95
2020,5,9,13,99,99,99
2020,5,9,14,98,98,98
2020,5,9,15,98,98,98
