Year,Month,Day,Period,Area 1,Area 2,Area 3
2020,4,3,1,53,53,53
2020,4,3,2,52,52,52
2020,4,3,3,87,87,87
2020,4,3,4,93,93,93
2020,4,3,5,91,91,91
2020,4,3,6,93,93,93
2020,4,3,7,153,153,153
2020,4,3,8,154,154,154
2020,4,3,9,139,139,139
2020,4,3,10,138,138,138
2020,4,3,11,131,131,131
2020,4,3,12,82,82,82
2020,4,3,13,72,72,72
2020,4,3,14,70,70,70
2020,4,3,15,66,66,66
2020,4,3,16,55,55,55
2020,4,3,17,52,52,52
2020,4,3,18,5,5,5
2020,4,3,19,5,5,5
2020,4,3,20,13,13,13
2020,4,3,21,39,39,39
2020,4,3,22,72,72,72
2020,4,3,23,71,71,71
2020,4,3,24,70,70,70
2020,4,4,1,87,87,87
2020,4,4,2,90,90,90
2020,4,4,3,87,87,87
2020,4,4,4,84,84,84
2020,4,4,5,79,79,79
2020,4,4,6,243,243,243
2020,4,4,7,146,146,146
2020,4,4,8,145,145,145
2020,4,4,9,105,105,105
2020,4,4,10,94,94,94
2020,4,4,11,108,108,108
2020,4,4,12,111,111,111
2020,4,4,13,113,113,113
2020,4,4,14,115,115,115
2020,4,4,15,90,90,90
2020,4,4,16,71,71,71
2020,4,4,17,86,86,86
2020,4,4,18,90,90,90
2020,4,4,19,84,84,84
2020,4,4,20,82,82,82
2020,4,4,21,87,87,87
2020,4,4,22,83,83,83
2020,4,4,23,90,90,90
2020,4,4,24,89,89,89
2020,4,5,1,86,86,86
2020,4,5,2,72,72,72
2020,4,5,3,73,73,73
2020,4,5,4,71,71,71
2020,4,5,5,67,67,67
2020,4,5,6,76,76,76
2020,4,5,7,85,85,85
2020,4,5,8,87,87,87
2020,4,5,9,74,74,74
2020,4,5,10,70,70,70
2020,4,5,11,68,68,68
2020,4,5,12,47,47,47
2020,4,5,13,51,51,51
2020,4,5,14,50,50,50
2020,4,5,15,40,40,40
2020,4,5,16,37,37,37
2020,4,5,17,43,43,43
2020,4,5,18,52,52,52
2020,4,5,19,43,43,43
2020,4,5,20,65,65,65
2020,4,5,21,88,88,88
2020,4,5,22,92,92,92
2020,4,5,23,93,93,93
2020,4,5,24,90,90,90
2020,4,6,1,82,82,82
2020,4,6,2,70,70,70
2020,4,6,3,63,63,63
2020,4,6,4,57,57,57
2020,4,6,5,63,63,63
2020,4,6,6,256,256,256
2020,4,6,7,197,197,197
2020,4,6,8,187,187,187
2020,4,6,9,188,188,188
2020,4,6,10,184,184,184
2020,4,6,11,175,175,175
2020,4,6,12,73,73,73
2020,4,6,13,93,93,93
2020,4,6,14,93,93,93
2020,4,6,15,74,74,74
2020,4,6,16,84,84,84
2020,4,6,17,68,68,68
2020,4,6,18,92,92,92
2020,4,6,19,92,92,92
2020,4,6,20,91,91,91
2020,4,6,21,91,91,91
2020,4,6,22,90,90,90
2020,4,6,23,84,84,84
2020,4,6,24,84,84,84
2020,4,7,1,90,90,90
2020,4,7,2,88,88,88
2020,4,7,3,86,86,86
2020,4,7,4,88,88,88
2020,4,7,5,79,79,79
2020,4,7,6,251,251,251
2020,4,7,7,166,166,166
2020,4,7,8,165,165,165
2020,4,7,9,165,165,165
2020,4,7,10,165,165,165
2020,4,7,11,165,165,165
2020,4,7,12,79,79,79
2020,4,7,13,79,79,79
2020,4,7,14,66,66,66
2020,4,7,15,56,56,56
2020,4,7,16,43,43,43
2020,4,7,17,44,44,44
2020,4,7,18,26,26,26
2020,4,7,19,29,29,29
2020,4,7,20,30,30,30
2020,4,7,21,59,59,59
2020,4,7,22,64,64,64
2020,4,7,23,38,38,38
2020,4,7,24,48,48,48
2020,4,8,1,46,46,46
2020,4,8,2,40,40,40
2020,4,8,3,31,31,31
2020,4,8,4,63,63,63
2020,4,8,5,69,69,69
2020,4,8,6,252,252,252
2020,4,8,7,108,108,108
2020,4,8,8,108,108,108
2020,4,8,9,135,135,135
2020,4,8,10,130,130,130
2020,4,8,11,111,111,111
2020,4,8,12,87,87,87
2020,4,8,13,90,90,90
2020,4,8,14,97,97,97
2020,4,8,15,82,82,82
2020,4,8,16,78,78,78
2020,4,8,17,86,86,86
2020,4,8,18,93,93,93
2020,4,8,19,92,92,92
2020,4,8,20,92,92,92
2020,4,8,21,91,91,91
2020,4,8,22,75,75,75
2020,4,8,23,55,55,55
2020,4,8,24,48,48,48
2020,4,9,1,42,42,42
2020,4,9,2,41,41,41
2020,4,9,3,41,41,41
2020,4,9,4,41,41,41
2020,4,9,5,41,41,41
2020,4,9,6,50,50,50
2020,4,9,7,58,58,58
2020,4,9,8,52,52,52
2020,4,9,9,65,65,65
2020,4,9,10,79,79,79
2020,4,9,11,76,76,76
2020,4,9,12,66,66,66
2020,4,9,13,71,71,71
2020,4,9,14,64,64,64
2020,4,9,15,61,61,61
2020,4,9,16,76,76,76
2020,4,9,17,92,92,92
2020,4,9,18,105,105,105
2020,4,9,19,81,81,81
2020,4,9,20,81,81,81
2020,4,9,21,83,83,83
2020,4,9,22,67,67,67
2020,4,9,23,64,64,64
2020,4,9,24,59,59,59
2020,4,10,1,57,57,57
2020,4,10,2,27,27,27
2020,4,10,3,13,13,13
2020,4,10,4,16,16,16
2020,4,10,5,15,15,15
2020,4,10,6,29,29,29
2020,4,10,7,28,28,28
2020,4,10,8,28,28,28
2020,4,10,9,36,36,36
2020,4,10,10,36,36,36
2020,4,10,11,36,36,36
2020,4,10,12,37,37,37
2020,4,10,13,26,26,26
2020,4,10,14,35,35,35
2020,4,10,15,37,37,37
2020,4,10,16,33,33,33
2020,4,10,17,33,33,33
2020,4,10,18,73,73,73
2020,4,10,19,20,20,20
2020,4,10,20,23,23,23
2020,4,10,21,24,24,24
2020,4,10,22,73,73,73
2020,4,10,23,88,88,88
2020,4,10,24,90,90,90
2020,4,11,1,90,90,90
2020,4,11,2,90,90,90
2020,4,11,3,88,88,88
2020,4,11,4,87,87,87
2020,4,11,5,81,81,81
2020,4,11,6,72,72,72
2020,4,11,7,57,57,57
2020,4,11,8,59,59,59
2020,4,11,9,93,93,93
2020,4,11,10,97,97,97
2020,4,11,11,99,99,99
2020,4,11,12,79,79,79
2020,4,11,13,53,53,53
2020,4,11,14,63,63,63
2020,4,11,15,51,51,51
2020,4,11,16,65,65,65
2020,4,11,17,93,93,93
2020,4,11,18,116,116,116
2020,4,11,19,91,91,91
2020,4,11,20,91,91,91
2020,4,11,21,90,90,90
2020,4,11,22,92,92,92
2020,4,11,23,92,92,92
2020,4,11,24,92,92,92
2020,4,12,1,92,92,92
2020,4,12,2,93,93,93
2020,4,12,3,93,93,93
2020,4,12,4,92,92,92
2020,4,12,5,91,91,91
2020,4,12,6,96,96,96
2020,4,12,7,96,96,96
2020,4,12,8,97,97,97
2020,4,12,9,97,97,97
2020,4,12,10,94,94,94
2020,4,12,11,85,85,85
2020,4,12,12,75,75,75
2020,4,12,13,71,71,71
2020,4,12,14,59,59,59
2020,4,12,15,55,55,55
2020,4,12,16,32,32,32
2020,4,12,17,36,36,36
2020,4,12,18,64,64,64
2020,4,12,19,16,16,16
2020,4,12,20,13,13,13
2020,4,12,21,19,19,19
2020,4,12,22,48,48,48
2020,4,12,23,55,55,55
2020,4,12,24,54,54,54
2020,4,13,1,56,56,56
2020,4,13,2,65,65,65
2020,4,13,3,59,59,59
2020,4,13,4,65,65,65
2020,4,13,5,71,71,71
2020,4,13,6,78,78,78
2020,4,13,7,140,140,140
2020,4,13,8,181,181,181
2020,4,13,9,121,121,121
2020,4,13,10,185,185,185
2020,4,13,11,184,184,184
2020,4,13,12,113,113,113
2020,4,13,13,112,112,112
2020,4,13,14,102,102,102
2020,4,13,15,100,100,100
2020,4,13,16,83,83,83
2020,4,13,17,80,80,80
2020,4,13,18,29,29,29
2020,4,13,19,20,20,20
2020,4,13,20,21,21,21
2020,4,13,21,38,38,38
2020,4,13,22,43,43,43
2020,4,13,23,43,43,43
2020,4,13,24,28,28,28
2020,4,14,1,29,29,29
2020,4,14,2,44,44,44
2020,4,14,3,41,41,41
2020,4,14,4,46,46,46
2020,4,14,5,47,47,47
2020,4,14,6,64,64,64
2020,4,14,7,102,102,102
2020,4,14,8,130,130,130
2020,4,14,9,97,97,97
2020,4,14,10,116,116,116
2020,4,14,11,114,114,114
2020,4,14,12,95,95,95
2020,4,14,13,81,81,81
2020,4,14,14,81,81,81
2020,4,14,15,52,52,52
2020,4,14,16,40,40,40
2020,4,14,17,38,38,38
2020,4,14,18,21,21,21
2020,4,14,19,32,32,32
2020,4,14,20,35,35,35
2020,4,14,21,66,66,66
2020,4,14,22,68,68,68
2020,4,14,23,72,72,72
2020,4,14,24,76,76,76
2020,4,15,1,83,83,83
2020,4,15,2,91,91,91
2020,4,15,3,92,92,92
2020,4,15,4,93,93,93
2020,4,15,5,92,92,92
2020,4,15,6,97,97,97
2020,4,15,7,95,95,95
2020,4,15,8,95,95,95
2020,4,15,9,97,97,97
2020,4,15,10,90,90,90
2020,4,15,11,97,97,97
2020,4,15,12,85,85,85
2020,4,15,13,73,73,73
2020,4,15,14,69,69,69
2020,4,15,15,69,69,69
2020,4,15,16,81,81,81
2020,4,15,17,79,79,79
2020,4,15,18,87,87,87
2020,4,15,19,86,86,86
2020,4,15,20,86,86,86
2020,4,15,21,92,92,92
2020,4,15,22,93,93,93
2020,4,15,23,93,93,93
2020,4,15,24,92,92,92
2020,4,16,1,92,92,92
2020,4,16,2,92,92,92
2020,4,16,3,85,85,85
2020,4,16,4,85,85,85
2020,4,16,5,85,85,85
2020,4,16,6,77,77,77
2020,4,16,7,80,80,80
2020,4,16,8,87,87,87
2020,4,16,9,99,99,99
2020,4,16,10,100,100,100
2020,4,16,11,100,100,100
2020,4,16,12,94,94,94
2020,4,16,13,93,93,93
2020,4,16,14,92,92,92
2020,4,16,15,91,91,91
2020,4,16,16,91,91,91
2020,4,16,17,84,84,84
2020,4,16,18,84,84,84
2020,4,16,19,80,80,80
2020,4,16,20,65,65,65
2020,4,16,21,86,86,86
2020,4,16,22,85,85,85
2020,4,16,23,85,85,85
2020,4,16,24,87,87,87
2020,4,17,1,90,90,90
2020,4,17,2,91,91,91
2020,4,17,3,92,92,92
2020,4,17,4,91,91,91
2020,4,17,5,93,93,93
2020,4,17,6,97,97,97
2020,4,17,7,109,109,109
2020,4,17,8,109,109,109
2020,4,17,9,113,113,113
2020,4,17,10,115,115,115
2020,4,17,11,130,130,130
2020,4,17,12,121,121,121
2020,4,17,13,116,116,116
2020,4,17,14,105,105,105
2020,4,17,15,112,112,112
2020,4,17,16,104,104,104
2020,4,17,17,98,98,98
2020,4,17,18,94,94,94
2020,4,17,19,92,92,92
2020,4,17,20,93,93,93
2020,4,17,21,92,92,92
2020,4,17,22,87,87,87
2020,4,17,23,92,92,92
2020,4,17,24,92,92,92
2020,4,18,1,93,93,93
2020,4,18,2,93,93,93
2020,4,18,3,93,93,93
2020,4,18,4,92,92,92
2020,4,18,5,90,90,90
2020,4,18,6,90,90,90
2020,4,18,7,78,78,78
2020,4,18,8,52,52,52
2020,4,18,9,79,79,79
2020,4,18,10,83,83,83
2020,4,18,11,125,125,125
2020,4,18,12,103,103,103
2020,4,18,13,107,107,107
2020,4,18,14,104,104,104
2020,4,18,15,88,88,88
2020,4,18,16,81,81,81
2020,4,18,17,88,88,88
2020,4,18,18,113,113,113
2020,4,18,19,93,93,93
2020,4,18,20,91,91,91
2020,4,18,21,93,93,93
2020,4,18,22,92,92,92
2020,4,18,23,42,42,42
2020,4,18,24,50,50,50
2020,4,19,1,41,41,41
2020,4,19,2,49,49,49
2020,4,19,3,41,41,41
2020,4,19,4,41,41,41
2020,4,19,5,51,51,51
2020,4,19,6,63,63,63
2020,4,19,7,83,83,83
2020,4,19,8,108,108,108
2020,4,19,9,112,112,112
2020,4,19,10,107,107,107
2020,4,19,11,95,95,95
2020,4,19,12,53,53,53
2020,4,19,13,51,51,51
2020,4,19,14,28,28,28
2020,4,19,15,15,15,15
2020,4,19,16,51,51,51
2020,4,19,17,48,48,48
2020,4,19,18,70,70,70
2020,4,19,19,12,12,12
2020,4,19,20,5,5,5
2020,4,19,21,24,24,24
2020,4,19,22,48,48,48
2020,4,19,23,59,59,59
2020,4,19,24,81,81,81
2020,4,20,1,90,90,90
2020,4,20,2,93,93,93
2020,4,20,3,93,93,93
2020,4,20,4,93,93,93
2020,4,20,5,92,92,92
2020,4,20,6,97,97,97
2020,4,20,7,96,96,96
2020,4,20,8,97,97,97
2020,4,20,9,99,99,99
2020,4,20,10,98,98,98
2020,4,20,11,97,97,97
2020,4,20,12,87,87,87
2020,4,20,13,89,89,89
2020,4,20,14,89,89,89
2020,4,20,15,87,87,87
2020,4,20,16,85,85,85
2020,4,20,17,82,82,82
2020,4,20,18,83,83,83
2020,4,20,19,76,76,76
2020,4,20,20,82,82,82
2020,4,20,21,75,75,75
2020,4,20,22,80,80,80
2020,4,20,23,79,79,79
2020,4,20,24,81,81,81
2020,4,21,1,75,75,75
2020,4,21,2,72,72,72
2020,4,21,3,64,64,64
2020,4,21,4,55,55,55
2020,4,21,5,58,58,58
2020,4,21,6,69,69,69
2020,4,21,7,59,59,59
2020,4,21,8,61,61,61
2020,4,21,9,39,39,39
2020,4,21,10,37,37,37
2020,4,21,11,37,37,37
2020,4,21,12,19,19,19
2020,4,21,13,21,21,21
2020,4,21,14,21,21,21
2020,4,21,15,10,10,10
2020,4,21,16,7,7,7
2020,4,21,17,7,7,7
2020,4,21,18,18,18,18
2020,4,21,19,12,12,12
2020,4,21,20,23,23,23
2020,4,21,21,35,35,35
2020,4,21,22,63,63,63
2020,4,21,23,82,82,82
2020,4,21,24,86,86,86
2020,4,22,1,90,90,90
2020,4,22,2,87,87,87
2020,4,22,3,84,84,84
2020,4,22,4,85,85,85
2020,4,22,5,86,86,86
2020,4,22,6,87,87,87
2020,4,22,7,85,85,85
2020,4,22,8,87,87,87
2020,4,22,9,66,66,66
2020,4,22,10,40,40,40
2020,4,22,11,36,36,36
2020,4,22,12,17,17,17
2020,4,22,13,17,17,17
2020,4,22,14,17,17,17
2020,4,22,15,7,7,7
2020,4,22,16,7,7,7
2020,4,22,17,7,7,7
2020,4,22,18,17,17,17
2020,4,22,19,15,15,15
2020,4,22,20,27,27,27
2020,4,22,21,38,38,38
2020,4,22,22,50,50,50
2020,4,22,23,80,80,80
2020,4,22,24,82,82,82
2020,4,23,1,82,82,82
2020,4,23,2,85,85,85
2020,4,23,3,84,84,84
2020,4,23,4,83,83,83
2020,4,23,5,76,76,76
2020,4,23,6,78,78,78
2020,4,23,7,86,86,86
2020,4,23,8,89,89,89
2020,4,23,9,75,75,75
2020,4,23,10,55,55,55
2020,4,23,11,47,47,47
2020,4,23,12,25,25,25
2020,4,23,13,20,20,20
2020,4,23,14,18,18,18
2020,4,23,15,7,7,7
2020,4,23,16,13,13,13
2020,4,23,17,13,13,13
2020,4,23,18,19,19,19
2020,4,23,19,9,9,9
2020,4,23,20,18,18,18
2020,4,23,21,68,68,68
2020,4,23,22,92,92,92
2020,4,23,23,92,92,92
2020,4,23,24,56,56,56
2020,4,24,1,87,87,87
2020,4,24,2,93,93,93
2020,4,24,3,93,93,93
2020,4,24,4,93,93,93
2020,4,24,5,92,92,92
2020,4,24,6,95,95,95
2020,4,24,7,95,95,95
2020,4,24,8,95,95,95
2020,4,24,9,110,110,110
2020,4,24,10,92,92,92
2020,4,24,11,88,88,88
2020,4,24,12,73,73,73
2020,4,24,13,70,70,70
2020,4,24,14,74,74,74
2020,4,24,15,75,75,75
2020,4,24,16,75,75,75
2020,4,24,17,73,73,73
2020,4,24,18,81,81,81
2020,4,24,19,81,81,81
2020,4,24,20,87,87,87
2020,4,24,21,92,92,92
2020,4,24,22,93,93,93
2020,4,24,23,92,92,92
2020,4,24,24,92,92,92
2020,4,25,1,92,92,92
2020,4,25,2,91,91,91
2020,4,25,3,91,91,91
2020,4,25,4,90,90,90
2020,4,25,5,87,87,87
2020,4,25,6,87,87,87
2020,4,25,7,84,84,84
2020,4,25,8,96,96,96
2020,4,25,9,95,95,95
2020,4,25,10,107,107,107
2020,4,25,11,110,110,110
2020,4,25,12,105,105,105
2020,4,25,13,104,104,104
2020,4,25,14,104,104,104
2020,4,25,15,105,105,105
2020,4,25,16,91,91,91
2020,4,25,17,97,97,97
2020,4,25,18,89,89,89
2020,4,25,19,85,85,85
2020,4,25,20,83,83,83
2020,4,25,21,83,83,83
2020,4,25,22,89,89,89
2020,4,25,23,88,88,88
2020,4,25,24,85,85,85
2020,4,26,1,83,83,83
2020,4,26,2,89,89,89
2020,4,26,3,93,93,93
2020,4,26,4,93,93,93
2020,4,26,5,93,93,93
2020,4,26,6,96,96,96
2020,4,26,7,97,97,97
2020,4,26,8,96,96,96
2020,4,26,9,99,99,99
2020,4,26,10,99,99,99
2020,4,26,11,99,99,99
2020,4,26,12,94,94,94
2020,4,26,13,93,93,93
2020,4,26,14,92,92,92
2020,4,26,15,91,91,91
2020,4,26,16,105,105,105
2020,4,26,17,99,99,99
2020,4,26,18,91,91,91
2020,4,26,19,83,83,83
2020,4,26,20,92,92,92
2020,4,26,21,71,71,71
2020,4,26,22,62,62,62
2020,4,26,23,48,48,48
2020,4,26,24,54,54,54
2020,4,27,1,58,58,58
2020,4,27,2,61,61,61
2020,4,27,3,65,65,65
2020,4,27,4,66,66,66
2020,4,27,5,68,68,68
2020,4,27,6,80,80,80
2020,4,27,7,84,84,84
2020,4,27,8,96,96,96
2020,4,27,9,100,100,100
2020,4,27,10,98,98,98
2020,4,27,11,92,92,92
2020,4,27,12,82,82,82
2020,4,27,13,67,67,67
2020,4,27,14,49,49,49
2020,4,27,15,22,22,22
2020,4,27,16,10,10,10
2020,4,27,17,24,24,24
2020,4,27,18,22,22,22
2020,4,27,19,22,22,22
2020,4,27,20,20,20,20
2020,4,27,21,5,5,5
2020,4,27,22,28,28,28
2020,4,27,23,14,14,14
2020,4,27,24,32,32,32
2020,4,28,1,60,60,60
2020,4,28,2,73,73,73
2020,4,28,3,74,74,74
2020,4,28,4,86,86,86
2020,4,28,5,90,90,90
2020,4,28,6,93,93,93
2020,4,28,7,92,92,92
2020,4,28,8,102,102,102
2020,4,28,9,92,92,92
2020,4,28,10,97,97,97
2020,4,28,11,88,88,88
2020,4,28,12,83,83,83
2020,4,28,13,69,69,69
2020,4,28,14,62,62,62
2020,4,28,15,51,51,51
2020,4,28,16,48,48,48
2020,4,28,17,51,51,51
2020,4,28,18,17,17,17
2020,4,28,19,5,5,5
2020,4,28,20,5,5,5
2020,4,28,21,5,5,5
2020,4,28,22,5,5,5
2020,4,28,23,9,9,9
2020,4,28,24,5,5,5
2020,4,29,1,5,5,5
2020,4,29,2,12,12,12
2020,4,29,3,13,13,13
2020,4,29,4,12,12,12
2020,4,29,5,43,43,43
2020,4,29,6,62,62,62
2020,4,29,7,83,83,83
2020,4,29,8,107,107,107
2020,4,29,9,83,83,83
2020,4,29,10,78,78,78
2020,4,29,11,73,73,73
2020,4,29,12,113,113,113
2020,4,29,13,74,74,74
2020,4,29,14,82,82,82
2020,4,29,15,88,88,88
2020,4,29,16,97,97,97
2020,4,29,17,91,91,91
2020,4,29,18,91,91,91
2020,4,29,19,87,87,87
2020,4,29,20,81,81,81
2020,4,29,21,89,89,89
2020,4,29,22,92,92,92
2020,4,29,23,93,93,93
2020,4,29,24,92,92,92
2020,4,30,1,93,93,93
2020,4,30,2,92,92,92
2020,4,30,3,89,89,89
2020,4,30,4,84,84,84
2020,4,30,5,85,85,85
2020,4,30,6,103,103,103
2020,4,30,7,123,123,123
2020,4,30,8,145,145,145
2020,4,30,9,120,120,120
2020,4,30,10,96,96,96
2020,4,30,11,109,109,109
2020,4,30,12,69,69,69
2020,4,30,13,64,64,64
2020,4,30,14,70,70,70
2020,4,30,15,60,60,60
2020,4,30,16,51,51,51
2020,4,30,17,48,48,48
2020,4,30,18,27,27,27
2020,4,30,19,17,17,17
2020,4,30,20,11,11,11
2020,4,30,21,5,5,5
2020,4,30,22,7,7,7
2020,4,30,23,10,10,10
2020,4,30,24,5,5,5
2020,5,1,1,5,5,5
2020,5,1,2,5,5,5
2020,5,1,3,12,12,12
2020,5,1,4,12,12,12
2020,5,1,5,11,11,11
2020,5,1,6,33,33,33
2020,5,1,7,62,62,62
2020,5,1,8,59,59,59
2020,5,1,9,68,68,68
2020,5,1,10,68,68,68
2020,5,1,11,37,37,37
2020,5,1,12,19,19,19
2020,5,1,13,18,18,18
2020,5,1,14,18,18,18
2020,5,1,15,7,7,7
2020,5,1,16,9,9,9
2020,5,1,17,7,7,7
2020,5,1,18,20,20,20
2020,5,1,19,21,21,21
2020,5,1,20,17,17,17
2020,5,1,21,28,28,28
2020,5,1,22,25,25,25
2020,5,1,23,26,26,26
2020,5,1,24,12,12,12
2020,5,2,1,12,12,12
2020,5,2,2,16,16,16
2020,5,2,3,20,20,20
2020,5,2,4,15,15,15
2020,5,2,5,20,20,20
2020,5,2,6,45,45,45
2020,5,2,7,45,45,45
2020,5,2,8,83,83,83
2020,5,2,9,90,90,90
2020,5,2,10,64,64,64
2020,5,2,11,70,70,70
2020,5,2,12,51,51,51
2020,5,2,13,56,56,56
2020,5,2,14,45,45,45
2020,5,2,15,72,72,72
2020,5,2,16,75,75,75
2020,5,2,17,72,72,72
2020,5,2,18,68,68,68
2020,5,2,19,74,74,74
2020,5,2,20,80,80,80
2020,5,2,21,74,74,74
2020,5,2,22,82,82,82
2020,5,2,23,91,91,91
2020,5,2,24,92,92,92
2020,5,3,1,93,93,93
2020,5,3,2,91,91,91
2020,5,3,3,90,90,90
2020,5,3,4,92,92,92
2020,5,3,5,92,92,92
2020,5,3,6,96,96,96
2020,5,3,7,97,97,97
2020,5,3,8,99,99,99
2020,5,3,9,95,95,95
2020,5,3,10,89,89,89
2020,5,3,11,89,89,89
2020,5,3,12,81,81,81
2020,5,3,13,70,70,70
2020,5,3,14,61,61,61
2020,5,3,15,59,59,59
2020,5,3,16,50,50,50
2020,5,3,17,47,47,47
2020,5,3,18,38,38,38
2020,5,3,19,28,28,28
2020,5,3,20,28,28,28
2020,5,3,21,41,41,41
2020,5,3,22,49,49,49
2020,5,3,23,80,80,80
2020,5,3,24,79,79,79
2020,5,4,1,68,68,68
2020,5,4,2,53,53,53
2020,5,4,3,27,27,27
2020,5,4,4,33,33,33
2020,5,4,5,71,71,71
2020,5,4,6,94,94,94
2020,5,4,7,96,96,96
2020,5,4,8,97,97,97
2020,5,4,9,93,93,93
2020,5,4,10,94,94,94
2020,5,4,11,94,94,94
2020,5,4,12,97,97,97
2020,5,4,13,94,94,94
2020,5,4,14,94,94,94
2020,5,4,15,92,92,92
2020,5,4,16,92,92,92
2020,5,4,17,93,93,93
2020,5,4,18,63,63,63
2020,5,4,19,58,58,58
2020,5,4,20,76,76,76
2020,5,4,21,92,92,92
2020,5,4,22,81,81,81
2020,5,4,23,83,83,83
2020,5,4,24,92,92,92
2020,5,5,1,92,92,92
2020,5,5,2,92,92,92
2020,5,5,3,92,92,92
2020,5,5,4,93,93,93
2020,5,5,5,93,93,93
2020,5,5,6,97,97,97
2020,5,5,7,96,96,96
2020,5,5,8,91,91,91
2020,5,5,9,75,75,75
2020,5,5,10,60,60,60
2020,5,5,11,54,54,54
2020,5,5,12,46,46,46
2020,5,5,13,47,47,47
2020,5,5,14,49,49,49
2020,5,5,15,47,47,47
2020,5,5,16,41,41,41
2020,5,5,17,39,39,39
2020,5,5,18,29,29,29
2020,5,5,19,14,14,14
2020,5,5,20,9,9,9
2020,5,5,21,7,7,7
2020,5,5,22,5,5,5
2020,5,5,23,6,6,6
2020,5,5,24,5,5,5
2020,5,6,1,11,11,11
2020,5,6,2,37,37,37
2020,5,6,3,57,57,57
2020,5,6,4,60,60,60
2020,5,6,5,65,65,65
2020,5,6,6,76,76,76
2020,5,6,7,83,83,83
2020,5,6,8,81,81,81
2020,5,6,9,56,56,56
2020,5,6,10,53,53,53
2020,5,6,11,56,56,56
2020,5,6,12,44,44,44
2020,5,6,13,44,44,44
2020,5,6,14,33,33,33
2020,5,6,15,35,35,35
2020,5,6,16,35,35,35
2020,5,6,17,42,42,42
2020,5,6,18,72,72,72
2020,5,6,19,82,82,82
2020,5,6,20,88,88,88
2020,5,6,21,92,92,92
2020,5,6,22,93,93,93
2020,5,6,23,93,93,93
2020,5,6,24,93,93,93
2020,5,7,1,93,93,93
2020,5,7,2,93,93,93
2020,5,7,3,93,93,93
2020,5,7,4,93,93,93
2020,5,7,5,92,92,92
2020,5,7,6,94,94,94
2020,5,7,7,105,105,105
2020,5,7,8,124,124,124
2020,5,7,9,98,98,98
2020,5,7,10,105,105,105
2020,5,7,11,91,91,91
2020,5,7,12,83,83,83
2020,5,7,13,71,71,71
2020,5,7,14,65,65,65
2020,5,7,15,65,65,65
2020,5,7,16,51,51,51
2020,5,7,17,44,44,44
2020,5,7,18,63,63,63
2020,5,7,19,58,58,58
2020,5,7,20,55,55,55
2020,5,7,21,61,61,61
2020,5,7,22,61,61,61
2020,5,7,23,51,51,51
2020,5,7,24,41,41,41
2020,5,8,1,45,45,45
2020,5,8,2,61,61,61
2020,5,8,3,59,59,59
2020,5,8,4,56,56,56
2020,5,8,5,36,36,36
2020,5,8,6,43,43,43
2020,5,8,7,65,65,65
2020,5,8,8,92,92,92
2020,5,8,9,69,69,69
2020,5,8,10,36,36,36
2020,5,8,11,36,36,36
2020,5,8,12,17,17,17
2020,5,8,13,17,17,17
2020,5,8,14,17,17,17
2020,5,8,15,7,7,7
2020,5,8,16,7,7,7
2020,5,8,17,7,7,7
2020,5,8,18,50,50,50
2020,5,8,19,60,60,60
2020,5,8,20,46,46,46
2020,5,8,21,61,61,61
2020,5,8,22,82,82,82
2020,5,8,23,90,90,90
2020,5,8,24,89,89,89
2020,5,9,1,90,90,90
2020,5,9,2,93,93,93
2020,5,9,3,93,93,93
2020,5,9,4,93,93,93
2020,5,9,5,93,93,93
2020,5,9,6,97,97,97
2020,5,9,7,97,97,97
2020,5,9,8,100,100,100
2020,5,9,9,98,98,98
2020,5,9,10,97,97,97
2020,5,9,11,94,94,94
2020,5,9,12,87,87,87
2020,5,9,13,91,91,91
2020,5,9,14,92,92,92
2020,5,9,15,93,93,93
2020,5,9,16,92,92,92
2020,5,9,17,93,93,93
2020,5,9,18,94,94,94
2020,5,9,19,93,93,93
2020,5,9,20,92,92,92
2020,5,9,21,93,93,93
2020,5,9,22,92,92,92
2020,5,9,23,92,92,92
2020,5,9,24,83,83,83
2020,5,10,1,66,66,66
2020,5,10,2,74,74,74
2020,5,10,3,88,88,88
2020,5,10,4,92,92,92
2020,5,10,5,79,79,79
2020,5,10,6,67,67,67
2020,5,10,7,70,70,70
2020,5,10,8,68,68,68
2020,5,10,9,67,67,67
2020,5,10,10,62,62,62
2020,5,10,11,64,64,64
2020,5,10,12,56,56,56
2020,5,10,13,65,65,65
2020,5,10,14,70,70,70
2020,5,10,15,74,74,74
2020,5,10,16,74,74,74
2020,5,10,17,89,89,89
2020,5,10,18,52,52,52
2020,5,10,19,53,53,53
2020,5,10,20,77,77,77
2020,5,10,21,74,74,74
2020,5,10,22,41,41,41
2020,5,10,23,43,43,43
2020,5,10,24,93,93,93
2020,5,11,1,90,90,90
2020,5,11,2,85,85,85
2020,5,11,3,87,87,87
2020,5,11,4,91,91,91
2020,5,11,5,92,92,92
2020,5,11,6,96,96,96
2020,5,11,7,96,96,96
2020,5,11,8,93,93,93
2020,5,11,9,88,88,88
2020,5,11,10,84,84,84
2020,5,11,11,83,83,83
2020,5,11,12,83,83,83
2020,5,11,13,90,90,90
2020,5,11,14,91,91,91
2020,5,11,15,88,88,88
2020,5,11,16,85,85,85
2020,5,11,17,83,83,83
2020,5,11,18,85,85,85
2020,5,11,19,84,84,84
