Year,Month,Day,Period,Area 1,Area 2,Area 3
2020,4,1,22,66,66,66
2020,4,1,23,64,64,64
2020,4,1,24,67,67,67
2020,4,2,1,67,67,67
2020,4,2,2,65,65,65
2020,4,2,3,63,63,63
2020,4,2,4,62,62,62
2020,4,2,5,62,62,62
2020,4,2,6,69,69,69
2020,4,2,7,71,71,71
2020,4,2,8,75,75,75
2020,4,2,9,77,77,77
2020,4,2,10,71,71,71
2020,4,2,11,61,61,61
2020,4,2,12,65,65,65
2020,4,2,13,58,58,58
2020,4,2,14,53,53,53
2020,4,2,15,49,49,49
2020,4,2,16,51,51,51
2020,4,2,17,46,46,46
2020,4,2,18,54,54,54
2020,4,2,19,48,48,48
2020,4,2,20,49,49,49
2020,4,2,21,47,47,47
2020,4,2,22,69,69,69
2020,4,2,23,66,66,66
2020,4,2,24,64,64,64
2020,4,3,1,49,49,49
2020,4,3,2,47,47,47
2020,4,3,3,67,67,67
2020,4,3,4,66,66,66
2020,4,3,5,68,68,68
2020,4,3,6,72,72,72
2020,4,3,7,103,103,103
2020,4,3,8,104,104,104
2020,4,3,9,96,96,96
2020,4,3,10,95,95,95
2020,4,3,11,91,91,91
2020,4,3,12,84,84,84
2020,4,3,13,80,80,80
2020,4,3,14,79,79,79
2020,4,3,15,79,79,79
2020,4,3,16,70,70,70
2020,4,3,17,50,50,50
2020,4,3,18,39,39,39
2020,4,3,19,43,43,43
2020,4,3,20,44,44,44
2020,4,3,21,48,48,48
2020,4,3,22,62,62,62
2020,4,3,23,60,60,60
2020,4,3,24,58,58,58
2020,4,4,1,67,67,67
2020,4,4,2,68,68,68
2020,4,4,3,67,67,67
2020,4,4,4,64,64,64
2020,4,4,5,62,62,62
2020,4,4,6,102,102,102
2020,4,4,7,98,98,98
2020,4,4,8,97,97,97
2020,4,4,9,82,82,82
2020,4,4,10,67,67,67
2020,4,4,11,85,85,85
2020,4,4,12,96,96,96
2020,4,4,13,94,94,94
2020,4,4,14,95,95,95
2020,4,4,15,85,85,85
2020,4,4,16,60,60,60
2020,4,4,17,73,73,73
2020,4,4,18,70,70,70
2020,4,4,19,69,69,69
2020,4,4,20,68,68,68
2020,4,4,21,70,70,70
2020,4,4,22,67,67,67
2020,4,4,23,70,70,70
2020,4,4,24,68,68,68
2020,4,5,1,66,66,66
2020,4,5,2,58,58,58
2020,4,5,3,58,58,58
2020,4,5,4,58,58,58
2020,4,5,5,55,55,55
2020,4,5,6,62,62,62
2020,4,5,7,67,67,67
2020,4,5,8,70,70,70
2020,4,5,9,62,62,62
2020,4,5,10,60,60,60
2020,4,5,11,59,59,59
2020,4,5,12,52,52,52
2020,4,5,13,54,54,54
2020,4,5,14,53,53,53
2020,4,5,15,46,46,46
2020,4,5,16,45,45,45
2020,4,5,17,48,48,48
2020,4,5,18,50,50,50
2020,4,5,19,49,49,49
2020,4,5,20,60,60,60
2020,4,5,21,71,71,71
2020,4,5,22,69,69,69
2020,4,5,23,67,67,67
2020,4,5,24,68,68,68
2020,4,6,1,63,63,63
2020,4,6,2,57,57,57
2020,4,6,3,53,53,53
2020,4,6,4,50,50,50
2020,4,6,5,54,54,54
2020,4,6,6,73,73,73
2020,4,6,7,114,114,114
2020,4,6,8,95,95,95
2020,4,6,9,96,96,96
2020,4,6,10,93,93,93
2020,4,6,11,86,86,86
2020,4,6,12,66,66,66
2020,4,6,13,77,77,77
2020,4,6,14,76,76,76
2020,4,6,15,71,71,71
2020,4,6,16,70,70,70
2020,4,6,17,62,62,62
2020,4,6,18,70,70,70
2020,4,6,19,73,73,73
2020,4,6,20,75,75,75
2020,4,6,21,73,73,73
2020,4,6,22,71,71,71
2020,4,6,23,66,66,66
2020,4,6,24,65,65,65
2020,4,7,1,68,68,68
2020,4,7,2,67,67,67
2020,4,7,3,66,66,66
2020,4,7,4,67,67,67
2020,4,7,5,62,62,62
2020,4,7,6,65,65,65
2020,4,7,7,88,88,88
2020,4,7,8,75,75,75
2020,4,7,9,75,75,75
2020,4,7,10,76,76,76
2020,4,7,11,77,77,77
2020,4,7,12,90,90,90
2020,4,7,13,90,90,90
2020,4,7,14,79,79,79
2020,4,7,15,83,83,83
2020,4,7,16,84,84,84
2020,4,7,17,84,84,84
2020,4,7,18,46,46,46
2020,4,7,19,50,50,50
2020,4,7,20,51,51,51
2020,4,7,21,59,59,59
2020,4,7,22,58,58,58
2020,4,7,23,42,42,42
2020,4,7,24,46,46,46
2020,4,8,1,44,44,44
2020,4,8,2,41,41,41
2020,4,8,3,37,37,37
2020,4,8,4,54,54,54
2020,4,8,5,57,57,57
2020,4,8,6,94,94,94
2020,4,8,7,92,92,92
2020,4,8,8,93,93,93
2020,4,8,9,94,94,94
2020,4,8,10,91,91,91
2020,4,8,11,89,89,89
2020,4,8,12,87,87,87
2020,4,8,13,94,94,94
2020,4,8,14,97,97,97
2020,4,8,15,86,86,86
2020,4,8,16,77,77,77
2020,4,8,17,70,70,70
2020,4,8,18,70,70,70
2020,4,8,19,73,73,73
2020,4,8,20,72,72,72
2020,4,8,21,69,69,69
2020,4,8,22,61,61,61
2020,4,8,23,52,52,52
2020,4,8,24,48,48,48
2020,4,9,1,46,46,46
2020,4,9,2,45,45,45
2020,4,9,3,45,45,45
2020,4,9,4,46,46,46
2020,4,9,5,47,47,47
2020,4,9,6,54,54,54
2020,4,9,7,58,58,58
2020,4,9,8,59,59,59
2020,4,9,9,62,62,62
2020,4,9,10,67,67,67
2020,4,9,11,66,66,66
2020,4,9,12,64,64,64
2020,4,9,13,66,66,66
2020,4,9,14,64,64,64
2020,4,9,15,60,60,60
2020,4,9,16,65,65,65
2020,4,9,17,77,77,77
2020,4,9,18,95,95,95
2020,4,9,19,69,69,69
2020,4,9,20,70,70,70
2020,4,9,21,70,70,70
2020,4,9,22,59,59,59
2020,4,9,23,56,56,56
2020,4,9,24,52,52,52
2020,4,10,1,50,50,50
2020,4,10,2,36,36,36
2020,4,10,3,32,32,32
2020,4,10,4,33,33,33
2020,4,10,5,34,34,34
2020,4,10,6,42,42,42
2020,4,10,7,44,44,44
2020,4,10,8,48,48,48
2020,4,10,9,48,48,48
2020,4,10,10,49,49,49
2020,4,10,11,50,50,50
2020,4,10,12,50,50,50
2020,4,10,13,51,51,51
2020,4,10,14,53,53,53
2020,4,10,15,55,55,55
2020,4,10,16,49,49,49
2020,4,10,17,58,58,58
2020,4,10,18,80,80,80
2020,4,10,19,44,44,44
2020,4,10,20,45,45,45
2020,4,10,21,43,43,43
2020,4,10,22,62,62,62
2020,4,10,23,69,69,69
2020,4,10,24,68,68,68
2020,4,11,1,68,68,68
2020,4,11,2,68,68,68
2020,4,11,3,67,67,67
2020,4,11,4,66,66,66
2020,4,11,5,63,63,63
2020,4,11,6,60,60,60
2020,4,11,7,52,52,52
2020,4,11,8,57,57,57
2020,4,11,9,73,73,73
2020,4,11,10,76,76,76
2020,4,11,11,73,73,73
2020,4,11,12,67,67,67
2020,4,11,13,58,58,58
2020,4,11,14,61,61,61
2020,4,11,15,58,58,58
2020,4,11,16,60,60,60
2020,4,11,17,77,77,77
2020,4,11,18,89,89,89
2020,4,11,19,72,72,72
2020,4,11,20,72,72,72
2020,4,11,21,72,72,72
2020,4,11,22,69,69,69
2020,4,11,23,66,66,66
2020,4,11,24,64,64,64
2020,4,12,1,64,64,64
2020,4,12,2,65,65,65
2020,4,12,3,66,66,66
2020,4,12,4,67,67,67
2020,4,12,5,67,67,67
2020,4,12,6,71,71,71
2020,4,12,7,70,70,70
2020,4,12,8,72,72,72
2020,4,12,9,74,74,74
2020,4,12,10,73,73,73
2020,4,12,11,68,68,68
2020,4,12,12,64,64,64
2020,4,12,13,65,65,65
2020,4,12,14,59,59,59
2020,4,12,15,74,74,74
2020,4,12,16,45,45,45
2020,4,12,17,52,52,52
2020,4,12,18,68,68,68
2020,4,12,19,41,41,41
2020,4,12,20,42,42,42
2020,4,12,21,41,41,41
2020,4,12,22,49,49,49
2020,4,12,23,50,50,50
2020,4,12,24,49,49,49
2020,4,13,1,49,49,49
2020,4,13,2,54,54,54
2020,4,13,3,51,51,51
2020,4,13,4,55,55,55
2020,4,13,5,58,58,58
2020,4,13,6,64,64,64
2020,4,13,7,95,95,95
2020,4,13,8,90,90,90
2020,4,13,9,93,93,93
2020,4,13,10,95,95,95
2020,4,13,11,94,94,94
2020,4,13,12,105,105,105
2020,4,13,13,104,104,104
2020,4,13,14,94,94,94
2020,4,13,15,94,94,94
2020,4,13,16,93,93,93
2020,4,13,17,75,75,75
2020,4,13,18,50,50,50
2020,4,13,19,45,45,45
2020,4,13,20,46,46,46
2020,4,13,21,48,48,48
2020,4,13,22,47,47,47
2020,4,13,23,45,45,45
2020,4,13,24,37,37,37
2020,4,14,1,37,37,37
2020,4,14,2,43,43,43
2020,4,14,3,41,41,41
2020,4,14,4,44,44,44
2020,4,14,5,46,46,46
2020,4,14,6,57,57,57
2020,4,14,7,88,88,88
2020,4,14,8,82,82,82
2020,4,14,9,80,80,80
2020,4,14,10,81,81,81
2020,4,14,11,80,80,80
2020,4,14,12,79,79,79
2020,4,14,13,90,90,90
2020,4,14,14,90,90,90
2020,4,14,15,90,90,90
2020,4,14,16,55,55,55
2020,4,14,17,52,52,52
2020,4,14,18,42,42,42
2020,4,14,19,48,48,48
2020,4,14,20,50,50,50
2020,4,14,21,61,61,61
2020,4,14,22,60,60,60
2020,4,14,23,60,60,60
2020,4,14,24,61,61,61
2020,4,15,1,64,64,64
2020,4,15,2,67,67,67
2020,4,15,3,67,67,67
2020,4,15,4,66,66,66
2020,4,15,5,65,65,65
2020,4,15,6,71,71,71
2020,4,15,7,73,73,73
2020,4,15,8,76,76,76
2020,4,15,9,77,77,77
2020,4,15,10,74,74,74
2020,4,15,11,78,78,78
2020,4,15,12,75,75,75
2020,4,15,13,70,70,70
2020,4,15,14,69,69,69
2020,4,15,15,70,70,70
2020,4,15,16,73,73,73
2020,4,15,17,78,78,78
2020,4,15,18,76,76,76
2020,4,15,19,73,73,73
2020,4,15,20,74,74,74
2020,4,15,21,73,73,73
2020,4,15,22,69,69,69
2020,4,15,23,67,67,67
2020,4,15,24,64,64,64
2020,4,16,1,64,64,64
2020,4,16,2,64,64,64
2020,4,16,3,61,61,61
2020,4,16,4,61,61,61
2020,4,16,5,62,62,62
2020,4,16,6,62,62,62
2020,4,16,7,64,64,64
2020,4,16,8,69,69,69
2020,4,16,9,75,75,75
2020,4,16,10,77,77,77
2020,4,16,11,78,78,78
2020,4,16,12,80,80,80
2020,4,16,13,81,81,81
2020,4,16,14,82,82,82
2020,4,16,15,83,83,83
2020,4,16,16,81,81,81
2020,4,16,17,78,78,78
2020,4,16,18,78,78,78
2020,4,16,19,73,73,73
2020,4,16,20,67,67,67
2020,4,16,21,74,74,74
2020,4,16,22,70,70,70
2020,4,16,23,68,68,68
2020,4,16,24,68,68,68
2020,4,17,1,69,69,69
2020,4,17,2,67,67,67
2020,4,17,3,67,67,67
2020,4,17,4,67,67,67
2020,4,17,5,66,66,66
2020,4,17,6,70,70,70
2020,4,17,7,86,86,86
2020,4,17,8,85,85,85
2020,4,17,9,87,87,87
2020,4,17,10,91,91,91
2020,4,17,11,97,97,97
2020,4,17,12,107,107,107
2020,4,17,13,100,100,100
2020,4,17,14,99,99,99
2020,4,17,15,92,92,92
2020,4,17,16,99,99,99
2020,4,17,17,78,78,78
2020,4,17,18,74,74,74
2020,4,17,19,70,70,70
2020,4,17,20,71,71,71
2020,4,17,21,69,69,69
2020,4,17,22,65,65,65
2020,4,17,23,66,66,66
2020,4,17,24,65,65,65
2020,4,18,1,65,65,65
2020,4,18,2,66,66,66
2020,4,18,3,66,66,66
2020,4,18,4,67,67,67
2020,4,18,5,68,68,68
2020,4,18,6,70,70,70
2020,4,18,7,64,64,64
2020,4,18,8,53,53,53
2020,4,18,9,67,67,67
2020,4,18,10,73,73,73
2020,4,18,11,86,86,86
2020,4,18,12,94,94,94
2020,4,18,13,96,96,96
2020,4,18,14,94,94,94
2020,4,18,15,92,92,92
2020,4,18,16,71,71,71
2020,4,18,17,75,75,75
2020,4,18,18,94,94,94
2020,4,18,19,69,69,69
2020,4,18,20,72,72,72
2020,4,18,21,70,70,70
2020,4,18,22,67,67,67
2020,4,18,23,47,47,47
2020,4,18,24,49,49,49
2020,4,19,1,45,45,45
2020,4,19,2,48,48,48
2020,4,19,3,45,45,45
2020,4,19,4,45,45,45
2020,4,19,5,49,49,49
2020,4,19,6,56,56,56
2020,4,19,7,63,63,63
2020,4,19,8,82,82,82
2020,4,19,9,85,85,85
2020,4,19,10,82,82,82
2020,4,19,11,76,76,76
2020,4,19,12,56,56,56
2020,4,19,13,55,55,55
2020,4,19,14,46,46,46
2020,4,19,15,45,45,45
2020,4,19,16,61,61,61
2020,4,19,17,48,48,48
2020,4,19,18,78,78,78
2020,4,19,19,38,38,38
2020,4,19,20,39,39,39
2020,4,19,21,41,41,41
2020,4,19,22,48,48,48
2020,4,19,23,53,53,53
2020,4,19,24,63,63,63
2020,4,20,1,68,68,68
2020,4,20,2,66,66,66
2020,4,20,3,65,65,65
2020,4,20,4,66,66,66
2020,4,20,5,67,67,67
2020,4,20,6,70,70,70
2020,4,20,7,70,70,70
2020,4,20,8,73,73,73
2020,4,20,9,76,76,76
2020,4,20,10,77,77,77
2020,4,20,11,78,78,78
2020,4,20,12,75,75,75
2020,4,20,13,77,77,77
2020,4,20,14,77,77,77
2020,4,20,15,76,76,76
2020,4,20,16,72,72,72
2020,4,20,17,77,77,77
2020,4,20,18,72,72,72
2020,4,20,19,66,66,66
2020,4,20,20,70,70,70
2020,4,20,21,65,65,65
2020,4,20,22,66,66,66
2020,4,20,23,63,63,63
2020,4,20,24,63,63,63
2020,4,21,1,60,60,60
2020,4,21,2,58,58,58
2020,4,21,3,54,54,54
2020,4,21,4,50,50,50
2020,4,21,5,52,52,52
2020,4,21,6,60,60,60
2020,4,21,7,56,56,56
2020,4,21,8,60,60,60
2020,4,21,9,49,49,49
2020,4,21,10,48,48,48
2020,4,21,11,50,50,50
2020,4,21,12,50,50,50
2020,4,21,13,50,50,50
2020,4,21,14,51,51,51
2020,4,21,15,50,50,50
2020,4,21,16,46,46,46
2020,4,21,17,46,46,46
2020,4,21,18,49,49,49
2020,4,21,19,44,44,44
2020,4,21,20,48,48,48
2020,4,21,21,48,48,48
2020,4,21,22,58,58,58
2020,4,21,23,65,65,65
2020,4,21,24,66,66,66
2020,4,22,1,68,68,68
2020,4,22,2,67,67,67
2020,4,22,3,64,64,64
2020,4,22,4,66,66,66
2020,4,22,5,66,66,66
2020,4,22,6,69,69,69
2020,4,22,7,69,69,69
2020,4,22,8,73,73,73
2020,4,22,9,61,61,61
2020,4,22,10,51,51,51
2020,4,22,11,50,50,50
2020,4,22,12,50,50,50
2020,4,22,13,51,51,51
2020,4,22,14,52,52,52
2020,4,22,15,52,52,52
2020,4,22,16,48,48,48
2020,4,22,17,47,47,47
2020,4,22,18,49,49,49
2020,4,22,19,45,45,45
2020,4,22,20,48,48,48
2020,4,22,21,49,49,49
2020,4,22,22,51,51,51
2020,4,22,23,63,63,63
2020,4,22,24,64,64,64
2020,4,23,1,64,64,64
2020,4,23,2,65,65,65
2020,4,23,3,64,64,64
2020,4,23,4,64,64,64
2020,4,23,5,61,61,61
2020,4,23,6,65,65,65
2020,4,23,7,69,69,69
2020,4,23,8,74,74,74
2020,4,23,9,67,67,67
2020,4,23,10,58,58,58
2020,4,23,11,56,56,56
2020,4,23,12,54,54,54
2020,4,23,13,54,54,54
2020,4,23,14,55,55,55
2020,4,23,15,55,55,55
2020,4,23,16,52,52,52
2020,4,23,17,60,60,60
2020,4,23,18,52,52,52
2020,4,23,19,46,46,46
2020,4,23,20,49,49,49
2020,4,23,21,64,64,64
2020,4,23,22,71,71,71
2020,4,23,23,66,66,66
2020,4,23,24,51,51,51
2020,4,24,1,62,62,62
2020,4,24,2,65,65,65
2020,4,24,3,66,66,66
2020,4,24,4,66,66,66
2020,4,24,5,67,67,67
2020,4,24,6,73,73,73
2020,4,24,7,74,74,74
2020,4,24,8,76,76,76
2020,4,24,9,87,87,87
2020,4,24,10,76,76,76
2020,4,24,11,75,75,75
2020,4,24,12,71,71,71
2020,4,24,13,71,71,71
2020,4,24,14,73,73,73
2020,4,24,15,73,73,73
2020,4,24,16,71,71,71
2020,4,24,17,76,76,76
2020,4,24,18,73,73,73
2020,4,24,19,70,70,70
2020,4,24,20,75,75,75
2020,4,24,21,73,73,73
2020,4,24,22,70,70,70
2020,4,24,23,69,69,69
2020,4,24,24,68,68,68
2020,4,25,1,67,67,67
2020,4,25,2,67,67,67
2020,4,25,3,67,67,67
2020,4,25,4,68,68,68
2020,4,25,5,66,66,66
2020,4,25,6,68,68,68
2020,4,25,7,67,67,67
2020,4,25,8,80,80,80
2020,4,25,9,80,80,80
2020,4,25,10,87,87,87
2020,4,25,11,89,89,89
2020,4,25,12,90,90,90
2020,4,25,13,90,90,90
2020,4,25,14,90,90,90
2020,4,25,15,90,90,90
2020,4,25,16,80,80,80
2020,4,25,17,79,79,79
2020,4,25,18,76,76,76
2020,4,25,19,70,70,70
2020,4,25,20,70,70,70
2020,4,25,21,69,69,69
2020,4,25,22,71,71,71
2020,4,25,23,69,69,69
2020,4,25,24,66,66,66
2020,4,26,1,64,64,64
2020,4,26,2,68,68,68
2020,4,26,3,66,66,66
2020,4,26,4,65,65,65
2020,4,26,5,65,65,65
2020,4,26,6,68,68,68
2020,4,26,7,69,69,69
2020,4,26,8,71,71,71
2020,4,26,9,72,72,72
2020,4,26,10,72,72,72
2020,4,26,11,74,74,74
2020,4,26,12,74,74,74
2020,4,26,13,74,74,74
2020,4,26,14,75,75,75
2020,4,26,15,74,74,74
2020,4,26,16,85,85,85
2020,4,26,17,75,75,75
2020,4,26,18,70,70,70
2020,4,26,19,64,64,64
2020,4,26,20,69,69,69
2020,4,26,21,60,60,60
2020,4,26,22,56,56,56
2020,4,26,23,49,49,49
2020,4,26,24,50,50,50
2020,4,27,1,51,51,51
2020,4,27,2,52,52,52
2020,4,27,3,53,53,53
2020,4,27,4,54,54,54
2020,4,27,5,55,55,55
2020,4,27,6,63,63,63
2020,4,27,7,66,66,66
2020,4,27,8,72,72,72
2020,4,27,9,75,75,75
2020,4,27,10,78,78,78
2020,4,27,11,76,76,76
2020,4,27,12,73,73,73
2020,4,27,13,67,67,67
2020,4,27,14,60,60,60
2020,4,27,15,53,53,53
2020,4,27,16,47,47,47
2020,4,27,17,58,58,58
2020,4,27,18,49,49,49
2020,4,27,19,45,45,45
2020,4,27,20,47,47,47
2020,4,27,21,42,42,42
2020,4,27,22,42,42,42
2020,4,27,23,35,35,35
2020,4,27,24,39,39,39
2020,4,28,1,52,52,52
2020,4,28,2,59,59,59
2020,4,28,3,59,59,59
2020,4,28,4,66,66,66
2020,4,28,5,68,68,68
2020,4,28,6,73,73,73
2020,4,28,7,74,74,74
2020,4,28,8,85,85,85
2020,4,28,9,77,77,77
2020,4,28,10,80,80,80
2020,4,28,11,74,74,74
2020,4,28,12,75,75,75
2020,4,28,13,69,69,69
2020,4,28,14,67,67,67
2020,4,28,15,63,63,63
2020,4,28,16,58,58,58
2020,4,28,17,63,63,63
2020,4,28,18,51,51,51
2020,4,28,19,46,46,46
2020,4,28,20,47,47,47
2020,4,28,21,43,43,43
2020,4,28,22,38,38,38
2020,4,28,23,34,34,34
2020,4,28,24,32,32,32
2020,4,29,1,31,31,31
2020,4,29,2,32,32,32
2020,4,29,3,32,32,32
2020,4,29,4,32,32,32
2020,4,29,5,43,43,43
2020,4,29,6,56,56,56
2020,4,29,7,77,77,77
2020,4,29,8,80,80,80
2020,4,29,9,76,76,76
2020,4,29,10,74,74,74
2020,4,29,11,72,72,72
2020,4,29,12,81,81,81
2020,4,29,13,83,83,83
2020,4,29,14,87,87,87
2020,4,29,15,96,96,96
2020,4,29,16,88,88,88
2020,4,29,17,79,79,79
2020,4,29,18,79,79,79
2020,4,29,19,75,75,75
2020,4,29,20,72,72,72
2020,4,29,21,75,75,75
2020,4,29,22,71,71,71
2020,4,29,23,67,67,67
2020,4,29,24,65,65,65
2020,4,30,1,65,65,65
2020,4,30,2,67,67,67
2020,4,30,3,68,68,68
2020,4,30,4,65,65,65
2020,4,30,5,66,66,66
2020,4,30,6,86,86,86
2020,4,30,7,100,100,100
2020,4,30,8,93,93,93
2020,4,30,9,85,85,85
2020,4,30,10,81,81,81
2020,4,30,11,79,79,79
2020,4,30,12,71,71,71
2020,4,30,13,73,73,73
2020,4,30,14,82,82,82
2020,4,30,15,79,79,79
2020,4,30,16,66,66,66
2020,4,30,17,65,65,65
2020,4,30,18,50,50,50
2020,4,30,19,44,44,44
2020,4,30,20,45,45,45
2020,4,30,21,42,42,42
2020,4,30,22,37,37,37
2020,4,30,23,34,34,34
2020,4,30,24,32,32,32
2020,5,1,1,30,30,30
2020,5,1,2,30,30,30
2020,5,1,3,30,30,30
2020,5,1,4,31,31,31
2020,5,1,5,32,32,32
2020,5,1,6,43,43,43
2020,5,1,7,66,66,66
2020,5,1,8,63,63,63
2020,5,1,9,63,63,63
2020,5,1,10,63,63,63
2020,5,1,11,49,49,49
2020,5,1,12,48,48,48
2020,5,1,13,48,48,48
2020,5,1,14,48,48,48
2020,5,1,15,48,48,48
2020,5,1,16,45,45,45
2020,5,1,17,44,44,44
2020,5,1,18,48,48,48
2020,5,1,19,43,43,43
2020,5,1,20,43,43,43
2020,5,1,21,44,44,44
2020,5,1,22,41,41,41
2020,5,1,23,39,39,39
2020,5,1,24,34,34,34
2020,5,2,1,32,32,32
2020,5,2,2,32,32,32
2020,5,2,3,33,33,33
2020,5,2,4,32,32,32
2020,5,2,5,33,33,33
2020,5,2,6,45,45,45
2020,5,2,7,46,46,46
2020,5,2,8,69,69,69
2020,5,2,9,74,74,74
2020,5,2,10,60,60,60
2020,5,2,11,63,63,63
2020,5,2,12,58,58,58
2020,5,2,13,61,61,61
2020,5,2,14,56,56,56
2020,5,2,15,69,69,69
2020,5,2,16,68,68,68
2020,5,2,17,66,66,66
2020,5,2,18,66,66,66
2020,5,2,19,65,65,65
2020,5,2,20,68,68,68
2020,5,2,21,65,65,65
2020,5,2,22,67,67,67
2020,5,2,23,69,69,69
2020,5,2,24,65,65,65
2020,5,3,1,65,65,65
2020,5,3,2,63,63,63
2020,5,3,3,62,62,62
2020,5,3,4,64,64,64
2020,5,3,5,63,63,63
2020,5,3,6,68,68,68
2020,5,3,7,69,69,69
2020,5,3,8,73,73,73
2020,5,3,9,75,75,75
2020,5,3,10,72,72,72
2020,5,3,11,72,72,72
2020,5,3,12,72,72,72
2020,5,3,13,68,68,68
2020,5,3,14,65,65,65
2020,5,3,15,64,64,64
2020,5,3,16,58,58,58
2020,5,3,17,57,57,57
2020,5,3,18,55,55,55
2020,5,3,19,47,47,47
2020,5,3,20,48,48,48
2020,5,3,21,50,50,50
2020,5,3,22,52,52,52
2020,5,3,23,64,64,64
2020,5,3,24,63,63,63
2020,5,4,1,57,57,57
2020,5,4,2,48,48,48
2020,5,4,3,36,36,36
2020,5,4,4,38,38,38
2020,5,4,5,58,58,58
2020,5,4,6,73,73,73
2020,5,4,7,73,73,73
2020,5,4,8,77,77,77
2020,5,4,9,77,77,77
2020,5,4,10,78,78,78
2020,5,4,11,79,79,79
2020,5,4,12,81,81,81
2020,5,4,13,81,81,81
2020,5,4,14,82,82,82
2020,5,4,15,82,82,82
2020,5,4,16,80,80,80
2020,5,4,17,78,78,78
2020,5,4,18,69,69,69
2020,5,4,19,64,64,64
2020,5,4,20,69,69,69
2020,5,4,21,72,72,72
2020,5,4,22,66,66,66
2020,5,4,23,64,64,64
2020,5,4,24,66,66,66
2020,5,5,1,65,65,65
2020,5,5,2,65,65,65
2020,5,5,3,65,65,65
2020,5,5,4,65,65,65
2020,5,5,5,67,67,67
2020,5,5,6,72,72,72
2020,5,5,7,74,74,74
2020,5,5,8,77,77,77
2020,5,5,9,68,68,68
2020,5,5,10,62,62,62
2020,5,5,11,61,61,61
2020,5,5,12,62,62,62
2020,5,5,13,63,63,63
2020,5,5,14,66,66,66
2020,5,5,15,66,66,66
2020,5,5,16,62,62,62
2020,5,5,17,60,60,60
2020,5,5,18,58,58,58
2020,5,5,19,50,50,50
2020,5,5,20,50,50,50
2020,5,5,21,46,46,46
2020,5,5,22,42,42,42
2020,5,5,23,38,38,38
2020,5,5,24,35,35,35
2020,5,6,1,34,34,34
2020,5,6,2,41,41,41
2020,5,6,3,51,51,51
2020,5,6,4,53,53,53
2020,5,6,5,56,56,56
2020,5,6,6,64,64,64
2020,5,6,7,69,69,69
2020,5,6,8,70,70,70
2020,5,6,9,58,58,58
2020,5,6,10,58,58,58
2020,5,6,11,60,60,60
2020,5,6,12,60,60,60
2020,5,6,13,61,61,61
2020,5,6,14,58,58,58
2020,5,6,15,59,59,59
2020,5,6,16,57,57,57
2020,5,6,17,58,58,58
2020,5,6,18,72,72,72
2020,5,6,19,72,72,72
2020,5,6,20,76,76,76
2020,5,6,21,74,74,74
2020,5,6,22,71,71,71
2020,5,6,23,69,69,69
2020,5,6,24,68,68,68
2020,5,7,1,66,66,66
2020,5,7,2,65,65,65
2020,5,7,3,65,65,65
2020,5,7,4,67,67,67
2020,5,7,5,68,68,68
2020,5,7,6,74,74,74
2020,5,7,7,88,88,88
2020,5,7,8,90,90,90
2020,5,7,9,81,81,81
2020,5,7,10,85,85,85
2020,5,7,11,77,77,77
2020,5,7,12,75,75,75
2020,5,7,13,71,71,71
2020,5,7,14,69,69,69
2020,5,7,15,69,69,69
2020,5,7,16,61,61,61
2020,5,7,17,58,58,58
2020,5,7,18,67,67,67
2020,5,7,19,60,60,60
2020,5,7,20,59,59,59
2020,5,7,21,61,61,61
2020,5,7,22,58,58,58
2020,5,7,23,51,51,51
2020,5,7,24,44,44,44
2020,5,8,1,45,45,45
2020,5,8,2,53,53,53
2020,5,8,3,52,52,52
2020,5,8,4,50,50,50
2020,5,8,5,41,41,41
2020,5,8,6,47,47,47
2020,5,8,7,68,68,68
2020,5,8,8,70,70,70
2020,5,8,9,69,69,69
2020,5,8,10,50,50,50
2020,5,8,11,51,51,51
2020,5,8,12,50,50,50
2020,5,8,13,51,51,51
2020,5,8,14,51,51,51
2020,5,8,15,51,51,51
2020,5,8,16,48,48,48
2020,5,8,17,47,47,47
2020,5,8,18,60,60,60
2020,5,8,19,59,59,59
2020,5,8,20,54,54,54
2020,5,8,21,60,60,60
2020,5,8,22,68,68,68
2020,5,8,23,70,70,70
2020,5,8,24,69,69,69
2020,5,9,1,68,68,68
2020,5,9,2,66,66,66
2020,5,9,3,65,65,65
2020,5,9,4,65,65,65
2020,5,9,5,65,65,65
2020,5,9,6,70,70,70
2020,5,9,7,70,70,70
2020,5,9,8,73,73,73
2020,5,9,9,75,75,75
2020,5,9,10,77,77,77
2020,5,9,11,76,76,76
2020,5,9,12,76,76,76
2020,5,9,13,78,78,78
2020,5,9,14,78,78,78
2020,5,9,15,78,78,78
2020,5,9,16,75,75,75
2020,5,9,17,75,75,75
2020,5,9,18,76,76,76
2020,5,9,19,72,72,72
2020,5,9,20,73,73,73
2020,5,9,21,71,71,71
2020,5,9,22,68,68,68
2020,5,9,23,67,67,67
2020,5,9,24,62,62,62
2020,5,10,1,55,55,55
2020,5,10,2,57,57,57
2020,5,10,3,62,62,62
2020,5,10,4,64,64,64
2020,5,10,5,58,58,58
2020,5,10,6,57,57,57
2020,5,10,7,58,58,58
2020,5,10,8,59,59,59
2020,5,10,9,60,60,60
2020,5,10,10,60,60,60
2020,5,10,11,62,62,62
2020,5,10,12,62,62,62
2020,5,10,13,65,65,65
2020,5,10,14,68,68,68
2020,5,10,15,70,70,70
2020,5,10,16,68,68,68
